,x
2019/1/1,2.49336213183
2019/1/2,2.58166903657
2019/1/3,2.65125350497
2019/1/4,2.59592828986
2019/1/5,2.45822764155
2019/1/6,2.48267075649
2019/1/7,2.4517571703
2019/1/8,2.40569916203
2019/1/9,2.36943955449
2019/1/10,2.35651420704
2019/1/11,2.34143561281
2019/1/12,2.42996788054
2019/1/13,2.56435778639
2019/1/14,2.6264303174
2019/1/15,2.5172865273
2019/1/16,2.49709846799
2019/1/17,2.41926630674
2019/1/18,2.14769010833
2019/1/19,2.30657083314
2019/1/20,2.38562074946
2019/1/21,2.3431930241
2019/1/22,2.18139052209
2019/1/23,2.22907603083
2019/1/24,2.36145698506
2019/1/25,2.33711346275
2019/1/26,2.23023115743
2019/1/27,2.49080549267
2019/1/28,2.47207580828
2019/1/29,2.63692089112
2019/1/30,2.65282889721
2019/1/31,2.54088912136
2019/2/1,2.76644107239
2019/2/2,2.94989335005
2019/2/3,2.85053541497
2019/2/4,2.83070398643
2019/2/5,2.93726658734
2019/2/6,2.98911765655
2019/2/7,2.93398467066
2019/2/8,2.91172176074
2019/2/9,2.78317602789
2019/2/10,2.78717240646
2019/2/11,2.74814094109
2019/2/12,2.70213471061
2019/2/13,2.70326901687
2019/2/14,2.63982946129
2019/2/15,2.56524266348
2019/2/16,2.54877792849
2019/2/17,2.52378458281
2019/2/18,2.46536772333
2019/2/19,2.47206898713
2019/2/20,2.43702632671
2019/2/21,2.4664242552
2019/2/22,2.08515118841
2019/2/23,2.28979822897
2019/2/24,2.41837133019
2019/2/25,2.3497860917
2019/2/26,2.27433904107
2019/2/27,2.37129560373
2019/2/28,2.41881275199
2019/3/1,2.35333497597
2019/3/2,2.17399566818
2019/3/3,2.09759230397
2019/3/4,2.18062092408
2019/3/5,2.27867910925
2019/3/6,2.31496730745
2019/3/7,1.99866148802
2019/3/8,2.32765955837
2019/3/9,2.37125083763
2019/3/10,2.31798386008
2019/3/11,2.36717962474
2019/3/12,2.24105542691
2019/3/13,1.92332209834
2019/3/14,1.85790979401
2019/3/15,1.72324801495
2019/3/16,2.04972202648
2019/3/17,2.1308470078
2019/3/18,2.01185584512
2019/3/19,2.1611917764
2019/3/20,2.32502059774
2019/3/21,2.0416751409
2019/3/22,2.26718955891
2019/3/23,2.23084406512
2019/3/24,1.87844985969
2019/3/25,1.97624927568
2019/3/26,2.41021564124
2019/3/27,2.41986232736
2019/3/28,2.27400736228
2019/3/29,2.055705464
2019/3/30,2.23248540461
2019/3/31,2.26150550455
2019/4/1,2.19974394077
2019/4/2,2.23184564968
2019/4/3,2.1709161126
2019/4/4,2.37162369123
2019/4/5,2.47003582335
2019/4/6,2.50736582757
2019/4/7,2.36582591339
2019/4/8,2.30794997474
2019/4/9,2.3520405772
2019/4/10,2.32536231365
2019/4/11,2.2661171024
2019/4/12,2.34773168169
2019/4/13,2.25049518352
2019/4/14,2.27932766883
2019/4/15,1.9458845832
2019/4/16,1.9378923113
2019/4/17,2.32644324588
2019/4/18,2.24757658718
2019/4/19,2.3522150667
2019/4/20,2.54099300265
2019/4/21,2.22407302777
2019/4/22,2.31774947012
2019/4/23,2.55501409171
2019/4/24,2.4510083719
2019/4/25,2.32953072499
2019/4/26,2.13444505903
2019/4/27,2.21678013258
2019/4/28,2.05642018139
2019/4/29,2.23197478057
2019/4/30,2.2468166047
2019/5/1,2.23745697382
2019/5/2,2.44252708943
2019/5/3,1.9789323741
2019/5/4,2.27941158061
2019/5/5,2.41798032076
2019/5/6,2.35929774708
2019/5/7,2.3396522236
2019/5/8,2.14352957208
2019/5/9,2.15804128929
2019/5/10,1.85406610457
2019/5/11,2.3172943215
2019/5/12,2.23959545289
2019/5/13,2.04537467533
2019/5/14,1.98354639519
2019/5/15,2.32726050284
2019/5/16,2.3107975935
2019/5/17,2.35081246826
2019/5/18,2.39249715213
2019/5/19,2.39261079429
2019/5/20,2.26191044789
2019/5/21,2.19506512748
2019/5/22,1.97893896728
2019/5/23,1.87873650978
2019/5/24,2.07911064634
2019/5/25,2.17034744478
2019/5/26,2.1803385743
2019/5/27,2.03128812139
2019/5/28,1.86639520849
2019/5/29,2.13650426369
2019/5/30,2.04775173566
2019/5/31,1.99628668706
2019/6/1,1.66607297069
2019/6/2,1.86712389929
2019/6/3,1.61024379604
2019/6/4,1.83827372191
2019/6/5,1.90166308781
2019/6/6,1.80684515851
2019/6/7,1.93251644119
2019/6/8,1.83765559289
2019/6/9,1.82820852974
2019/6/10,1.74975687632
2019/6/11,1.66515373378
2019/6/12,1.8148755455
2019/6/13,1.8993959102
2019/6/14,1.8572105619
2019/6/15,1.49702348066
2019/6/16,1.61999759512
2019/6/17,1.7002040471
2019/6/18,1.57288678272
2019/6/19,1.74449742952
2019/6/20,1.70235143807
2019/6/21,1.44869137329
2019/6/22,1.42849519368
2019/6/23,1.42647881184
2019/6/24,1.55360113333
2019/6/25,1.50612270906
2019/6/26,1.62397479649
