,x
2019/1/1,1.44495276462
2019/1/2,1.39331648962
2019/1/3,1.48702184538
2019/1/4,1.59340047921
2019/1/5,1.53466284429
2019/1/6,1.36257751838
2019/1/7,1.57989358992
2019/1/8,1.50500262123
2019/1/9,1.51609455541
2019/1/10,1.42579379663
2019/1/11,1.51046138535
2019/1/12,1.61546504658
2019/1/13,1.54804744117
2019/1/14,1.58356127501
2019/1/15,1.71832997962
2019/1/16,1.52290162224
2019/1/17,1.56748323901
2019/1/18,1.34906036326
2019/1/19,1.65919821273
2019/1/20,1.97389804006
2019/1/21,1.81783209143
2019/1/22,1.69974171392
2019/1/23,1.73499471163
2019/1/24,1.8300968462
2019/1/25,1.7662321134
2019/1/26,1.59332077665
2019/1/27,1.31948920978
2019/1/28,1.30220733016
2019/1/29,1.46425787696
2019/1/30,1.7285021018
2019/1/31,1.47829997783
2019/2/1,1.62043960026
2019/2/2,1.88686362092
2019/2/3,1.68936213133
2019/2/4,1.52099515463
2019/2/5,1.58111406551
2019/2/6,2.07847260138
2019/2/7,1.97119017892
2019/2/8,1.80421287551
2019/2/9,1.85012050004
2019/2/10,1.79911168528
2019/2/11,1.79800701012
2019/2/12,1.47701019312
2019/2/13,1.57682590367
2019/2/14,1.43593555869
2019/2/15,1.47324946358
2019/2/16,1.97597732396
2019/2/17,1.79633220857
2019/2/18,1.76032193961
2019/2/19,1.58052642799
2019/2/20,1.4985904461
2019/2/21,1.39066288094
2019/2/22,1.36678405337
2019/2/23,1.60406079937
2019/2/24,1.88285226275
2019/2/25,1.91817467498
2019/2/26,1.74720382827
2019/2/27,1.82444405948
2019/2/28,2.01371791913
2019/3/1,1.85958395071
2019/3/2,1.65031647207
2019/3/3,1.60137037137
2019/3/4,1.71658045087
2019/3/5,1.71259287499
2019/3/6,1.48538888106
2019/3/7,1.49263561653
2019/3/8,1.35542114095
2019/3/9,1.37018526293
2019/3/10,1.33417522009
2019/3/11,1.4448643131
2019/3/12,1.38010628876
2019/3/13,1.38555048439
2019/3/14,1.44868363248
2019/3/15,1.38471227349
2019/3/16,1.42518059364
2019/3/17,1.50859597816
2019/3/18,1.39429701019
2019/3/19,1.38320915862
2019/3/20,1.50766035448
2019/3/21,1.49647206088
2019/3/22,1.52746042468
2019/3/23,1.51802753053
2019/3/24,1.43333130049
2019/3/25,1.44749217772
2019/3/26,1.36722825661
2019/3/27,1.54597583187
2019/3/28,1.83481065976
2019/3/29,1.61167927822
2019/3/30,1.5368716144
2019/3/31,1.59202851721
2019/4/1,1.69378366065
2019/4/2,1.98240926181
