,x
2019/1/1,1.92101963171
2019/1/2,2.01093090888
2019/1/3,2.13370862513
2019/1/4,1.91417695801
2019/1/5,1.76487017615
2019/1/6,1.07411889228
2019/1/7,1.98372420055
2019/1/8,1.88697488379
2019/1/9,2.20356270106
2019/1/10,2.30810705975
2019/1/11,2.28359204286
2019/1/12,2.16312783626
2019/1/13,2.22006544004
2019/1/14,1.94582935458
2019/1/15,2.12860356804
2019/1/16,1.96317870689
2019/1/17,1.85702092156
2019/1/18,1.75824197852
2019/1/19,2.20882573251
2019/1/20,1.96666290225
2019/1/21,1.92879212268
2019/1/22,2.12091336045
2019/1/23,2.05634951676
2019/1/24,1.93802948258
2019/1/25,1.59116667106
2019/1/26,1.85639544393
2019/1/27,1.88306167072
2019/1/28,1.92820023276
2019/1/29,2.24159771391
2019/1/30,2.0272657865
2019/1/31,2.29295436151
2019/2/1,2.42438855192
2019/2/2,2.22214646141
2019/2/3,2.02703216633
2019/2/4,1.8921790188
2019/2/5,2.07542844839
2019/2/6,1.76882621432
2019/2/7,1.8309479083
2019/2/8,1.8461423772
2019/2/9,2.1413348184
2019/2/10,1.80788991342
2019/2/11,1.70146528687
2019/2/12,2.08565713685
2019/2/13,2.13463748081
2019/2/14,1.95471339849
2019/2/15,2.08472123834
2019/2/16,2.19945761866
2019/2/17,2.12744552299
2019/2/18,2.06775721006
2019/2/19,2.02943995517
2019/2/20,1.76878881385
2019/2/21,2.00055712578
2019/2/22,2.20862512034
2019/2/23,2.29418321772
2019/2/24,2.3976318767
2019/2/25,2.26575648066
2019/2/26,2.13015829544
2019/2/27,2.12380194304
2019/2/28,2.11761229838
2019/3/1,2.30556540766
2019/3/2,2.04965625249
2019/3/3,1.91839764993
2019/3/4,2.0106189336
2019/3/5,1.84579066276
2019/3/6,2.29989187986
2019/3/7,2.40015233439
2019/3/8,2.00946436003
2019/3/9,1.68319930464
2019/3/10,1.47622282396
2019/3/11,1.9151400815
2019/3/12,2.1277830787
2019/3/13,2.16014110122
2019/3/14,2.01031550059
2019/3/15,1.96897018682
2019/3/16,2.09257578274
2019/3/17,2.02954494852
2019/3/18,2.10066045296
2019/3/19,1.94675497669
2019/3/20,1.75588901107
2019/3/21,1.76977622461
2019/3/22,1.59988366655
2019/3/23,1.64111573701
2019/3/24,1.854625116
2019/3/25,2.21023392952
2019/3/26,1.82517450957
2019/3/27,2.00763032972
2019/3/28,2.15101252786
2019/3/29,2.04609648344
2019/3/30,1.83887118438
2019/3/31,1.93642126936
2019/4/1,1.89028280121
2019/4/2,2.29866984585
2019/4/3,2.36682019431
2019/4/4,2.43931738327
2019/4/5,1.93361465094
2019/4/6,1.88064799055
2019/4/7,1.8340474079
2019/4/8,1.78330804879
2019/4/9,2.22578692445
2019/4/10,2.34600181303
2019/4/11,2.37181266766
2019/4/12,2.39422371729
2019/4/13,2.07732046027
2019/4/14,2.28070588228
2019/4/15,2.48514748273
2019/4/16,2.37346028487
2019/4/17,1.91037906003
2019/4/18,2.59235285699
2019/4/19,2.30389107622
2019/4/20,2.09199609125
2019/4/21,1.92707567997
2019/4/22,2.09893626242
2019/4/23,1.95050951159
2019/4/24,1.78619223541
2019/4/25,1.88097781912
2019/4/26,2.12897048621
2019/4/27,2.02402723566
2019/4/28,1.79347292971
2019/4/29,2.28635313633
2019/4/30,1.96986123981
2019/5/1,1.86740670888
2019/5/2,1.58669424306
2019/5/3,1.47984433364
2019/5/4,2.02254558299
2019/5/5,1.92889680428
2019/5/6,2.1614897776
2019/5/7,1.79385628042
