,x
2019/1/1,2.01988175057
2019/1/2,2.01671430167
2019/1/3,2.02808547122
2019/1/4,1.98754594093
2019/1/5,1.93233292211
2019/1/6,1.9171728944
2019/1/7,1.91663890518
2019/1/8,2.00110575261
2019/1/9,2.03090750157
2019/1/10,1.96262971097
2019/1/11,1.93925439994
2019/1/12,1.95680966441
2019/1/13,1.9618672545
2019/1/14,1.93854211723
2019/1/15,2.09204853358
2019/1/16,2.00509679387
2019/1/17,1.97873141612
2019/1/18,1.95688764547
2019/1/19,2.02374577258
2019/1/20,2.05714266844
2019/1/21,1.99131759822
2019/1/22,1.95743976406
2019/1/23,1.91788451425
2019/1/24,1.8782338938
2019/1/25,1.89654953332
2019/1/26,1.81790934402
2019/1/27,1.81576125765
2019/1/28,1.79672153836
2019/1/29,1.83537435858
2019/1/30,1.90387019078
2019/1/31,1.92197234464
2019/2/1,1.92446343245
2019/2/2,1.88559838338
2019/2/3,1.85254030696
2019/2/4,1.88798774987
2019/2/5,1.85712969534
2019/2/6,1.93582580672
2019/2/7,1.87487515447
2019/2/8,1.86130700432
2019/2/9,1.73123996768
2019/2/10,1.75455759364
2019/2/11,1.81750096323
2019/2/12,1.86622713731
2019/2/13,1.90928907727
2019/2/14,1.89699519339
2019/2/15,1.83497963995
2019/2/16,1.84245474127
2019/2/17,1.92330886498
2019/2/18,1.90871130132
2019/2/19,1.81135974928
2019/2/20,1.85450474489
2019/2/21,1.95595096607
2019/2/22,2.06013496611
2019/2/23,2.07607014117
2019/2/24,2.0395175542
2019/2/25,2.06372515288
2019/2/26,1.89484929757
2019/2/27,1.86109793782
2019/2/28,1.97297039541
2019/3/1,1.79706615437
2019/3/2,1.79906731604
2019/3/3,1.82052345898
2019/3/4,1.83910004162
2019/3/5,1.82574617716
2019/3/6,1.95820244328
2019/3/7,2.04683202217
2019/3/8,1.96192562344
2019/3/9,1.81761952143
2019/3/10,1.8489056888
2019/3/11,1.9316861189
2019/3/12,1.97091020009
2019/3/13,2.01760301863
2019/3/14,2.04796065261
2019/3/15,2.05504791441
2019/3/16,2.04128376198
2019/3/17,1.98448168481
2019/3/18,1.91993870959
2019/3/19,1.88865462992
2019/3/20,1.87811448887
2019/3/21,1.92992003652
2019/3/22,1.90471135701
2019/3/23,1.88392959863
2019/3/24,1.87433073301
2019/3/25,1.89174324132
2019/3/26,1.97685755517
2019/3/27,1.97324007593
2019/3/28,1.97310568262
2019/3/29,1.88631346938
2019/3/30,1.90618810002
2019/3/31,1.86419438396
2019/4/1,1.91416486097
2019/4/2,1.8477573875
2019/4/3,1.88501874791
2019/4/4,1.92797282848
2019/4/5,1.92131391015
2019/4/6,1.91580345388
2019/4/7,1.90834818794
2019/4/8,1.83108164219
2019/4/9,1.82887603429
2019/4/10,1.86409877555
2019/4/11,1.86039884066
2019/4/12,1.91363819778
2019/4/13,1.92156157922
2019/4/14,1.94070090241
2019/4/15,1.93830436723
2019/4/16,1.84482401696
2019/4/17,1.70802441671
2019/4/18,1.75340139391
2019/4/19,1.78197350898
2019/4/20,1.77034122494
2019/4/21,1.7967667229
2019/4/22,1.75947257498
2019/4/23,1.85948367894
2019/4/24,1.8779845846
2019/4/25,1.91770589683
2019/4/26,1.82387782328
2019/4/27,1.85259260049
2019/4/28,1.80278898191
2019/4/29,1.7312174896
2019/4/30,1.6855728664
2019/5/1,1.75570436868
2019/5/2,1.81430012263
2019/5/3,1.79024778119
2019/5/4,1.82340044955
2019/5/5,1.81257861056
2019/5/6,1.82848255584
2019/5/7,1.71158853415
2019/5/8,1.75044164327
2019/5/9,1.79883513212
2019/5/10,1.84433085714
2019/5/11,1.71175227477
2019/5/12,1.77987083421
2019/5/13,1.76003193631
2019/5/14,1.76921474101
2019/5/15,1.69189165315
2019/5/16,1.73174798538
2019/5/17,1.6759502531
2019/5/18,1.73199198873
2019/5/19,1.7190749763
2019/5/20,1.73248798208
2019/5/21,1.74169016112
2019/5/22,1.68280754614
2019/5/23,1.6864690139
2019/5/24,1.69958157801
2019/5/25,1.70390208875
2019/5/26,1.72801089105
2019/5/27,1.7320318849
2019/5/28,1.70550752757
2019/5/29,1.8143840675
2019/5/30,1.72932285499
2019/5/31,1.72484428339
2019/6/1,1.71247520891
2019/6/2,1.67640029905
2019/6/3,1.70165400523
2019/6/4,1.72714454732
2019/6/5,1.67024984864
2019/6/6,1.68344286588
2019/6/7,1.71136457065
2019/6/8,1.68548271039
2019/6/9,1.69277097845
2019/6/10,1.71291567403
2019/6/11,1.70878703953
2019/6/12,1.69318589108
2019/6/13,1.6929757112
2019/6/14,1.70412387988
2019/6/15,1.74198503268
2019/6/16,1.76515915133
2019/6/17,1.79752658552
2019/6/18,1.7781402804
2019/6/19,1.7753264285
2019/6/20,1.76921293299
2019/6/21,1.73542729082
2019/6/22,1.72633059607
2019/6/23,1.67032349029
2019/6/24,1.67350953591
2019/6/25,1.7059595019
2019/6/26,1.7411069406
2019/6/27,1.75880370616
2019/6/28,1.79193334928
2019/6/29,1.77402891509
2019/6/30,1.75636999131
2019/7/1,1.79814538181
2019/7/2,1.77650556
2019/7/3,1.77134173635
2019/7/4,1.70632065788
2019/7/5,1.68953164095
2019/7/6,1.71859350432
2019/7/7,1.77329736088
2019/7/8,1.77416795605
2019/7/9,1.73080237598
2019/7/10,1.74125861142
2019/7/11,1.76408744946
2019/7/12,1.76435779136
2019/7/13,1.73173878618
2019/7/14,1.75003296773
2019/7/15,1.67603205176
2019/7/16,1.72338649384
2019/7/17,1.71196035897
2019/7/18,1.68190619415
2019/7/19,1.69990406372
2019/7/20,1.71212178632
2019/7/21,1.67348779655
2019/7/22,1.69434900219
2019/7/23,1.68956813555
2019/7/24,1.7255950053
2019/7/25,1.68002065176
2019/7/26,1.7176871414
2019/7/27,1.73502756374
2019/7/28,1.72410157765
2019/7/29,1.69437961246
2019/7/30,1.72000877609
2019/7/31,1.75726936139
2019/8/1,1.78100996492
2019/8/2,1.75494246439
2019/8/3,1.76057587824
2019/8/4,1.71825022016
2019/8/5,1.69661515583
2019/8/6,1.68491779826
2019/8/7,1.65765623628
2019/8/8,1.65395458709
2019/8/9,1.64327200784
2019/8/10,1.6860985985
2019/8/11,1.65196264764
2019/8/12,1.63592806512
2019/8/13,1.67696515121
2019/8/14,1.66436063486
2019/8/15,1.68595242519
2019/8/16,1.66823335112
2019/8/17,1.67038120268
2019/8/18,1.61703722828
2019/8/19,1.66706646325
2019/8/20,1.64716430407
2019/8/21,1.67691390734
2019/8/22,1.65696618905
2019/8/23,1.67673092426
2019/8/24,1.69366652209
2019/8/25,1.70701219063
2019/8/26,1.72047037242
2019/8/27,1.72868998324
2019/8/28,1.71442930718
2019/8/29,1.70745183022
2019/8/30,1.74407287206
2019/8/31,1.70183831988
2019/9/1,1.71779510733
2019/9/2,1.66996065635
2019/9/3,1.68510711377
2019/9/4,1.66411602424
2019/9/5,1.68173094825
