,x
2019/1/1,1.97515922936
2019/1/2,2.11270086122
2019/1/3,2.07809236672
2019/1/4,2.08063365617
2019/1/5,2.12601153497
2019/1/6,2.09100909459
2019/1/7,1.96421412652
2019/1/8,2.03150413289
2019/1/9,2.11758664698
2019/1/10,2.16503334954
2019/1/11,1.99010609704
2019/1/12,1.96169157998
2019/1/13,1.93588927348
2019/1/14,2.06225812042
2019/1/15,2.11326432049
2019/1/16,2.07960723711
2019/1/17,2.07505721366
2019/1/18,2.14281741949
2019/1/19,2.06939554618
2019/1/20,2.01002051565
2019/1/21,2.20250438992
2019/1/22,2.0498090422
2019/1/23,2.04885434482
2019/1/24,2.1161798626
2019/1/25,1.95957039982
2019/1/26,1.91428156708
2019/1/27,2.02083109765
2019/1/28,2.15664092569
2019/1/29,2.110898515
2019/1/30,2.06022269295
2019/1/31,2.05423410497
2019/2/1,1.93556682048
2019/2/2,2.04733842588
2019/2/3,2.14846127069
2019/2/4,2.13402598324
2019/2/5,2.07192320727
2019/2/6,1.89368539798
2019/2/7,2.00308072488
2019/2/8,1.95711396349
2019/2/9,2.0231627697
2019/2/10,1.98571230616
2019/2/11,2.06379240117
2019/2/12,2.0637686274
2019/2/13,2.08006633965
2019/2/14,2.09189862095
2019/2/15,2.11602649594
2019/2/16,2.07617332892
2019/2/17,2.14703612141
2019/2/18,2.12789073079
2019/2/19,1.99559713303
2019/2/20,1.99404355717
2019/2/21,2.01718911095
2019/2/22,2.02938253968
2019/2/23,2.10747673736
2019/2/24,2.32120963804
2019/2/25,2.27438339851
2019/2/26,2.15336942652
2019/2/27,2.06663705288
2019/2/28,1.98908624773
2019/3/1,1.94416681882
2019/3/2,1.98556543363
2019/3/3,1.95707017676
2019/3/4,2.04823062754
2019/3/5,1.97866491166
2019/3/6,1.97898871858
2019/3/7,2.03323176854
2019/3/8,2.07014053658
2019/3/9,1.94410705174
2019/3/10,2.05494304582
2019/3/11,2.17291739078
2019/3/12,2.12892812293
2019/3/13,2.10937277457
2019/3/14,1.92979021818
2019/3/15,1.92991978141
2019/3/16,2.00323642097
2019/3/17,2.0499486102
2019/3/18,2.08330426266
2019/3/19,2.11437927948
2019/3/20,2.05565104261
2019/3/21,2.0503019858
2019/3/22,2.05277450031
2019/3/23,2.01807511192
2019/3/24,2.03021141603
2019/3/25,2.17120179695
2019/3/26,2.17428628714
2019/3/27,2.12383448975
2019/3/28,2.10829566898
2019/3/29,2.08064494959
2019/3/30,2.15197425229
2019/3/31,2.13464645496
2019/4/1,2.08276887464
2019/4/2,2.01771394765
2019/4/3,2.11811889181
2019/4/4,2.19323431557
2019/4/5,2.18557422976
2019/4/6,2.11010679266
2019/4/7,2.08892271226
2019/4/8,2.06392716577
2019/4/9,1.9713645246
2019/4/10,1.9356834648
2019/4/11,2.16831157442
2019/4/12,2.22879580666
2019/4/13,2.3198197678
2019/4/14,2.25283390502
2019/4/15,2.19710762867
2019/4/16,2.02644394131
2019/4/17,2.0018350425
2019/4/18,2.02675104666
2019/4/19,2.06377274238
2019/4/20,2.07758750628
2019/4/21,2.12310655128
2019/4/22,2.06224669985
2019/4/23,2.04068561443
2019/4/24,1.95320847677
2019/4/25,1.942117308
2019/4/26,1.99979619994
2019/4/27,2.04344815167
2019/4/28,2.02743673888
2019/4/29,2.04201175551
2019/4/30,2.00076894089
2019/5/1,1.97249675512
2019/5/2,1.97384288973
2019/5/3,1.9616812439
2019/5/4,2.03245053392
2019/5/5,2.10411510721
2019/5/6,2.15870688625
2019/5/7,2.14192418525
2019/5/8,1.90130813537
2019/5/9,1.93334051822
2019/5/10,1.93953357132
2019/5/11,1.92520529299
2019/5/12,2.10327519324
2019/5/13,2.15447579897
2019/5/14,2.19813535392
2019/5/15,2.17560517768
2019/5/16,2.17014326834
2019/5/17,2.03811567039
2019/5/18,1.87719477253
2019/5/19,1.82108239595
2019/5/20,1.92453072204
2019/5/21,1.96358560794
2019/5/22,2.03480342135
2019/5/23,2.02090046287
2019/5/24,1.97338608373
2019/5/25,1.96666660394
2019/5/26,1.89588802748
2019/5/27,1.97125905217
2019/5/28,2.00375311953
2019/5/29,2.00726206248
2019/5/30,1.86886131054
2019/5/31,1.91815369512
2019/6/1,1.87366089433
2019/6/2,1.90105687061
2019/6/3,1.89748709584
2019/6/4,1.81445744867
2019/6/5,1.83744209298
2019/6/6,1.94775013393
2019/6/7,1.94446541545
2019/6/8,1.97098745529
2019/6/9,1.9446740014
2019/6/10,1.93648667926
2019/6/11,1.92715286509
2019/6/12,1.8627169139
2019/6/13,1.86714430345
2019/6/14,1.90062715035
2019/6/15,1.92350338125
2019/6/16,1.91422134182
2019/6/17,1.90232440316
2019/6/18,1.8552672716
2019/6/19,1.83892081585
2019/6/20,1.90248799141
2019/6/21,2.01253540189
2019/6/22,1.96578235862
2019/6/23,1.8578565758
2019/6/24,1.79485178528
2019/6/25,1.78002049103
2019/6/26,1.73619850799
2019/6/27,1.78806177682
2019/6/28,1.92822653713
2019/6/29,1.88961455293
2019/6/30,1.88909995139
2019/7/1,1.94411405977
2019/7/2,1.97678649756
2019/7/3,1.99651741811
2019/7/4,2.01501797272
2019/7/5,2.00623354808
2019/7/6,1.95701579793
2019/7/7,1.91761731488
2019/7/8,2.04074690342
2019/7/9,2.06600632306
2019/7/10,2.01715450682
2019/7/11,1.93709210471
2019/7/12,1.92904660673
2019/7/13,1.91447399588
2019/7/14,1.93657984171
2019/7/15,1.95954783875
2019/7/16,1.9923876292
2019/7/17,2.00732365977
2019/7/18,1.9184840762
2019/7/19,1.87062217311
2019/7/20,1.84863437608
2019/7/21,1.90786051644
2019/7/22,1.93131968495
2019/7/23,1.94352769575
2019/7/24,1.91571389228
2019/7/25,1.88526964317
2019/7/26,1.82323245037
2019/7/27,1.80828183898
2019/7/28,1.92550717766
2019/7/29,1.98402421451
2019/7/30,1.93147105818
2019/7/31,1.96618583268
2019/8/1,1.95513522409
2019/8/2,1.96167376452
2019/8/3,1.89214693117
2019/8/4,1.9275445454
2019/8/5,1.88956865502
2019/8/6,1.76526104721
2019/8/7,1.86105916837
2019/8/8,1.87454065351
2019/8/9,1.74261406844
2019/8/10,1.93874127938
2019/8/11,1.92349678717
2019/8/12,1.89438491677
2019/8/13,1.94219301056
2019/8/14,1.90351080767
2019/8/15,1.87848650545
2019/8/16,1.9015273181
2019/8/17,1.71754987039
2019/8/18,1.78145850015
2019/8/19,1.96572592349
2019/8/20,1.97932029739
2019/8/21,1.98496847448
2019/8/22,1.97583334096
2019/8/23,1.95711058062
2019/8/24,1.92623567605
2019/8/25,1.91552909532
2019/8/26,1.92894013948
2019/8/27,1.88809084782
2019/8/28,1.82825183276
2019/8/29,1.90262945038
2019/8/30,1.99942340817
2019/8/31,1.96001237939
