,x
2019/1/6,1.6711363676
2019/1/7,1.57736227548
2019/1/11,1.56991076298
2019/1/12,1.60088918571
2019/1/15,1.68249861535
2019/1/16,1.64461287613
2019/1/17,1.37504659003
2019/1/18,1.52193283848
2019/1/21,1.48286083377
2019/1/30,1.5239338625
2019/1/31,1.5200840622
2019/2/1,1.7549270809
2019/2/2,1.48356567521
2019/2/3,1.52250790184
2019/2/4,1.54647236779
2019/2/9,1.58317856836
2019/2/14,1.4134924454
2019/2/15,1.79664359741
2019/2/16,1.57573183646
2019/2/21,1.7348919233
2019/2/27,1.58649826396
2019/2/28,1.57566069561
2019/3/1,1.56944233158
2019/3/2,1.43767165591
2019/3/3,1.50603534978
2019/3/4,1.69589643322
2019/3/6,1.50165741123
2019/3/7,1.43180460276
2019/3/9,1.7988726315
2019/3/13,1.71718991776
2019/3/19,1.60120995922
2019/3/20,1.70462282385
2019/3/24,1.54958205911
2019/3/27,1.65706664516
2019/3/28,1.67106617898
2019/4/2,1.57947146371
2019/4/3,1.62178844906
2019/4/4,1.74099445949
2019/4/6,1.56425167595
2019/4/15,1.53636939041
2019/4/16,1.75245984814
2019/4/19,1.51875012994
2019/4/20,1.63307212309
2019/4/21,1.67874091313
2019/4/22,1.60794948672
2019/4/25,1.52439381694
2019/4/26,1.55794963301
2019/4/29,1.5100677004
2019/4/30,1.62029251408
2019/5/2,1.6760938486
2019/5/4,1.58599367743
2019/5/6,1.72531902411
2019/5/7,1.68529221295
2019/5/8,1.61389583765
2019/5/9,1.70749953699
2019/5/10,1.70570411901
2019/5/12,1.67577957296
2019/5/13,1.53229691725
2019/5/14,1.61912229145
2019/5/16,1.54361160828
2019/5/19,1.58894258192
2019/5/20,1.68161313129
2019/5/21,1.73143763896
2019/5/22,1.7761121605
2019/5/23,1.76958257467
2019/5/25,1.55941319946
2019/5/26,1.71235190577
2019/5/27,1.60541760474
2019/5/28,1.74099445949
2019/5/30,1.57623034015
2019/5/31,1.58599367743
2019/6/1,1.60120995922
2019/6/3,1.68248410323
2019/6/4,1.60645183031
2019/6/5,1.57295543939
2019/6/6,1.52415338718
2019/6/7,1.57247615387
2019/6/8,1.62368313517
2019/6/9,1.52415338718
2019/6/10,1.50470709024
2019/6/13,1.52907211253
2019/6/14,1.66228018669
2019/6/15,1.55811617679
2019/6/16,1.59762371078
2019/6/17,1.60971821687
