station,lat,loc,country,air,rh,R
720483-99999,39.096,-93.203,US,-1.0,68.7728627452,2.27343883765
724586-03919,38.8,-97.65,US,-2.62916666667,53.6126070343,2.43554324831
720425-99999,37.163,-101.371,US,-5.34166666667,58.4032492195,2.44776728836
726413-04875,43.417,-88.133,US,-5.54545454545,61.2583923333,2.42727663014
A00015-53129,36.96,-113.014,US,-5.04166666667,47.3828846899,2.53642401603
725229-04858,40.023,-82.463,US,1.69583333333,69.1082769515,2.21756090042
727449-04954,46.419,-92.804,US,-12.9166666667,69.9971349158,2.49721624909
724765-93013,38.506,-107.899,US,-11.5291666667,56.5498177092,2.58531598072
999999-93804,34.917,-81.95,US,15.2173913043,86.2504202579,1.80464748114
724107-53895,36.766,-80.823,US,12.0833333333,94.8722454921,1.79228780034
726836-04201,45.773,-122.861,US,5.35,86.5428775335,1.99613111076
721011-99999,47.967,-100.581,US,-6.9375,72.0297635626,2.36222587863
722166-93845,30.783,-83.277,US,18.375,78.8851353264,1.8057630389
720305-53964,33.254,-97.581,US,0.704166666667,89.4867618375,2.06220966677
725556-94975,42.577,-100.001,US,-4.45,68.725788691,2.34166973303
725810-24193,40.721,-114.036,US,-4.4875,63.2167904347,2.38967418807
724660-93037,38.81,-104.688,US,-12.0416666667,60.9892571245,2.55730134054
724880-23185,39.484,-119.771,US,0.208333333333,39.4694136005,2.50110659797
726370-14826,42.967,-83.749,US,-2.835,54.623184476,2.4309191772
725127-04726,40.316,-78.834,US,1.59583333333,79.5766629878,2.12970814823
720932-00317,31.606,-90.409,US,20.3636363636,96.2089394965,1.61802820821
726563-94969,44.333,-93.317,US,-11.0,77.6085816642,2.39422836932
747810-13857,30.967,-83.2,US,17.4541666667,82.3215533916,1.79438215523
725970-24225,42.381,-122.872,US,3.73333333333,66.6124676463,2.19891769426
720855-00283,48.784,-97.632,US,-10.8636363636,71.7531003083,2.44178749026
701338-99999,61.533,-165.583,US,-8.41818181818,91.7720376416,2.22194737158
725104-04843,41.626,-80.215,US,-2.14347826087,65.4093762131,2.3247783347
701333-26643,66.069,-162.764,US,-24.425,77.1419065973,2.6621679414
723628-93942,31.178,-99.324,US,0.208333333333,90.3577503615,2.06448466857
725053-94728,40.779,-73.969,US,7.77916666667,63.5676389185,2.14550124141
725050-04781,40.794,-73.102,US,5.67083333333,68.6933760703,2.14297224998
723403-13963,34.727,-92.239,US,6.50416666667,93.4177348106,1.91445391866
727584-94038,46.014,-102.655,US,-7.425,67.6973708357,2.40898205823
727417-54825,45.407,-83.813,US,-6.11666666667,59.3350497978,2.4550089394
724796-94128,41.787,-111.853,US,-9.2875,67.3960501931,2.44818413934
725637-99999,42.806,-102.175,US,-9.49583333333,73.8522131641,2.39688609439
722120-12833,29.633,-83.105,US,17.3416666667,86.5533841974,1.76028479692
721001-99999,47.333,-112.1,US,-3.42916666667,53.7430250522,2.45015226172
720866-00292,47.29,-101.581,US,-5.58333333333,72.2222943883,2.33395104748
725434-54789,41.139,-75.379,US,-0.0833333333333,70.8220538368,2.23783511141
726384-14817,44.283,-85.417,US,-9.29583333333,61.3431246125,2.50028207416
785510-11624,17.7,-64.813,US,25.5833333333,76.7783595326,1.68212334188
723264-99999,35.964,-83.874,US,15.6666666667,91.0244553979,1.75485350602
722506-12959,26.184,-98.254,US,17.5666666667,77.7945705155,1.83101191831
