station,lat,loc,country,air,rh,R
724586-03919,38.8,-97.65,US,2.46666666667,81.5698618736,2.09548591846
720425-99999,37.163,-101.371,US,2.3625,96.3360609414,1.97083984712
726413-04875,43.417,-88.133,US,-0.25,62.360088313,2.31371544227
A00015-53129,36.96,-113.014,US,9.41666666667,66.4682320709,2.08842090216
725229-04858,40.023,-82.463,US,3.825,71.7651260488,2.1529057185
727449-04954,46.419,-92.804,US,-4.54166666667,66.9281684595,2.35889548128
724765-93013,38.506,-107.899,US,7.3625,43.5267117659,2.32564406305
999999-93804,34.917,-81.95,US,13.0416666667,67.6840508188,2.00672167731
724107-53895,36.766,-80.823,US,6.5,87.5664654303,1.96473972661
726836-04201,45.773,-122.861,US,2.81666666667,69.0438919455,2.19607774044
721011-99999,47.967,-100.581,US,-6.00416666667,81.1499804383,2.26562508451
722166-93845,30.783,-83.277,US,21.6416666667,65.2414196881,1.85860345241
720305-53964,33.254,-97.581,US,10.4208333333,91.4711082963,1.85415430748
725556-94975,42.577,-100.001,US,-0.904166666667,87.9840552334,2.10672272276
725810-24193,40.721,-114.036,US,11.2041666667,43.818136654,2.24761647084
724660-93037,38.81,-104.688,US,0.254166666667,85.4908045436,2.10534198035
724880-23185,39.484,-119.771,US,4.29166666667,70.4021167976,2.15542567121
726370-14826,42.967,-83.749,US,1.385,58.2001367197,2.31726372694
725127-04726,40.316,-78.834,US,1.37083333333,77.8124117586,2.14926892378
720932-00317,31.606,-90.409,US,21.3043478261,80.0978502896,1.73776696625
726563-94969,44.333,-93.317,US,-1.91666666667,75.7626700704,2.23148795746
747810-13857,30.967,-83.2,US,22.3791666667,65.5815886595,1.84118555264
725970-24225,42.381,-122.872,US,2.94166666667,76.1209652979,2.13289895108
720855-00283,48.784,-97.632,US,-9.375,78.7913896229,2.35213237704
747355-53997,31.917,-98.6,US,12.1666666667,100.0,1.74665333333
701338-99999,61.533,-165.583,US,-1.80416666667,93.0462764942,2.08098286435
725104-04843,41.626,-80.215,US,1.30833333333,66.2677470883,2.24955089665
701333-26643,66.069,-162.764,US,-2.90833333333,90.9534202088,2.12064748794
723628-93942,31.178,-99.324,US,12.7083333333,98.4211143432,1.7495510056
725053-94728,40.779,-73.969,US,8.40833333333,34.5410337319,2.38218009725
725050-04781,40.794,-73.102,US,7.45833333333,41.191950351,2.34379223265
723403-13963,34.727,-92.239,US,7.59166666667,87.4235308823,1.94450393836
727584-94038,46.014,-102.655,US,-2.9875,95.0272466192,2.08725047401
727417-54825,45.407,-83.813,US,-2.7625,60.981076939,2.37494310986
724796-94128,41.787,-111.853,US,10.8583333333,48.5266498223,2.21401651119
725637-99999,42.806,-102.175,US,-0.266666666667,84.1007717391,2.12750804515
722120-12833,29.633,-83.105,US,21.2125,70.5863623208,1.82118126129
721001-99999,47.333,-112.1,US,-20.4208333333,75.6278135111,2.59643694341
720866-00292,47.29,-101.581,US,-3.83333333333,90.8729212139,2.13952366932
725434-54789,41.139,-75.379,US,2.7,50.0618485708,2.36123733926
726384-14817,44.283,-85.417,US,-2.62916666667,59.9853338413,2.38086525231
785510-11624,17.7,-64.813,US,25.1541666667,68.6363408764,1.76041927861
723264-99999,35.964,-83.874,US,10.0416666667,86.8323085831,1.90140962569
722506-12959,26.184,-98.254,US,26.0416666667,69.0909874581,1.73907016094
720887-00297,46.117,-89.883,US,-6.52083333333,70.553399967,2.36670141162
720492-00151,44.567,-72.017,US,-4.19166666667,56.9048150646,2.43801485341
724298-04850,40.708,-84.027,US,1.3375,78.6352256385,2.14286451402
725316-03887,39.834,-88.866,US,1.97083333333,78.3505040178,2.13285609219
723626-03737,36.399,-76.016,US,9.7625,76.337052302,1.99694734125
727883-24220,47.034,-120.53,US,-2.475,57.6098600024,2.39821590118
723815-23161,34.854,-116.786,US,12.8208333333,61.8398162192,2.06120679351
703061-25521,59.324,-155.902,US,-12.6916666667,86.2155613341,2.35363865042
726515-94902,44.3,-96.8,US,-2.7875,82.0502240094,2.194661328
725175-64706,40.633,-79.1,US,3.41666666667,80.0153218654,2.09014687173
720863-00289,48.381,-102.898,US,-6.33333333333,92.3051508842,2.17638513875
725314-03960,38.571,-90.157,US,3.0375,82.8803454912,2.07301938569
722540-13904,30.183,-97.68,US,18.8916666667,82.5661132665,1.76402258151
722899-03179,33.975,-117.636,US,14.4916666667,74.3947156074,1.92063717342
726480-94853,45.733,-87.083,US,-3.89583333333,69.8467110408,2.3211573026
726228-94740,44.385,-74.207,US,-3.82083333333,45.1495960146,2.53158404953
722330-53865,30.343,-89.822,US,21.7541666667,78.085701804,1.74618776185
724678-94033,40.517,-106.867,US,2.66666666667,62.7226818414,2.25326272313
702626-99999,57.58,-157.58,US,1.38333333333,72.9811264585,2.19047560165
720572-99999,40.612,-112.351,US,12.2608695652,42.5357214206,2.23784481456
747940-12868,28.483,-80.567,US,21.7333333333,84.0652565782,1.69529276523
720864-00290,35.937,-77.547,US,12.1458333333,55.8113395119,2.12620162365
724955-93227,38.21,-122.285,US,9.7,76.8061714106,1.9941510493
723147-53870,35.197,-81.156,US,15.1375,54.9083902629,2.07513276154
722470-03901,32.385,-94.712,US,16.3875,81.88824358,1.81907062008
723083-13763,36.698,-76.903,US,9.95416666667,63.5314580494,2.10305117327
720255-99999,36.909,-94.888,US,5.45833333333,89.5263277793,1.96840327432
725407-04854,45.013,-84.701,US,-3.84583333333,62.9647967139,2.37922112753
727468-04928,47.783,-93.65,US,-7.375,66.7723558079,2.41593568717
A00016-03036,37.583,-109.483,US,6.5125,70.994629481,2.10668032905
747806-63809,32.955,-84.264,US,18.2083333333,66.197386247,1.91790059267
720477-99999,37.648,-92.652,US,2.08695652174,91.8654654623,2.01461474112
725705-94030,40.443,-109.513,US,8.34166666667,60.2881402663,2.16258058985
723526-03932,35.357,-99.204,US,4.85833333333,91.9373744674,1.95951249374
725360-94830,41.587,-83.806,US,3.00416666667,56.8652336463,2.29688437865
703656-99999,59.75,-161.833,US,0.39,79.3456260141,2.1553971288
725114-93778,39.918,-76.874,US,6.25833333333,65.5145812884,2.15869605921
726679-04969,45.698,-92.953,US,-3.08333333333,65.0697025381,2.34617028556
724090-14780,40.033,-74.35,US,7.95416666667,55.1201512667,2.21454018546
720353-63875,36.611,-83.738,US,6.62916666667,95.3432385006,1.895475597
725383-54827,41.817,-85.433,US,2.20833333333,64.5186557602,2.24686410024
723116-03742,34.466,-79.89,US,14.045,78.2857041251,1.89603395861
720724-99999,34.646,-106.836,US,10.3583333333,51.140696279,2.20141799259
720775-99999,35.507,-86.804,US,7.875,92.8390195977,1.89246871185
747185-03144,32.834,-115.579,US,17.4541666667,56.5232665158,2.01573145663
724067-93744,39.333,-76.417,US,8.4,71.3980701704,2.06611055794
722220-99999,30.483,-87.183,US,21.8,73.336765004,1.78603255627
725830-24128,40.902,-117.808,US,4.9625,67.3303869792,2.16859252972
720542-00166,30.5,-97.967,US,16.0958333333,92.301824045,1.73545626636
722331-54941,42.471,-93.207,US,-1.12083333333,72.4154979863,2.24456061061
720982-99999,41.117,-103.983,US,-0.533333333333,93.9884044873,2.04791482283
725776-24166,43.6,-110.733,US,0.260869565217,91.8343530446,2.05078255523
725217-53855,39.364,-84.525,US,3.0375,74.6693599767,2.1434696414
