station,lat,loc,country,air,rh,R
720483-99999,39.096,-93.203,US,-5.04166666667,75.5527979556,2.29472616021
724586-03919,38.8,-97.65,US,-7.15,55.4416462219,2.50872967542
720425-99999,37.163,-101.371,US,-3.17083333333,61.1863030619,2.38121010306
726413-04875,43.417,-88.133,US,-7.75,75.1232853011,2.35165721212
A00015-53129,36.96,-113.014,US,6.125,47.3925816819,2.31680414917
725229-04858,40.023,-82.463,US,5.36666666667,68.6474603353,2.14934612366
727449-04954,46.419,-92.804,US,-20.0416666667,64.405292447,2.68527175747
724765-93013,38.506,-107.899,US,-2.5,61.9488595063,2.36147878544
999999-93804,34.917,-81.95,US,15.9583333333,65.8623089659,1.96501055574
724107-53895,36.766,-80.823,US,10.2625,65.7697392815,2.07778488696
726836-04201,45.773,-122.861,US,3.66666666667,88.4107100222,2.01319944134
721011-99999,47.967,-100.581,US,-27.4333333333,64.1530112407,2.83275649689
722166-93845,30.783,-83.277,US,19.9708333333,87.0803013289,1.70407443126
720305-53964,33.254,-97.581,US,9.62083333333,80.28076474,1.9658954552
725556-94975,42.577,-100.001,US,-12.4916666667,69.4899927867,2.49321202856
725810-24193,40.721,-114.036,US,-2.75833333333,78.569883732,2.22394923091
724660-93037,38.81,-104.688,US,-4.32916666667,41.7252649006,2.57095864382
724880-23185,39.484,-119.771,US,7.125,27.3768902842,2.46887878136
726370-14826,42.967,-83.749,US,0.0047619047619,69.9412583679,2.24366038416
725127-04726,40.316,-78.834,US,4.0375,72.7381268215,2.14037962187
720932-00317,31.606,-90.409,US,17.5416666667,98.0195070651,1.65797346271
726563-94969,44.333,-93.317,US,-20.4166666667,69.4933301898,2.64898889364
747810-13857,30.967,-83.2,US,20.3541666667,87.0607654161,1.69670571606
725970-24225,42.381,-122.872,US,2.22916666667,84.3765476544,2.07607380446
720855-00283,48.784,-97.632,US,-27.5,59.4094096309,2.87476726537
701338-99999,61.533,-165.583,US,-13.8416666667,86.4629507807,2.37412504897
725104-04843,41.626,-80.215,US,1.29166666667,78.1552016549,2.14788420313
723628-93942,31.178,-99.324,US,11.4166666667,81.9538688625,1.91623413849
