station,lat,loc,country,air,rh,R
720483-99999,39.096,-93.203,US,6.13043478261,92.4075015784,1.93046928863
724586-03919,38.8,-97.65,US,11.6791666667,78.9082786458,1.93720455255
720425-99999,37.163,-101.371,US,12.4291666667,77.413787327,1.93528228807
726413-04875,43.417,-88.133,US,3.65217391304,86.6758177699,2.0283697444
A00015-53129,36.96,-113.014,US,7.0,78.0428590728,2.03662226916
727449-04954,46.419,-92.804,US,0.791666666667,78.1719185802,2.15757077192
724765-93013,38.506,-107.899,US,5.62083333333,65.6478923629,2.17008550019
999999-93804,34.917,-81.95,US,10.8095238095,96.3392856773,1.80474369079
724107-53895,36.766,-80.823,US,9.55652173913,94.6065560399,1.84424453179
726836-04201,45.773,-122.861,US,7.18333333333,74.6738922811,2.0619236709
721011-99999,47.967,-100.581,US,5.22608695652,78.1431676294,2.07063675217
722166-93845,30.783,-83.277,US,23.0,73.2358411862,1.76330648262
720305-53964,33.254,-97.581,US,21.25,74.1548674148,1.78982623758
725556-94975,42.577,-100.001,US,9.56363636364,74.5159032714,2.01648245902
725810-24193,40.721,-114.036,US,9.25416666667,47.3371570567,2.25576027579
724660-93037,38.81,-104.688,US,8.32083333333,43.7357454424,2.30500972077
724880-23185,39.484,-119.771,US,7.56666666667,40.2248400373,2.34996020581
726370-14826,42.967,-83.749,US,3.355,70.5695478679,2.17240397929
725127-04726,40.316,-78.834,US,3.05416666667,85.9059422763,2.0467320986
720932-00317,31.606,-90.409,US,22.1818181818,81.9353188834,1.70475041853
726563-94969,44.333,-93.317,US,5.125,90.1105345784,1.96994411332
747810-13857,30.967,-83.2,US,23.575,71.4873020985,1.76700444799
725970-24225,42.381,-122.872,US,6.6375,72.7526039556,2.08913940806
720855-00283,48.784,-97.632,US,0.833333333333,93.0743663404,2.02888860347
701338-99999,61.533,-165.583,US,0.141666666667,95.5473162945,2.02126885953
725104-04843,41.626,-80.215,US,2.22916666667,85.2707676807,2.06840139663
701333-26643,66.069,-162.764,US,-0.6,84.3917510233,2.13156477622
723628-93942,31.178,-99.324,US,21.7083333333,65.064390601,1.85881169531
725053-94728,40.779,-73.969,US,6.02083333333,69.1552804533,2.13212811038
725050-04781,40.794,-73.102,US,5.71666666667,78.1111829017,2.06126638404
723403-13963,34.727,-92.239,US,15.875,85.51422016,1.79803549103
727584-94038,46.014,-102.655,US,6.14166666667,64.6543028264,2.16837091508
727417-54825,45.407,-83.813,US,0.966666666667,81.6320256317,2.12444255341
724796-94128,41.787,-111.853,US,8.6375,62.6602236491,2.13641203109
725637-99999,42.806,-102.175,US,8.675,53.7897095765,2.21178379183
722120-12833,29.633,-83.105,US,20.425,81.8378153506,1.74012604429
721001-99999,47.333,-112.1,US,1.2,61.799315305,2.29001987468
720866-00292,47.29,-101.581,US,7.60869565217,67.4345654434,2.11567447197
725434-54789,41.139,-75.379,US,1.10416666667,85.9583926715,2.08461907421
726384-14817,44.283,-85.417,US,1.87916666667,73.8209592031,2.17352175337
