station,lat,loc,country,air,rh,R
720483-99999,39.096,-93.203,US,2.0,86.6433150832,2.06113035659
724586-03919,38.8,-97.65,US,3.425,73.7565894807,2.14368296226
720425-99999,37.163,-101.371,US,3.725,60.320468612,2.25306687931
726413-04875,43.417,-88.133,US,2.375,53.5525762158,2.33767639607
A00015-53129,36.96,-113.014,US,13.125,37.1945170095,2.26668354406
725229-04858,40.023,-82.463,US,5.7125,63.9121651058,2.18317587339
727449-04954,46.419,-92.804,US,1.20833333333,45.4581821153,2.43006296412
724765-93013,38.506,-107.899,US,4.65416666667,45.0998801309,2.36539211181
999999-93804,34.917,-81.95,US,12.0416666667,56.4434407466,2.12282611173
724107-53895,36.766,-80.823,US,9.39166666667,39.8745806338,2.3170859315
726836-04201,45.773,-122.861,US,22.8,17.6070783784,2.24453326751
721011-99999,47.967,-100.581,US,2.26666666667,55.1819202465,2.32582645762
722166-93845,30.783,-83.277,US,17.8,61.7735286302,1.96388512435
720305-53964,33.254,-97.581,US,14.1208333333,66.5163088751,1.99552448652
725556-94975,42.577,-100.001,US,1.78333333333,71.1109657688,2.19865758037
725810-24193,40.721,-114.036,US,5.39166666667,33.7464480621,2.44830530896
724660-93037,38.81,-104.688,US,-0.8,60.1942602516,2.34311124704
724880-23185,39.484,-119.771,US,11.0708333333,20.2064517988,2.45282606023
726370-14826,42.967,-83.749,US,2.07727272727,61.2862654142,2.27717466093
725127-04726,40.316,-78.834,US,0.854166666667,59.4604935952,2.31688604829
720932-00317,31.606,-90.409,US,14.5454545455,76.1848055889,1.90422073168
726563-94969,44.333,-93.317,US,3.45833333333,58.2443837334,2.27612235423
747810-13857,30.967,-83.2,US,17.2125,65.4319584865,1.94404604619
725970-24225,42.381,-122.872,US,14.9041666667,26.7250648103,2.32153302726
720855-00283,48.784,-97.632,US,1.45833333333,67.1269778222,2.23922969695
701338-99999,61.533,-165.583,US,1.32608695652,98.2001610664,1.97522174849
725104-04843,41.626,-80.215,US,-0.604166666667,70.7180742629,2.24896683949
701333-26643,66.069,-162.764,US,3.92916666667,91.6279017828,1.98043518604
723628-93942,31.178,-99.324,US,14.5416666667,72.3127950298,1.93751705198
725053-94728,40.779,-73.969,US,5.6625,40.7133519204,2.38320469052
725050-04781,40.794,-73.102,US,5.2125,45.3256594899,2.35247809158
723403-13963,34.727,-92.239,US,14.7875,62.3772095351,2.01793129219
725753-99999,41.05,-113.07,US,-0.666666666667,52.7649355159,2.40423351994
727584-94038,46.014,-102.655,US,0.05,49.6462311553,2.41690233669
727417-54825,45.407,-83.813,US,1.52916666667,52.1545245962,2.3663007623
724796-94128,41.787,-111.853,US,3.38333333333,51.76918178,2.33315408699
725637-99999,42.806,-102.175,US,0.891666666667,62.4956333451,2.29010729923
722120-12833,29.633,-83.105,US,18.7708333333,67.3319312508,1.89710744653
721001-99999,47.333,-112.1,US,1.37826086957,51.3318185018,2.37632638856
720866-00292,47.29,-101.581,US,2.0,51.6892273835,2.36103642905
725434-54789,41.139,-75.379,US,-1.43333333333,63.8771487235,2.32396339729
726384-14817,44.283,-85.417,US,1.04166666667,48.0178752464,2.41137746372
785510-11624,17.7,-64.813,US,27.1125,69.9981949688,1.71023373717
723264-99999,35.964,-83.874,US,11.5416666667,67.7509968794,2.03563728011
722506-12959,26.184,-98.254,US,24.3958333333,78.1911337368,1.6933479892
720887-00297,46.117,-89.883,US,-1.40833333333,57.7458846335,2.37607814318
720492-00151,44.567,-72.017,US,0.00416666666667,58.0164347858,2.34598707287
724298-04850,40.708,-84.027,US,2.99583333333,71.8141548776,2.16878646782
725316-03887,39.834,-88.866,US,4.35416666667,84.0508159708,2.0370910823
722689-23077,34.433,-103.083,US,6.40416666667,55.6846838629,2.24016949579
723626-03737,36.399,-76.016,US,12.525,66.149578753,2.0300451143
727883-24220,47.034,-120.53,US,9.0625,41.2116797213,2.31208503799
723815-23161,34.854,-116.786,US,18.8416666667,34.9212733943,2.17379830761
703061-25521,59.324,-155.902,US,2.75416666667,90.4590884136,2.01356410474
726515-94902,44.3,-96.8,US,2.20416666667,60.4791427954,2.28160503815
725175-64706,40.633,-79.1,US,1.58333333333,70.04407765,2.21174348043
720863-00289,48.381,-102.898,US,1.41666666667,56.2572971182,2.33331072406
725314-03960,38.571,-90.157,US,8.4375,70.7501563395,2.07093240861
722540-13904,30.183,-97.68,US,19.1291666667,79.2884661625,1.78747554366
722899-03179,33.975,-117.636,US,15.7416666667,65.7063097142,1.97060869599
726480-94853,45.733,-87.083,US,1.0652173913,56.0899325462,2.34165620484
726228-94740,44.385,-74.207,US,-1.79166666667,61.8885227818,2.3480706412
722330-53865,30.343,-89.822,US,17.2291666667,73.4520336832,1.87490613433
724678-94033,40.517,-106.867,US,-4.78333333333,75.2200035132,2.29250270319
720572-99999,40.612,-112.351,US,3.29166666667,54.9418920062,2.30773439992
747940-12868,28.483,-80.567,US,23.3416666667,71.2543559772,1.77359045905
720864-00290,35.937,-77.547,US,11.025,69.1455634409,2.03382956568
