station,lat,loc,country,air,rh,R
720483-99999,39.096,-93.203,US,11.6666666667,56.8086868858,2.12706479985
724586-03919,38.8,-97.65,US,12.8208333333,49.2372698743,2.16933664114
720425-99999,37.163,-101.371,US,9.34583333333,64.29751698,2.10843822098
726413-04875,43.417,-88.133,US,3.75,82.0776677667,2.06589861056
A00015-53129,36.96,-113.014,US,6.04166666667,70.6315982486,2.11905172036
725229-04858,40.023,-82.463,US,11.3041666667,54.1353255686,2.15712898995
727449-04954,46.419,-92.804,US,5.16666666667,39.3077800986,2.40501258009
724765-93013,38.506,-107.899,US,5.41666666667,68.682097676,2.14806593527
999999-93804,34.917,-81.95,US,19.125,33.2285420061,2.18275160959
724107-53895,36.766,-80.823,US,15.1708333333,31.623362301,2.27426296812
726836-04201,45.773,-122.861,US,9.54166666667,74.1919944214,2.0196935212
721011-99999,47.967,-100.581,US,6.54583333333,58.3360869464,2.21463529067
722166-93845,30.783,-83.277,US,23.8833333333,65.3570499877,1.81354017777
720305-53964,33.254,-97.581,US,15.0166666667,70.3260274621,1.94522501771
725556-94975,42.577,-100.001,US,8.17083333333,65.2725065975,2.12317331006
725810-24193,40.721,-114.036,US,8.0125,53.6325783128,2.22615672808
724660-93037,38.81,-104.688,US,7.6625,32.6061949064,2.4134440977
724880-23185,39.484,-119.771,US,7.13333333333,47.7153884963,2.29421063337
726370-14826,42.967,-83.749,US,6.33333333333,73.1600545391,2.09162339872
725127-04726,40.316,-78.834,US,10.7375,45.0740300119,2.2460155725
720932-00317,31.606,-90.409,US,18.0833333333,69.8263251048,1.88922179727
726563-94969,44.333,-93.317,US,6.70833333333,58.1462007579,2.21306976416
747810-13857,30.967,-83.2,US,24.25,64.4107464596,1.81445079538
725970-24225,42.381,-122.872,US,11.2333333333,60.9027135365,2.10045738452
720855-00283,48.784,-97.632,US,1.95833333333,90.4966672884,2.02888776133
701338-99999,61.533,-165.583,US,-12.6625,66.518197809,2.5220686128
725104-04843,41.626,-80.215,US,7.7625,71.720017336,2.07588150126
701333-26643,66.069,-162.764,US,-13.6333333333,58.5499032297,2.60952316362
723628-93942,31.178,-99.324,US,17.0,61.8341722107,1.97909280243
725053-94728,40.779,-73.969,US,7.84166666667,85.2005825344,1.95866183519
725050-04781,40.794,-73.102,US,7.27083333333,87.8847871045,1.94685394331
723403-13963,34.727,-92.239,US,13.8,75.675707548,1.92324442924
725753-99999,41.05,-113.07,US,6.84615384615,61.666338872,2.18015742786
727584-94038,46.014,-102.655,US,7.61666666667,49.1717280406,2.27221290675
727417-54825,45.407,-83.813,US,3.47916666667,91.7307839533,1.98839945701
724796-94128,41.787,-111.853,US,7.28333333333,59.4881021841,2.19025174993
725637-99999,42.806,-102.175,US,5.3875,65.0064876731,2.18017608576
722120-12833,29.633,-83.105,US,22.1041666667,80.3307126643,1.72004456867
721001-99999,47.333,-112.1,US,4.19565217391,60.6556439496,2.24093805317
720866-00292,47.29,-101.581,US,9.66666666667,44.3996392442,2.27285442862
725434-54789,41.139,-75.379,US,7.30833333333,88.2608650548,1.9428899445
726384-14817,44.283,-85.417,US,2.20833333333,90.4389469392,2.02446800193
785510-11624,17.7,-64.813,US,26.0291666667,64.8888566747,1.77537019306
723264-99999,35.964,-83.874,US,16.9583333333,46.9170339463,2.10790101541
722506-12959,26.184,-98.254,US,22.8125,76.648824991,1.73770933158
720887-00297,46.117,-89.883,US,2.37083333333,78.6312486501,2.12258330325
720492-00151,44.567,-72.017,US,2.24166666667,90.4478298764,2.02373645299
724298-04850,40.708,-84.027,US,8.54583333333,67.8855212961,2.09338114395
725316-03887,39.834,-88.866,US,11.2347826087,45.0461621296,2.23647810284
722689-23077,34.433,-103.083,US,12.1333333333,41.4524696219,2.24964647731
723626-03737,36.399,-76.016,US,20.25,66.4714422475,1.87541002552
727883-24220,47.034,-120.53,US,7.6,59.7002462986,2.18220588676
723815-23161,34.854,-116.786,US,13.5875,45.6467478416,2.18507065352
726515-94902,44.3,-96.8,US,5.75416666667,57.2671591873,2.23937085751
725175-64706,40.633,-79.1,US,11.625,52.9763557815,2.16076536739
720863-00289,48.381,-102.898,US,7.5,50.6992972265,2.2614000298
727507-54904,45.332,-95.651,US,4.0,68.7349875654,2.17546380669
725314-03960,38.571,-90.157,US,12.4958333333,51.7428443809,2.15422831188
722540-13904,30.183,-97.68,US,19.375,73.6684708153,1.83086202041
722899-03179,33.975,-117.636,US,14.6916666667,66.4812453343,1.98460274836
726480-94853,45.733,-87.083,US,2.10833333333,81.4404114888,2.10364143609
726228-94740,44.385,-74.207,US,4.69583333333,90.3924857817,1.97596238866
722330-53865,30.343,-89.822,US,21.7875,61.8950295599,1.88444839638
724678-94033,40.517,-106.867,US,0.833333333333,71.4919828943,2.21406545343
702626-99999,57.58,-157.58,US,-8.34166666667,69.0806323172,2.41513534139
720572-99999,40.612,-112.351,US,6.54166666667,72.6718122214,2.09171668447
747940-12868,28.483,-80.567,US,24.5333333333,80.6530420793,1.66952156563
720864-00290,35.937,-77.547,US,22.7916666667,40.401269933,2.04912293731
724955-93227,38.21,-122.285,US,12.3625,77.3894976984,1.93680135975
723147-53870,35.197,-81.156,US,21.0166666667,33.978729258,2.1391248363
722470-03901,32.385,-94.712,US,15.9041666667,69.2092378022,1.93735882299
723083-13763,36.698,-76.903,US,21.8083333333,36.02548651,2.10599949241
720255-99999,36.909,-94.888,US,13.9583333333,55.8485686451,2.09024844769
