station,lat,loc,country,air,rh,R
720483-99999,39.096,-93.203,US,-1.18181818182,98.5568340464,2.02146690934
724586-03919,38.8,-97.65,US,1.84166666667,77.7965746584,2.14014822276
720425-99999,37.163,-101.371,US,2.94583333333,64.4893902824,2.23261594804
726413-04875,43.417,-88.133,US,-1.17391304348,94.3481134246,2.05742231725
A00015-53129,36.96,-113.014,US,7.75,66.3433868995,2.1222587404
725229-04858,40.023,-82.463,US,2.05833333333,80.5674812752,2.11211417733
727449-04954,46.419,-92.804,US,-4.25,84.9438855387,2.19858646208
724765-93013,38.506,-107.899,US,-0.7625,83.3712343882,2.14351555895
999999-93804,34.917,-81.95,US,6.52173913043,73.7721481266,2.08266757777
724107-53895,36.766,-80.823,US,2.08695652174,87.367720579,2.05320539222
726836-04201,45.773,-122.861,US,6.8,89.5390631258,1.94191683838
721011-99999,47.967,-100.581,US,-7.2,95.9071783699,2.16251840959
722166-93845,30.783,-83.277,US,11.925,74.6995844787,1.96848206517
720305-53964,33.254,-97.581,US,12.7833333333,77.6396117138,1.92638179816
725556-94975,42.577,-100.001,US,0.204166666667,87.7220530396,2.08718086825
725810-24193,40.721,-114.036,US,5.275,62.7718236461,2.20156125312
724660-93037,38.81,-104.688,US,2.50833333333,45.2380671659,2.40639355038
724880-23185,39.484,-119.771,US,6.375,54.0455023604,2.25480708975
726370-14826,42.967,-83.749,US,1.4,79.281335122,2.13609214465
725127-04726,40.316,-78.834,US,-1.25,88.872239786,2.10590118264
720932-00317,31.606,-90.409,US,10.5652173913,97.1514335311,1.80257852639
726563-94969,44.333,-93.317,US,-3.75,93.3041479718,2.1170254104
747810-13857,30.967,-83.2,US,11.3958333333,77.5728709649,1.95423268379
725970-24225,42.381,-122.872,US,7.97916666667,78.9652256271,2.00945794745
720855-00283,48.784,-97.632,US,-10.25,91.5485895321,2.25987810181
701338-99999,61.533,-165.583,US,-20.775,76.9899074391,2.59171309417
725104-04843,41.626,-80.215,US,-0.829166666667,90.3867534349,2.0846330722
701333-26643,66.069,-162.764,US,-25.375,77.1116853978,2.68110423929
723628-93942,31.178,-99.324,US,13.9583333333,62.4313025618,2.03376859069
725053-94728,40.779,-73.969,US,4.65,58.1306266798,2.25367022309
725050-04781,40.794,-73.102,US,4.075,64.9190531078,2.20673002433
723403-13963,34.727,-92.239,US,8.50869565217,90.3823379598,1.90108858378
727584-94038,46.014,-102.655,US,-1.32608695652,87.3017320497,2.12087200858
727417-54825,45.407,-83.813,US,-0.841666666667,84.2134221137,2.13784600493
724796-94128,41.787,-111.853,US,3.59166666667,71.7802716664,2.15736310244
725637-99999,42.806,-102.175,US,-0.483333333333,86.6109293907,2.11023055916
722120-12833,29.633,-83.105,US,13.05,74.6075918009,1.94715386235
721001-99999,47.333,-112.1,US,1.85416666667,59.3628550987,2.29806378659
720866-00292,47.29,-101.581,US,-3.34782608696,97.6932954661,2.07145978577
725434-54789,41.139,-75.379,US,-0.404166666667,76.957444533,2.19150104257
726384-14817,44.283,-85.417,US,-0.775,87.9253204653,2.10468725041
785510-11624,17.7,-64.813,US,24.975,83.1661405808,1.63927601382
723264-99999,35.964,-83.874,US,6.0,89.6342737589,1.95682793115
722506-12959,26.184,-98.254,US,20.5958333333,69.9093245234,1.83911391226
720887-00297,46.117,-89.883,US,-3.12608695652,95.1732004247,2.08872280992
720492-00151,44.567,-72.017,US,0.204347826087,94.2143620614,2.03147329525
724298-04850,40.708,-84.027,US,0.104347826087,87.499769328,2.09105050091
725316-03887,39.834,-88.866,US,-1.90833333333,85.9648052396,2.14378980438
722689-23077,34.433,-103.083,US,6.62083333333,56.3704274431,2.2300261492
723626-03737,36.399,-76.016,US,5.85652173913,76.0171756594,2.07648341545
727883-24220,47.034,-120.53,US,3.17083333333,76.3754820515,2.12620978066
