station,lat,loc,country,air,rh,R
720483-99999,39.096,-93.203,US,8.18181818182,50.589838372,2.24893464131
724586-03919,38.8,-97.65,US,8.72916666667,47.0931556244,2.26817530808
720425-99999,37.163,-101.371,US,4.75,53.4945601658,2.29148167378
726413-04875,43.417,-88.133,US,1.41666666667,68.7220708631,2.22636296533
A00015-53129,36.96,-113.014,US,6.625,54.0331442973,2.24999812193
725229-04858,40.023,-82.463,US,7.35833333333,61.6860873151,2.1699185375
727449-04954,46.419,-92.804,US,-2.54166666667,61.4774605383,2.36634255525
724765-93013,38.506,-107.899,US,3.2875,50.4894965918,2.34601786924
999999-93804,34.917,-81.95,US,11.9583333333,72.5974743546,1.9858628367
724107-53895,36.766,-80.823,US,9.2625,40.5000105053,2.31425915986
726836-04201,45.773,-122.861,US,9.725,66.8811658459,2.07881609704
721011-99999,47.967,-100.581,US,0.604166666667,83.3445053254,2.11687622764
722166-93845,30.783,-83.277,US,20.3625,88.1417798966,1.68726677849
720305-53964,33.254,-97.581,US,12.1458333333,82.2179419527,1.89963297471
725556-94975,42.577,-100.001,US,7.20833333333,60.2806051639,2.18492657436
725810-24193,40.721,-114.036,US,4.2125,63.5685521557,2.2156140725
724660-93037,38.81,-104.688,US,6.15833333333,33.4486355736,2.43578787345
724880-23185,39.484,-119.771,US,8.2625,50.2470974116,2.25028915421
726370-14826,42.967,-83.749,US,3.795,61.9250994125,2.23792294704
725127-04726,40.316,-78.834,US,4.45,62.4742595444,2.22033385311
720932-00317,31.606,-90.409,US,17.0,95.3625428163,1.69141938264
726563-94969,44.333,-93.317,US,-0.458333333333,75.3033517337,2.20675807546
747810-13857,30.967,-83.2,US,19.7772727273,91.6934141584,1.6682993247
725970-24225,42.381,-122.872,US,9.00833333333,62.5812195211,2.12979930318
720855-00283,48.784,-97.632,US,-5.95833333333,88.4801750833,2.20183093112
747355-53997,31.917,-98.6,US,13.9473684211,84.533524843,1.84434709369
701338-99999,61.533,-165.583,US,-15.9291666667,84.3574535007,2.43323046563
725104-04843,41.626,-80.215,US,2.08333333333,77.8336120478,2.1350792753
701333-26643,66.069,-162.764,US,-13.6291666667,49.1206441061,2.69034429024
723628-93942,31.178,-99.324,US,13.5217391304,80.7632673041,1.88506377523
725053-94728,40.779,-73.969,US,10.4458333333,51.6885400216,2.19499724328
725050-04781,40.794,-73.102,US,9.50833333333,60.497260836,2.13784966869
723403-13963,34.727,-92.239,US,13.4833333333,71.1262678058,1.96850428889
727584-94038,46.014,-102.655,US,2.35416666667,67.8613463259,2.21531673186
727417-54825,45.407,-83.813,US,0.208333333333,81.6540577185,2.13916235144
724796-94128,41.787,-111.853,US,2.17916666667,61.1533362165,2.2763119586
725637-99999,42.806,-102.175,US,4.875,66.6764111212,2.17592389258
722120-12833,29.633,-83.105,US,21.6625,84.7245298454,1.69102878393
721001-99999,47.333,-112.1,US,3.40833333333,45.9250523563,2.38280521745
720866-00292,47.29,-101.581,US,2.58333333333,81.1065026533,2.0971678739
725434-54789,41.139,-75.379,US,3.97916666667,70.5449641379,2.16034379103
726384-14817,44.283,-85.417,US,-0.341666666667,72.9773225757,2.22442173897
785510-11624,17.7,-64.813,US,25.5958333333,70.0436345293,1.73966153241
723264-99999,35.964,-83.874,US,10.7142857143,66.5985002117,2.06179201104
722506-12959,26.184,-98.254,US,24.875,67.7159207402,1.77380490005
720887-00297,46.117,-89.883,US,-2.67916666667,59.6397636066,2.38481324492
720492-00151,44.567,-72.017,US,3.175,77.9160400967,2.11290987597
724298-04850,40.708,-84.027,US,5.03333333333,66.740959086,2.17225723771
725316-03887,39.834,-88.866,US,7.20416666667,48.8795195214,2.28282980584
722689-23077,34.433,-103.083,US,8.08333333333,53.4391207256,2.22642401084
723626-03737,36.399,-76.016,US,14.3208333333,73.7317524036,1.92968398104
727883-24220,47.034,-120.53,US,7.55,50.7710016234,2.25980180607
723815-23161,34.854,-116.786,US,16.3166666667,25.7630461138,2.30201739768
703061-25521,59.324,-155.902,US,-18.5541666667,66.2496386069,2.64020301742
726515-94902,44.3,-96.8,US,2.19583333333,88.4044576151,2.04216967033
725175-64706,40.633,-79.1,US,5.66666666667,70.4861438583,2.12767221903
720863-00289,48.381,-102.898,US,0.958333333333,89.3324519707,2.05853672876
727507-54904,45.332,-95.651,US,-4.5,88.0659782841,2.17671390632
725314-03960,38.571,-90.157,US,8.40416666667,54.0019144994,2.21528765693
722540-13904,30.183,-97.68,US,19.2541666667,81.1834217959,1.76875932432
722899-03179,33.975,-117.636,US,15.9625,45.4477809574,2.14008528939
726480-94853,45.733,-87.083,US,-0.166666666667,63.9256175863,2.29864486778
726228-94740,44.385,-74.207,US,0.9,80.8724171069,2.13227066122
722330-53865,30.343,-89.822,US,22.6772727273,87.8956858285,1.64386983377
724678-94033,40.517,-106.867,US,-6.02916666667,79.1178167309,2.28355254912
702626-99999,57.58,-157.58,US,-13.1666666667,73.893106199,2.46870381548
720572-99999,40.612,-112.351,US,4.58333333333,71.1777066379,2.14303694371
747940-12868,28.483,-80.567,US,21.6043478261,84.3643247626,1.69526261528
720864-00290,35.937,-77.547,US,13.0,70.4280100669,1.98399767363
724955-93227,38.21,-122.285,US,13.2416666667,68.1208962705,1.99904154333
723147-53870,35.197,-81.156,US,13.6875,63.521037976,2.02974324417
722470-03901,32.385,-94.712,US,14.4625,85.6392768754,1.82473225441
723083-13763,36.698,-76.903,US,13.1541666667,64.6490612949,2.03055013742
720255-99999,36.909,-94.888,US,8.79166666667,55.8351905961,2.19193989802
725407-04854,45.013,-84.701,US,-1.30833333333,76.3871881314,2.21416975917
727468-04928,47.783,-93.65,US,-5.66666666667,69.4524033379,2.35935504603
A00016-03036,37.583,-109.483,US,7.34583333333,28.9705471265,2.45086362232
747806-63809,32.955,-84.264,US,14.3333333333,97.6679102355,1.72406599685
720477-99999,37.648,-92.652,US,9.4347826087,41.9859443156,2.29812277169
725705-94030,40.443,-109.513,US,1.64166666667,61.2990108107,2.28562932058
723526-03932,35.357,-99.204,US,9.39166666667,56.0038273292,2.17869699485
725360-94830,41.587,-83.806,US,4.5875,62.2141243626,2.21986256297
703656-99999,59.75,-161.833,US,-18.2608695652,82.1466810054,2.49804017263
725114-93778,39.918,-76.874,US,9.19545454545,53.8312847417,2.20119494055
726679-04969,45.698,-92.953,US,-1.78333333333,65.0389422736,2.32087620863
724090-14780,40.033,-74.35,US,9.8875,59.6758644576,2.13744283295
720353-63875,36.611,-83.738,US,8.47083333333,71.855418025,2.06079393001
725383-54827,41.817,-85.433,US,3.20833333333,69.5123176359,2.18435848135
723116-03742,34.466,-79.89,US,14.4818181818,84.2290511733,1.83645219548
720724-99999,34.646,-106.836,US,7.575,41.0529001064,2.34269161709
720775-99999,35.507,-86.804,US,11.4583333333,72.7039424299,1.99477934062
747185-03144,32.834,-115.579,US,16.7416666667,54.7471664138,2.0449781455
724067-93744,39.333,-76.417,US,12.0,52.4748943093,2.15769540683
722220-99999,30.483,-87.183,US,21.4,94.2267819752,1.61466021065
725830-24128,40.902,-117.808,US,5.625,52.530479847,2.28255098291
720542-00166,30.5,-97.967,US,16.5541666667,87.8089668303,1.76499414793
722331-54941,42.471,-93.207,US,3.80833333333,72.8496998877,2.14392774163
720982-99999,41.117,-103.983,US,4.5625,45.1041477955,2.36715766191
725776-24166,43.6,-110.733,US,1.73333333333,58.3314334927,2.3092889673
725217-53855,39.364,-84.525,US,7.45833333333,58.3935469542,2.1962025338
726225-64776,44.65,-73.467,US,4.0,72.1841265834,2.14587019391
726417-54911,45.101,-90.303,US,-2.09166666667,63.508733876,2.34006723001
742079-63876,38.915,-82.099,US,9.8625,53.6145566523,2.18994035392
720438-99999,38.474,-100.885,US,5.89130434783,53.6266446052,2.26791034581
727825-94239,47.398,-120.201,US,8.49583333333,42.5144979756,2.31204752404
726426-04895,44.55,-89.533,US,-0.991666666667,63.2606327529,2.32056993765
722686-23008,34.383,-103.317,US,8.56666666667,49.7361415388,2.24869323893
723107-00371,33.587,-80.209,US,15.1666666667,91.4051778671,1.76141690723
720967-00457,30.718,-91.479,US,19.5882352941,96.5727360902,1.63015121846
720328-63832,39.0,-80.274,US,9.375,48.8111166354,2.24073811927
722101-03039,37.45,-106.8,US,-3.25,29.4390972264,2.6551575458
747186-03164,32.626,-116.468,US,10.6708333333,50.9050808565,2.19729582292
724507-13981,37.67,-95.484,US,9.56666666667,49.9869728358,2.2268811064
723520-13902,34.65,-99.267,US,11.4826086957,71.4067337281,2.00543213766
723625-93057,35.165,-107.902,US,3.6375,37.1621142792,2.45348580948
723010-03810,35.742,-81.382,US,12.3833333333,51.7726033431,2.15618472998
722403-12968,29.562,-91.526,US,20.2666666667,98.1821585109,1.60300441331
726505-04845,42.595,-87.938,US,4.5125,59.3814158578,2.24564170194
724060-93721,39.173,-76.684,US,12.7,43.7511057572,2.2187835126
720943-00431,32.521,-94.308,US,13.5583333333,90.2289329889,1.80312892162
724769-94035,40.45,-105.017,US,5.46666666667,40.4429481625,2.3893748381
726517-94039,43.021,-102.518,US,4.58333333333,61.0890186958,2.22959788626
725113-54786,40.33,-75.123,US,9.95416666667,52.9799300085,2.19358328386
723783-03195,35.946,-112.155,US,1.6875,51.861813929,2.36569938649
723570-03948,35.25,-97.467,US,10.44,59.5791966542,2.12741009271
720358-53999,35.473,-98.006,US,9.53333333333,65.4912303595,2.09450991018
725686-94057,42.796,-105.38,US,3.59166666667,51.2737797999,2.33330880265
720853-00281,48.884,-99.621,US,-2.45833333333,87.7017371438,2.13969992864
724635-23067,38.049,-103.512,US,7.5625,34.6414380502,2.39794771153
725835-24119,40.612,-116.892,US,5.66666666667,67.3009971316,2.15500077794
724290-93815,39.906,-84.219,US,6.925,59.7024870214,2.19545716136
722975-53141,33.79,-118.052,US,16.0782608696,68.4707294639,1.9402725325
726114-54771,44.534,-72.614,US,3.275,69.0597063137,2.18693121983
