station,lat,loc,country,air,rh,R
720483-99999,39.096,-93.203,US,-5.88235294118,57.0344733245,2.4701412777
724586-03919,38.8,-97.65,US,-2.9625,56.6463762128,2.41606684209
720425-99999,37.163,-101.371,US,-1.14166666667,61.846504389,2.33565215901
726413-04875,43.417,-88.133,US,-10.6666666667,75.9882574775,2.40157741751
A00015-53129,36.96,-113.014,US,6.33333333333,40.6840912443,2.37026716379
725229-04858,40.023,-82.463,US,-3.75,67.2309279816,2.34073363792
727449-04954,46.419,-92.804,US,-12.375,69.1673396559,2.49368672575
724765-93013,38.506,-107.899,US,-6.25,63.3898628484,2.42283997676
999999-93804,34.917,-81.95,US,7.08333333333,74.2956653041,2.06713485836
724107-53895,36.766,-80.823,US,3.2,67.2472390908,2.2039566886
726836-04201,45.773,-122.861,US,6.61666666667,90.0350478845,1.94126562248
721011-99999,47.967,-100.581,US,-22.6291666667,69.2118989039,2.69490132407
722166-93845,30.783,-83.277,US,17.5333333333,74.2495361913,1.86208364615
720305-53964,33.254,-97.581,US,5.1625,40.8643916053,2.39173877003
725556-94975,42.577,-100.001,US,-11.4916666667,65.1631893887,2.51067600171
725810-24193,40.721,-114.036,US,-3.05,72.4576027678,2.28212676825
724660-93037,38.81,-104.688,US,-2.50416666667,39.327406875,2.55565276568
724880-23185,39.484,-119.771,US,2.75416666667,57.5555178397,2.29587674027
726370-14826,42.967,-83.749,US,-4.3,69.1803111249,2.33482093055
725127-04726,40.316,-78.834,US,-2.40833333333,77.1889659457,2.22891650552
720932-00317,31.606,-90.409,US,9.91666666667,57.6376078297,2.15435765815
726563-94969,44.333,-93.317,US,-17.4583333333,77.9001219965,2.5186977866
747810-13857,30.967,-83.2,US,17.3217391304,73.8853716086,1.86936812029
725970-24225,42.381,-122.872,US,3.675,86.0457925036,2.03332660032
720855-00283,48.784,-97.632,US,-16.5833333333,73.86387452,2.53612628995
701338-99999,61.533,-165.583,US,-20.3833333333,79.5690069817,2.56188425343
725104-04843,41.626,-80.215,US,-4.91666666667,77.5682887117,2.27497574952
701333-26643,66.069,-162.764,US,-18.1416666667,63.4493868686,2.65611942733
723628-93942,31.178,-99.324,US,4.29166666667,53.3581309838,2.30166306949
725053-94728,40.779,-73.969,US,3.55,69.3487718513,2.17904453752
725050-04781,40.794,-73.102,US,3.84166666667,77.9849810049,2.09921169631
723403-13963,34.727,-92.239,US,4.58333333333,37.6320023083,2.43085908686
725753-99999,41.05,-113.07,US,0.55,60.8079810697,2.31130452242
727584-94038,46.014,-102.655,US,-18.4958333333,63.0913383005,2.66615440072
727417-54825,45.407,-83.813,US,-6.41666666667,76.8259348823,2.31083514538
724796-94128,41.787,-111.853,US,-12.225,82.6234864259,2.37528398647
725637-99999,42.806,-102.175,US,-7.35,69.0398620624,2.3959889835
722120-12833,29.633,-83.105,US,17.8583333333,89.8150053925,1.7221424204
721001-99999,47.333,-112.1,US,-0.729166666667,67.4094433355,2.27981239285
720866-00292,47.29,-101.581,US,-22.2173913043,68.6946717552,2.69124362938
725434-54789,41.139,-75.379,US,-2.65833333333,83.2669012617,2.18168282051
726384-14817,44.283,-85.417,US,-5.78333333333,77.0042785564,2.29685362332
785510-11624,17.7,-64.813,US,25.1708333333,73.0793925915,1.72197022823
722506-12959,26.184,-98.254,US,18.2833333333,55.888470398,2.00487659065
720887-00297,46.117,-89.883,US,-8.6375,80.2350181856,2.32524679397
720492-00151,44.567,-72.017,US,-9.52916666667,85.1940776343,2.30022823056
724298-04850,40.708,-84.027,US,-8.05833333333,72.4693119427,2.38049013686
725316-03887,39.834,-88.866,US,-11.6166666667,62.5092259186,2.53590450829
722689-23077,34.433,-103.083,US,-0.295833333333,65.6284953805,2.28657359297
723626-03737,36.399,-76.016,US,12.6041666667,85.9891201869,1.85826543213
727883-24220,47.034,-120.53,US,0.579166666667,82.0609977859,2.12838022233
723815-23161,34.854,-116.786,US,8.075,35.2087788678,2.38300417731
703061-25521,59.324,-155.902,US,-7.3875,76.271644794,2.33467753767
726515-94902,44.3,-96.8,US,-21.3208333333,73.2060200369,2.63490993142
725175-64706,40.633,-79.1,US,-1.125,82.2521565087,2.16024399716
720863-00289,48.381,-102.898,US,-24.9583333333,73.5345076273,2.70360475789
727507-54904,45.332,-95.651,US,-20.625,73.9521601761,2.61482796569
725314-03960,38.571,-90.157,US,-5.44166666667,50.1866674607,2.52023155985
722540-13904,30.183,-97.68,US,10.1,41.1798345405,2.29196101964
722899-03179,33.975,-117.636,US,13.2791666667,45.6525246895,2.1910829215
726480-94853,45.733,-87.083,US,-4.5,77.3513574568,2.26864535302
726228-94740,44.385,-74.207,US,-7.525,79.9456711189,2.3058576418
722330-53865,30.343,-89.822,US,15.2625,53.1867627542,2.08744682557
724678-94033,40.517,-106.867,US,-11.1958333333,75.4989901392,2.41617874794
