station,lat,loc,country,air,rh,R
720483-99999,39.096,-93.203,US,-8.73333333333,81.7794643855,2.31387952891
724586-03919,38.8,-97.65,US,-6.44166666667,65.4994596008,2.40850780329
720425-99999,37.163,-101.371,US,-0.3375,82.5768522226,2.14197585793
726413-04875,43.417,-88.133,US,-10.125,83.9499605037,2.32261683888
A00015-53129,36.96,-113.014,US,6.91666666667,66.0091346924,2.14150995767
725229-04858,40.023,-82.463,US,-6.99166666667,67.4531963332,2.40255774213
727449-04954,46.419,-92.804,US,-13.8333333333,75.4580283182,2.46838345036
724765-93013,38.506,-107.899,US,-0.191666666667,67.8384579756,2.26556419724
999999-93804,34.917,-81.95,US,-0.625,44.3475516517,2.47563550683
724107-53895,36.766,-80.823,US,-7.72916666667,68.3343419052,2.40949676312
726836-04201,45.773,-122.861,US,7.08333333333,80.5976014817,2.01306424595
721011-99999,47.967,-100.581,US,-8.02916666667,72.3793036702,2.38068899118
722166-93845,30.783,-83.277,US,2.52083333333,57.5152107161,2.30080990872
720305-53964,33.254,-97.581,US,6.59166666667,54.6623364829,2.24525498631
725556-94975,42.577,-100.001,US,-5.96666666667,76.8065489756,2.30215447646
725810-24193,40.721,-114.036,US,-0.441666666667,74.9629885453,2.20935072495
724660-93037,38.81,-104.688,US,1.59166666667,38.848721392,2.47923580379
724880-23185,39.484,-119.771,US,6.75833333333,46.1571724193,2.31495262731
726370-14826,42.967,-83.749,US,-6.30869565217,65.3048069097,2.40756371324
725127-04726,40.316,-78.834,US,-9.35,71.8199207426,2.41145608003
720932-00317,31.606,-90.409,US,1.125,65.5863228748,2.25900184973
726563-94969,44.333,-93.317,US,-15.75,83.172685227,2.43987336075
747810-13857,30.967,-83.2,US,2.55833333333,55.3357759503,2.31877220901
725970-24225,42.381,-122.872,US,7.02083333333,76.8602885041,2.0463591413
720855-00283,48.784,-97.632,US,-14.0416666667,75.6967488011,2.47043106195
701338-99999,61.533,-165.583,US,-14.4666666667,87.5031254539,2.37748785027
725104-04843,41.626,-80.215,US,-7.325,72.02629447,2.36987389345
723628-93942,31.178,-99.324,US,8.70833333333,42.3249463435,2.30949612704
725053-94728,40.779,-73.969,US,-3.92083333333,39.0080447463,2.58624455941
725050-04781,40.794,-73.102,US,-4.2375,42.4174253271,2.56321774069
723403-13963,34.727,-92.239,US,-1.76666666667,67.828990573,2.29660992755
727584-94038,46.014,-102.655,US,-4.16666666667,70.8012127029,2.31829226168
727417-54825,45.407,-83.813,US,-4.98333333333,72.5661250745,2.31920498019
724796-94128,41.787,-111.853,US,-5.4,81.1371356112,2.25385737646
725637-99999,42.806,-102.175,US,-0.7,68.5871079175,2.26913461407
722120-12833,29.633,-83.105,US,3.625,63.5860221693,2.22701442979
721001-99999,47.333,-112.1,US,2.73043478261,48.3730984124,2.3751284678
720866-00292,47.29,-101.581,US,-6.58333333333,77.3309693209,2.30977861656
725434-54789,41.139,-75.379,US,-9.5875,61.6736127387,2.5031806527
726384-14817,44.283,-85.417,US,-10.1916666667,72.9201472941,2.41856330288
785510-11624,17.7,-64.813,US,25.6208333333,76.1869221386,1.68646062472
723264-99999,35.964,-83.874,US,-0.8,43.6740004735,2.48485507594
722506-12959,26.184,-98.254,US,15.4833333333,56.5606098599,2.05415763407
