station,lat,loc,country,air,rh,R
720483-99999,39.096,-93.203,US,-2.75,95.4985729086,2.07853724444
724586-03919,38.8,-97.65,US,-7.2,67.1551625769,2.40921070509
720425-99999,37.163,-101.371,US,-5.88571428571,76.6130659483,2.30222303702
726413-04875,43.417,-88.133,US,-2.625,94.923851555,2.08101085366
A00015-53129,36.96,-113.014,US,-0.458333333333,64.8540649288,2.29641295624
725229-04858,40.023,-82.463,US,14.8125,77.4422243069,1.88818196545
727449-04954,46.419,-92.804,US,-17.4583333333,61.3654507092,2.66056526625
724765-93013,38.506,-107.899,US,-9.72916666667,65.9734395978,2.46907330492
999999-93804,34.917,-81.95,US,14.2173913043,91.2904603689,1.78106393699
724107-53895,36.766,-80.823,US,12.4625,96.1780868153,1.77362926512
726836-04201,45.773,-122.861,US,7.0625,85.7089101216,1.96961880116
721011-99999,47.967,-100.581,US,-19.7,70.0677157221,2.6299709991
722166-93845,30.783,-83.277,US,21.6458333333,77.2312952484,1.75564840344
720305-53964,33.254,-97.581,US,3.11666666667,82.281479769,2.07660123691
725556-94975,42.577,-100.001,US,-13.2875,79.0725257199,2.42663997932
725810-24193,40.721,-114.036,US,-1.98333333333,65.0493245073,2.32471912906
724660-93037,38.81,-104.688,US,-5.29583333333,62.8817359788,2.40844078863
724880-23185,39.484,-119.771,US,5.83333333333,40.4365865981,2.38222075365
726370-14826,42.967,-83.749,US,5.30952380952,87.6833483499,1.98714163306
725127-04726,40.316,-78.834,US,12.9708333333,73.1005712817,1.96164051507
720932-00317,31.606,-90.409,US,20.652173913,92.0958746491,1.64764565638
726563-94969,44.333,-93.317,US,-13.4166666667,69.6633366801,2.50991023795
747810-13857,30.967,-83.2,US,21.1318181818,82.2447864691,1.72273818664
725970-24225,42.381,-122.872,US,5.95833333333,75.4178585959,2.07962393991
720855-00283,48.784,-97.632,US,-25.125,73.8426838844,2.70423727227
701338-99999,61.533,-165.583,US,-13.66,87.5209452931,2.36147588939
725104-04843,41.626,-80.215,US,13.0166666667,78.7353437877,1.91239308364
701333-26643,66.069,-162.764,US,-15.75,61.4915195492,2.62589776227
723628-93942,31.178,-99.324,US,9.20833333333,54.8191226914,2.19246609397
725053-94728,40.779,-73.969,US,14.9458333333,67.0539961754,1.97469162948
725050-04781,40.794,-73.102,US,11.0958333333,91.5681452371,1.84005123053
723403-13963,34.727,-92.239,US,11.7583333333,91.8927650299,1.82424124271
725753-99999,41.05,-113.07,US,-1.35714285714,50.830957773,2.43440181088
727584-94038,46.014,-102.655,US,-14.6791666667,82.1271495237,2.42779147375
727417-54825,45.407,-83.813,US,-1.49583333333,82.1129193594,2.16872923523
724796-94128,41.787,-111.853,US,-6.2,78.0711149286,2.29589183391
725637-99999,42.806,-102.175,US,-12.1714285714,74.5384562563,2.44360033104
722120-12833,29.633,-83.105,US,22.0708333333,82.0405585885,1.70602942398
721001-99999,47.333,-112.1,US,-2.70909090909,62.6990047563,2.35915326646
720866-00292,47.29,-101.581,US,-17.2173913043,72.9771046151,2.55620035545
725434-54789,41.139,-75.379,US,9.53333333333,89.0072688413,1.89274230001
726384-14817,44.283,-85.417,US,-1.825,89.1626012865,2.11471438096
785510-11624,17.7,-64.813,US,26.4791666667,65.5523903525,1.76083007411
723264-99999,35.964,-83.874,US,19.1428571429,73.3731079835,1.83796016207
722506-12959,26.184,-98.254,US,21.7583333333,36.3409784942,2.10427557119
720887-00297,46.117,-89.883,US,-11.6541666667,70.0647887107,2.47181502953
720492-00151,44.567,-72.017,US,3.89166666667,91.6159383367,1.9812750824
724298-04850,40.708,-84.027,US,14.3875,85.2302176446,1.82971648261
725316-03887,39.834,-88.866,US,7.20416666667,92.2904367651,1.91036413589
722689-23077,34.433,-103.083,US,-0.636842105263,70.7100184045,2.24967835788
