station,lat,loc,country,air,rh,R
720483-99999,39.096,-93.203,US,0.625,75.0298024155,2.18780679527
724586-03919,38.8,-97.65,US,5.20416666667,40.5629184699,2.39350624286
720425-99999,37.163,-101.371,US,7.08333333333,43.9426235605,2.32756395652
726413-04875,43.417,-88.133,US,0.05,73.6588283598,2.21087425267
A00015-53129,36.96,-113.014,US,12.7083333333,23.5574707997,2.39188106721
725229-04858,40.023,-82.463,US,4.69166666667,72.1713527382,2.13238162684
727449-04954,46.419,-92.804,US,-3.45833333333,60.2572285768,2.39483381214
724765-93013,38.506,-107.899,US,6.71666666667,34.9987820727,2.41151078315
999999-93804,34.917,-81.95,US,7.0,72.676547171,2.08266522527
724107-53895,36.766,-80.823,US,3.62083333333,75.1577699179,2.12781075077
726836-04201,45.773,-122.861,US,8.125,79.2795953576,2.00389357183
721011-99999,47.967,-100.581,US,0.726086956522,80.3919601096,2.13981211269
722166-93845,30.783,-83.277,US,14.675,70.2912704866,1.95224039922
720305-53964,33.254,-97.581,US,12.6875,32.7329546466,2.31356499913
725556-94975,42.577,-100.001,US,2.7125,60.5752594089,2.27078652427
725810-24193,40.721,-114.036,US,7.55,49.1276380955,2.27390186514
724660-93037,38.81,-104.688,US,5.66666666667,37.2463451606,2.41286969186
724880-23185,39.484,-119.771,US,14.35,25.0244945439,2.34701883681
726370-14826,42.967,-83.749,US,2.40434782609,76.1866980719,2.14289865228
725127-04726,40.316,-78.834,US,2.33333333333,60.6611712483,2.27750381736
720932-00317,31.606,-90.409,US,12.4285714286,52.5667220436,2.14848181058
726563-94969,44.333,-93.317,US,-1.20833333333,68.301057899,2.28158275656
747810-13857,30.967,-83.2,US,14.0,71.1464686719,1.9581732988
725970-24225,42.381,-122.872,US,11.1041666667,53.0182142635,2.17064580495
720855-00283,48.784,-97.632,US,-5.0,80.556772174,2.25097289475
747355-53997,31.917,-98.6,US,12.6470588235,50.5495793357,2.16149343283
701338-99999,61.533,-165.583,US,-13.7375,80.2192204599,2.42564833845
725104-04843,41.626,-80.215,US,2.05416666667,71.5201381338,2.18982229815
701333-26643,66.069,-162.764,US,-12.0958333333,47.102809911,2.6775119743
723628-93942,31.178,-99.324,US,13.0833333333,46.1715817411,2.19047949533
725053-94728,40.779,-73.969,US,5.60416666667,72.7571811824,2.10941546879
