,x
2019/1/1,1.93382757489
2019/1/2,2.0495754959
2019/1/3,2.18449220558
2019/1/4,2.55002096307
2019/1/5,2.49711844901
2019/1/6,2.34597962191
2019/1/7,2.35953430963
2019/1/8,2.52206494911
2019/1/9,2.45720340255
2019/1/10,1.95458901761
2019/1/11,2.03460735431
2019/1/12,2.29458389392
2019/1/13,2.35952471804
2019/1/14,2.1603014235
2019/1/15,2.04922050754
2019/1/16,2.26050232505
2019/1/17,2.14664108832
2019/1/18,2.1990595696
2019/1/19,2.16846862621
2019/1/20,1.86466641201
2019/1/21,2.04936751643
2019/1/22,2.1211293605
2019/1/23,1.75965941739
2019/1/24,1.92723136743
2019/1/25,1.9215702153
2019/1/26,1.85399467515
2019/1/27,1.97386915638
2019/1/28,1.89049452029
2019/1/29,1.851678284
2019/1/30,1.7349786604
2019/1/31,1.67912699824
2019/2/1,1.83982690942
2019/2/2,1.88752021644
2019/2/3,1.72171458179
2019/2/4,1.85026976786
2019/2/5,1.9049341499
2019/2/6,1.94422809773
2019/2/7,2.49963551083
2019/2/8,2.17308876431
2019/2/9,2.31468101144
2019/2/10,2.25152887662
2019/2/11,2.15382660544
2019/2/12,1.81875652974
2019/2/13,2.08202542949
2019/2/14,2.35108855099
2019/2/15,2.08821527717
2019/2/16,2.20035589763
2019/2/17,2.10558530973
2019/2/18,2.06981871185
2019/2/19,2.03356441989
2019/2/20,2.13380496942
2019/2/21,2.41083715337
2019/2/22,2.37808355136
2019/2/23,3.06122961584
2019/2/24,2.88524329553
2019/2/25,2.7438183323
2019/2/26,2.55783764651
2019/2/27,2.45542342139
2019/2/28,2.51928994052
2019/3/1,2.62694971253
2019/3/2,2.35262879792
2019/3/3,2.45750418939
2019/3/4,2.39029935135
2019/3/5,2.47871941341
2019/3/6,2.4698593598
2019/3/7,2.45388624301
2019/3/8,2.40675922291
2019/3/9,2.38029082191
2019/3/10,2.43608402732
2019/3/11,2.50164562277
2019/3/12,1.87437684192
2019/3/13,2.12995390435
2019/3/14,2.28855384885
2019/3/15,2.18305159318
2019/3/16,2.37027212584
2019/3/17,2.22217039881
2019/3/18,2.18529265904
2019/3/19,2.03594637963
2019/3/20,2.12712066805
2019/3/21,2.29805898099
2019/3/22,2.27876358142
2019/3/23,2.47775207096
2019/3/24,2.89743558146
2019/3/25,2.67443391363
2019/3/26,2.0014807263
2019/3/27,2.39735543625
2019/3/28,2.81721063362
2019/3/29,2.56212394854
2019/3/30,2.44547243173
2019/3/31,2.33642731125
2019/4/1,2.36614165836
2019/4/2,2.93247122152
2019/4/3,2.7052951112
2019/4/4,2.42907646229
2019/4/5,2.13621374232
