,x
2019/1/1,1.73336791294
2019/1/2,1.76073701068
2019/1/3,1.95652796673
2019/1/4,1.93515304266
2019/1/5,2.35459140403
2019/1/6,1.94635318224
2019/1/7,2.02538974291
2019/1/8,2.19129015471
2019/1/9,2.1075752824
2019/1/10,2.02902733419
2019/1/11,2.01489203624
2019/1/12,2.11324887455
2019/1/13,2.53469092362
2019/1/14,2.19540716754
2019/1/15,2.05650104033
2019/1/16,2.16304585002
2019/1/17,2.11519907379
2019/1/18,2.22155307814
2019/1/19,2.14773636224
2019/1/20,1.90909583578
2019/1/21,2.06440303227
2019/1/22,2.13520061324
2019/1/23,1.87802789279
2019/1/24,2.12707727944
2019/1/25,2.15016501948
2019/1/26,2.00299673015
2019/1/27,2.08566517933
2019/1/28,1.83322849108
2019/1/29,1.81588286287
2019/1/30,1.62812655875
2019/1/31,1.634165
2019/2/1,1.63655875
2019/2/2,1.64995346225
2019/2/3,1.4982
2019/2/4,1.50059375
2019/2/5,1.68416007712
2019/2/6,1.8283806238
2019/2/7,2.00504360822
2019/2/8,2.1026944043
2019/2/9,2.24289890164
2019/2/10,2.04709758576
2019/2/11,1.99920873398
2019/2/12,1.65953875
2019/2/13,1.86204944948
2019/2/14,1.66852986246
2019/2/15,1.78049335771
2019/2/16,1.70308230893
2019/2/17,2.03614025782
2019/2/18,1.95587027444
2019/2/19,1.9780307811
2019/2/20,1.75094067784
2019/2/21,2.11962297463
2019/2/22,2.15325198026
2019/2/23,2.30741867763
2019/2/24,2.21887152442
2019/2/25,2.2520182866
2019/2/26,1.89440294319
2019/2/27,2.06315957608
2019/2/28,2.32559413482
2019/3/1,2.62332122899
2019/3/2,2.87032755865
2019/3/3,2.84007123808
2019/3/4,2.58368873421
2019/3/5,2.40357104378
2019/3/6,2.10293816374
2019/3/7,2.22360639165
2019/3/8,2.40281968886
2019/3/9,2.34284945492
2019/3/10,2.33492004392
2019/3/11,2.65332852389
2019/3/12,2.45764734496
2019/3/13,2.6201314881
2019/3/14,2.40972642626
2019/3/15,2.52407448294
2019/3/16,2.18038632951
2019/3/17,2.36144422605
2019/3/18,2.24117935577
2019/3/19,1.89780595547
2019/3/20,1.86201059511
2019/3/21,2.28304467785
2019/3/22,2.00187744634
2019/3/23,2.91601968525
2019/3/24,2.80429176897
2019/3/25,2.20717291822
2019/3/26,2.02249482653
2019/3/27,2.1965193206
2019/3/28,2.25232966947
2019/3/29,2.1706748505
2019/3/30,2.16187041622
2019/3/31,2.24396806399
2019/4/1,2.58842810182
2019/4/2,3.08789509991
2019/4/3,3.13333409767
2019/4/4,2.91506722371
2019/4/5,2.37288127482
2019/4/6,2.36742423146
2019/4/7,2.51479618117
2019/4/8,1.69502038266
2019/4/9,1.87886867313
2019/4/10,2.04327804491
2019/4/11,1.32181462919
2019/4/12,1.39319318367
2019/4/13,1.48500809322
2019/4/14,1.66176007529
2019/4/15,2.4436147822
2019/4/16,1.83235075814
2019/4/17,1.55791661992
2019/4/18,1.87403961746
2019/4/19,1.92592587128
