lat,lon,R-value
99.283,18.317,1.570585564174154
76.433,14.233,1.625691599323417
-50.133,-15.933,1.9089655804790147
93.083,35.217,2.312466712135145
49.606,37.325,1.7547446707417995
50.983,47.217,2.0263139174429354
144.467,-38.033,1.9563592412485706
-85.963,32.915,1.5432213494060807
-79.033,48.233,1.7934939869021556
55.717,29.467,1.9937315668026891
2.1,41.517,1.7408081416408654
71.3,61.3,2.019195944290443
-87.867,42.417,1.675400946070189
-70.017,47.35,1.8615060699833208
-77.287,60.051,2.0855184175464654
-68.05,46.683,1.6994852324114929
-50.367,-26.4,1.8713869137261254
25.383,41.65,1.7587346130179755
43.35,61.133,1.8787149543510206
10.433,59.85,1.8321044194417877
8.0,47.183,1.7306811936008697
151.467,-33.083,1.884144519363275
141.217,41.283,1.6733208925704814
49.279,55.606,1.8948989800750287
-106.933,38.533,2.204440480429245
75.755,29.179,1.6329771323995055
23.817,45.183,1.887465178419361
90.683,56.967,1.8191481300502759
16.367,48.2,1.8611736443183837
-102.406,48.301,1.8221857937085284
-7.617,32.95,1.8066326668068866
5.218,60.293,1.8552813607561185
-118.85,37.633,2.2059109506803116
-93.869,42.436,1.5959576656030865
103.813,13.411,1.6116506176822942
-112.3,53.567,1.8151984237237846
6.712,0.378,1.6180324374187807
130.9,37.483,1.7574860047890766
-112.867,53.983,1.8227351119361712
-48.95,-23.1,1.8005884161663495
95.633,56.2,1.7846562878128882
-52.6,-18.8,1.656270868563008
-1.25,53.0,1.8342564836526842
15.9,46.867,1.7873346725014483
60.72,27.236,1.849208202974496
168.733,-45.017,2.02029866845755
30.983,-25.433,2.221558296646708
27.317,63.15,2.0074922608266785
-2.267,56.85,1.7336920729606062
-32.283,67.783,2.015037460647421
150.25,-30.95,2.028449632191486
21.367,41.05,1.8843296846037243
-101.683,54.683,1.8350309141810142
-89.676,41.743,1.600899269091866
26.0,44.95,1.9056377280446244
126.533,33.517,1.6419667693989137
1.091,9.767,1.6311377443069301
88.167,39.033,2.02249967878972
118.867,28.967,1.546780766840223
-94.747,43.401,1.686866743137902
123.918,47.24,1.7892629889512515
-57.895,-34.972,2.045578755063571
13.75,47.617,1.8500011716559053
-48.762,-26.951,1.9056968374537837
73.817,15.483,1.5530850983747426
-3.617,52.067,1.79081031932334
-28.716,38.52,1.6747376362717596
-87.93,52.2,1.7965730846348713
26.1,61.883,1.8596161178948836
134.683,67.65,2.0117057808834624
-121.226,37.889,1.9632690518340068
-76.22,-13.745,1.7668768826565084
91.813,22.25,1.5343266613753195
6.567,58.117,1.7033635138541086
9.1,47.267,1.7880649154088242
16.133,49.1,1.8089767567088737
131.79,34.676,1.6481796092340169
-97.433,27.7,1.4741039119698003
18.033,43.767,1.913983824242249
-68.017,46.871,1.7737220947565804
10.45,32.917,1.9551415267567958
-103.577,19.277,1.740008820686409
27.65,46.233,1.939961019072058
-3.373,55.95,1.7721961404989635
3.963,43.576,1.708756168531216
5.527,52.46,1.7321774332588094
87.7,40.633,1.9883522025788791
99.617,21.3,1.6397328423587836
-96.856,32.852,1.7839160076252774
-92.041,32.516,1.613173628072977
27.147,35.428,1.6688090642730895
-76.373,-6.509,1.645362811677975
-70.283,44.05,1.739587166960458
9.117,55.467,1.7228615132266971
120.817,29.6,1.547454436119057
127.267,37.35,1.7217151386704446
-96.633,43.733,1.774032498190664
142.9,53.5,1.8654494956799426
-2.724,42.883,1.8229174966578183
21.282,40.446,1.9072543565788176
16.617,50.433,1.8005168406611998
133.917,34.683,1.6644358363737157
74.833,34.083,1.891671442148494
-90.325,36.773,1.6849816957227666
66.733,47.833,2.11173100905708
10.227,36.851,1.7642139267234618
120.133,-33.933,1.9387170286037836
51.933,27.833,1.5880025513161449
-88.708,41.932,1.5838732611277884
140.467,52.383,1.9109781363514913
121.6,32.067,1.505464397961918
82.651,55.013,1.8535067760882784
-81.1,44.75,1.7449640420256038
-90.2,51.45,1.8039203437871054
-98.91,30.243,1.709174568036235
-99.339,40.45,1.7708709699449663
-84.941,33.912,1.562067777777778
-76.567,36.028,1.647049906051417
131.451,32.084,1.5161936060288863
-95.664,38.95,1.579524806843069
44.317,58.817,1.8349149332960908
-89.153,41.352,1.612602905941393
-68.32,47.42,1.8369286518708248
-81.7,26.033,1.6166397896896874
-94.401,34.05,1.665658198563483
24.117,67.967,2.1133578687505175
18.867,48.167,1.7712856388614284
22.85,63.95,1.8633564487979855
27.8,-18.95,1.924634796873501
-79.55,44.48,1.8274731668962971
7.267,46.75,1.9235735431097858
20.383,47.9,1.7003397180222752
-88.751,37.186,1.653801279518738
24.851,42.068,1.9265356253870758
-97.85,22.2,1.6148371363203182
-106.871,39.23,2.2099648835121632
17.942,59.354,1.9198766929241307
13.85,46.383,2.073812216469276
-43.6,-18.25,1.623522936971792
104.917,33.4,1.842996110956403
32.988,34.59,1.668562482913351
-157.35,1.986,1.6367777821705571
132.067,44.717,1.746548326213296
-37.267,-7.083,1.7526788397600077
-78.328,22.461,1.5369515047749294
-55.533,-29.717,2.0710737230021583
-77.533,44.117,1.7947358710667305
-119.719,36.78,1.9482182961240495
122.772,-1.039,1.6228181442952665
-122.95,50.133,1.8310661967734385
3.35,43.317,1.7093814857285292
16.033,45.817,1.8395249954559758
-80.377,27.498,1.5367415073860735
-89.078,41.893,1.5914903131127272
68.417,25.383,1.6545241414027423
145.433,-24.417,2.2308877766952273
-44.467,-22.483,1.8979047949384729
15.533,51.933,1.8184947018234638
136.933,-35.283,1.9774830344935068
176.867,-39.467,1.77826504309539
-9.15,38.717,1.7500965752363367
98.817,53.95,1.7713104543620477
91.617,26.433,1.5104231170014515
66.938,30.251,2.0194805616581766
12.891,0.579,1.6047451424553567
3.215,36.691,1.7793777350136546
37.45,-0.5,1.82308464451095
18.567,45.5,1.7645521266527555
118.267,-31.467,1.8388894868272403
-63.115,18.046,1.6120555819523297
8.517,59.033,1.8504861021862031
-93.056,44.932,1.7979853320854178
-75.74,4.813,1.6935564420757
57.767,41.033,2.084250636569677
6.212,49.627,1.7792589535233614
-84.606,38.041,1.629164881883125
-8.233,54.483,1.7949616607622028
-74.841,39.941,1.6528944892459416
-82.566,37.562,1.733166691067665
121.183,13.417,1.526641716526163
23.7,44.883,1.8161466435341076
-99.151,47.451,1.8241561805825754
129.717,62.017,1.9876050497081263
39.533,13.467,1.8674196642137726
-90.418,30.521,1.5427596589219366
-87.314,33.902,1.5398339737755673
83.55,25.4,1.5579852289063045
101.383,48.533,1.9834714661158006
-43.719,-22.932,1.7706191588730666
8.75,47.133,1.8183778779476476
94.883,55.25,1.7350766287176373
29.833,52.25,1.8954992823592556
76.583,28.833,1.7186268625083865
-56.031,-34.838,1.9958655425325635
-111.7,51.117,1.8243354541476657
50.333,51.867,2.1061542405768487
-74.283,40.876,1.6594071103655872
-71.503,43.205,1.7406360799415808
9.4,61.517,1.9386196213385198
-122.769,45.249,2.0335800221498985
145.755,-16.886,1.8222764236778355
-78.736,42.941,1.647896079856197
22.167,46.633,1.9273402531093913
-5.557,9.387,1.6500055626500216
28.45,-15.333,1.949198778206675
99.533,16.483,1.6656503340657616
-79.922,40.355,1.632895661330668
-107.951,43.966,2.108199104561335
131.917,-15.75,2.1451574366993476
-1.661,53.866,1.8122576875994323
27.017,69.75,1.9786763545094932
93.95,21.383,1.774687972855141
20.017,47.867,1.7107875320602361
10.183,46.967,1.9135342186889357
-124.16,40.81,1.9039398792562334
-77.783,48.053,1.7733489595935166
15.217,44.133,1.7739928973663737
8.787,53.048,1.7814918385385978
-80.083,35.017,1.7318557733833024
147.214,-41.545,2.032611485618472
-110.433,58.967,1.8360442619925572
-95.394,45.868,1.8902669815062563
-69.333,-32.6,2.3609761450077458
-113.05,49.567,1.8179034685798994
10.598,31.514,1.9828645042863897
32.75,-18.283,1.887828978934588
-81.852,41.406,1.6698405740803004
78.558,25.491,1.6115619898563789
-73.717,-42.333,1.9191421901405943
63.37,-19.75,1.6752254605703982
5.47,51.168,1.8204333300713758
16.95,49.65,1.7842830434582075
-102.467,51.267,1.9284241238752677
127.633,37.433,1.729434384078524
136.433,-4.717,1.5411773827901611
84.883,19.267,1.4878141638676978
31.5,-25.883,2.1355036248600343
-70.276,-18.053,1.8229227758631164
129.367,-23.267,2.3294325741411583
123.629,12.369,1.5715728929017465
-45.45,-20.45,1.912444493610289
147.033,-36.1,1.9562220547845728
125.45,11.667,1.5131723518736546
-106.917,32.283,2.1347722861910197
-93.619,41.991,1.6432307123197956
8.017,46.883,1.8455517297536181
-79.504,35.704,1.70748608083314
18.545,-31.641,1.9147443020248733
-50.967,-17.783,1.8910956364729934
50.835,28.945,1.764142955425013
131.121,-0.926,1.5514088548453238
-16.35,33.073,1.6957885107930424
-78.715,34.273,1.7455186940671326
36.133,34.817,1.7009259671209165
-77.183,38.717,1.661146780876761
23.556,38.064,1.9592004045700095
25.717,-33.05,2.2247139931408335
119.7,49.25,2.0297843900006702
153.033,-29.75,1.894670222480191
106.683,15.333,1.6449728644606765
-89.482,45.631,1.8954309796497544
125.317,46.383,1.7485778254377398
-15.948,18.098,1.6575429886781117
-55.333,-26.833,1.9089183676720243
-50.433,-28.667,1.9717595179230771
-122.221,37.721,1.8893890477667439
147.133,-37.75,2.034636862575179
-56.001,-4.242,1.6874755054425519
20.911,52.268,1.806054427585814
19.1,50.817,1.786791747145542
51.152,35.416,2.0067621156484976
-46.433,-12.4,1.8727999601162826
120.658,-1.417,1.5854456214466768
132.783,33.85,1.6248492504901608
84.15,43.033,2.0503292722699813
6.089,33.068,1.9621259333485783
77.333,19.083,1.5931521005317077
-86.316,41.707,1.663784905420957
6.533,9.617,1.6388382237085533
13.15,47.333,1.90430526421723
15.367,48.683,1.8680327910530434
-89.675,39.163,1.58710430722894
-97.525,25.77,1.49435
22.55,57.183,2.333413360319152
-73.127,41.164,1.657886251367938
77.167,31.1,1.9229092768320757
3.2,49.817,1.783562936873875
100.3,29.05,2.0864289475089537
-85.15,33.633,1.5879248884935762
104.117,1.117,1.5701064131521862
86.35,48.05,2.0552645028066063
-102.614,37.283,2.0143171419401895
76.484,60.949,1.8354747935551037
178.7,-17.0,1.5715251016751943
-92.689,47.822,1.8167423665440958
85.322,23.314,1.5863023353610182
-100.283,34.427,1.8506100216971126
-6.6,42.567,1.8857998825412219
-83.128,32.214,1.5718556082850001
-71.333,41.633,1.7167707148503646
51.862,32.751,2.082015460676547
12.383,64.533,1.8919693857679536
13.483,46.783,1.845582914031757
-96.266,44.729,1.7724002116747661
177.443,-17.755,1.6128063100146135
-76.136,36.695,1.7021249857298102
15.367,44.55,1.9058729093440365
-110.67,62.42,2.098662002231805
43.467,44.15,2.09615602416845
84.733,25.783,1.5487118580051615
-99.5,17.55,1.6812220752869202
-47.965,-19.765,1.9532162724204765
-112.167,52.117,1.8623624423135656
-113.383,49.783,1.8564319952617916
-67.793,46.119,1.7276030907654123
-53.317,-27.917,1.9857406972000118
138.117,-19.917,2.252358629316139
-54.169,-28.282,2.0031512403080205
9.15,60.05,1.8369539065343317
46.4,40.733,1.9246204537657194
102.167,44.65,2.1293313589638747
-73.733,45.467,1.8859995193700319
106.15,20.433,1.5870590998299439
-13.864,28.453,1.7886707567746032
-120.71,39.277,2.121652694799207
116.65,27.583,1.6515339116367025
3.089,50.562,1.7878541810792659
-117.35,33.3,1.8880034915380113
-71.217,47.55,1.7767999126300356
20.783,69.05,2.0714729649519525
151.7,-29.683,2.024900219729641
10.317,46.983,2.081048559086751
77.961,27.156,1.9016101510784211
120.283,32.85,1.5119025362719545
-45.233,-5.5,1.771569511928107
-85.717,31.267,1.6210307905899861
1.933,42.333,2.032218488694826
-119.25,55.417,1.9920778849732141
-90.407,15.469,1.802420728977297
8.633,56.933,1.746803954319621
39.967,21.333,1.89896041098506
-77.75,55.283,1.8243919172528438
36.0,52.933,1.8387859285941233
-47.383,-20.583,1.9309859042372917
-96.719,32.579,1.6968897658253135
45.467,59.533,1.839139587862717
5.75,19.57,2.006490847116595
-96.773,35.95,1.6938565680918827
-80.283,40.133,1.6077570266561176
-82.345,28.014,1.5782487149660935
-168.1,65.617,1.985559821643061
126.333,8.367,1.557627738083987
34.55,49.6,1.85704149662414
9.723,44.913,1.8508616952394883
-86.394,31.309,1.692922876439061
84.98,27.159,1.686263629731215
-108.54,39.134,2.131655643914763
110.083,23.4,1.6047896713588001
-45.35,-9.867,1.9089096294834902
33.625,34.875,1.686661075253121
-57.1,-13.033,1.8070131029778937
50.9,62.983,1.9354093442421947
-74.6,40.017,1.5637784485327995
26.017,45.683,1.9213457740006858
28.983,53.833,1.8284164018101712
119.017,29.617,1.5157681775058238
9.367,36.067,1.9603951062152567
88.329,26.681,1.5654761848940866
-92.543,40.097,1.6660775318940322
9.988,53.63,1.8028662204764314
-58.061,-32.365,2.095873417732274
115.367,22.783,1.5570029111109684
48.733,57.0,1.8422851112113956
89.917,52.8,1.8061177029121205
-76.033,36.817,1.7497889305644485
-87.217,14.061,1.7470813398044214
24.65,66.533,2.109819649070437
66.05,62.45,2.0342364468708487
149.195,-35.307,2.061541816266589
143.15,63.25,1.970127707795934
23.784,38.109,1.9555130882026124
116.85,-20.367,1.418230184104123
26.102,44.503,1.8380515414218093
5.583,49.617,1.7686026871744027
99.818,17.238,1.6254446919632737
-91.327,40.659,1.7130611460860357
-89.9,53.817,1.8356309967489737
-86.3,48.583,1.8723509951048005
-7.367,57.333,1.8325430315881313
89.367,24.85,1.560284935830122
173.117,-43.733,1.7821232500000002
-100.75,36.414,1.901916713930459
-90.402,45.709,1.8233861887788971
126.883,41.783,1.781550105373158
130.8,42.65,1.691068617961194
-111.183,47.517,1.9238430191867586
144.367,-38.167,2.0022583064416146
-1.333,52.367,1.8376842024510476
-48.517,-0.817,1.588493866105671
-120.543,46.568,2.158376319619551
-154.316,60.204,1.917119280771882
57.117,49.15,2.1286740377118027
-81.217,29.65,1.5777358789139972
12.45,47.0,1.9300926491519241
131.55,-24.3,2.274802948840468
-117.865,34.988,1.9838158494330083
11.517,56.717,1.7831203182797233
15.233,58.067,1.9975301318828222
117.433,2.15,1.4875920895481625
54.383,27.674,1.8366412599574784
-108.167,32.633,2.1509592885804367
-124.133,52.1,2.1569017697153843
-96.591,33.19,1.725486882723787
132.483,-11.167,1.695415577906921
-1.77,34.82,1.9120371307281354
75.75,13.25,1.747644511671396
18.15,56.917,1.8058404395786338
122.267,43.6,1.8985529078651076
75.717,16.817,1.6789407886543684
153.333,59.1,2.130875289048193
-161.319,61.775,1.9089143777734368
10.755,35.758,1.6218602867108365
20.633,47.65,1.744866495656204
-2.8,52.083,1.8383512759980802
4.517,51.083,1.790319031132134
-86.611,31.846,1.6609401680003875
131.4,34.417,1.5927563942797716
-83.817,40.367,1.57299
-45.0,-21.233,1.8732804461548094
24.73,42.29,1.902742129165369
-121.351,38.909,1.95411081174072
49.152,30.556,1.9148336251438431
77.817,64.917,1.9254968870609535
122.752,11.598,1.5836050524566727
22.55,-32.35,2.243143449106327
30.6,-19.317,2.0510810066509975
18.067,59.35,1.9437634950765652
78.533,19.65,1.6289553740597285
65.233,50.133,2.119170386538846
-117.693,35.688,1.966486520886264
-88.114,45.818,1.8396846749116558
84.033,22.117,1.5878147865898626
-110.008,34.264,2.2647898328923075
40.383,48.933,1.618208
75.2,18.2,1.6877887611534454
138.433,-31.883,2.029143850355273
-116.102,44.889,2.21042977743615
143.083,-22.367,2.189451220434282
130.9,-31.45,2.198675128150501
46.967,50.95,2.0784199224572797
5.333,47.85,1.8118165124281203
-81.8,37.067,1.7018217780643363
110.633,47.317,1.8984736674145464
64.017,67.483,1.9174042650042395
54.483,46.233,2.212099547419056
125.528,3.683,1.5618783293187941
-113.517,53.567,1.86812322050661
1.179,45.863,1.7854684002469337
14.6,63.683,1.9132128570740123
-53.7,-29.7,1.9727970961304704
-13.583,65.267,1.8344680000000002
-3.983,51.567,1.8007498778878135
-16.5,28.317,2.3814052916145747
-72.533,45.817,1.8540182631957904
126.917,37.5,1.7765825576407912
108.767,28.833,1.5673291709282382
170.133,-43.767,2.052704519325093
-87.187,30.478,1.5978432828778604
-41.766,-22.343,1.7611064272114005
130.933,33.317,1.5759592824605522
21.03,42.57,1.8582143292130717
76.9,31.533,1.6993076531867133
-62.467,-16.267,1.643958108373314
23.967,58.1,1.7719606389185647
137.533,54.833,1.9702535330816364
-74.736,41.009,1.6472686557682372
-87.6,34.267,1.556546750246134
9.517,39.1,1.6640697512325509
120.7,42.333,1.9674821632065695
103.067,16.25,1.6284340478575206
115.883,-32.1,1.7208308775061711
-103.467,19.717,1.8080782586857334
-117.117,55.9,2.0074099758895763
91.133,29.667,2.0199770363890743
-64.917,44.984,1.7725563469937817
14.365,67.269,2.032239577239065
6.583,46.833,1.8860324667013424
8.823,34.422,1.9537197835676237
-9.883,-40.35,1.9150922069503038
-9.733,29.683,1.853953481830745
-81.109,34.315,1.6878060216704578
-101.892,48.412,1.9379508145271256
-76.289,36.937,1.765323483510807
97.217,19.683,1.6164409512163362
19.785,50.078,1.759041997301246
-108.067,38.783,2.116872518128793
-80.151,35.417,1.7086876987217583
-169.833,66.15,2.0006852062501443
-133.35,62.233,2.0642759647760447
44.05,32.567,1.916411158613302
-94.051,45.543,1.9102135701838745
25.317,35.183,1.7760560795618787
0.602,43.688,1.7659310577019947
-111.217,51.783,1.8421021772039772
-107.683,50.3,1.8172698638213907
17.623,-28.769,2.0675248140654023
21.65,-21.7,2.4048596238530355
16.317,58.683,1.8980910324457656
10.533,46.75,1.8994833038907268
75.133,27.617,1.7554884771402623
-93.398,48.561,1.847194837609983
-116.241,43.567,2.0778192108598685
-97.123,34.147,1.7685474391138767
18.3,67.5,2.1451100008673096
-112.267,53.917,1.8106113602537806
0.467,10.367,1.5775171284718172
135.717,-34.25,2.0430568431669593
88.367,60.35,1.9757115789748512
-97.346,26.166,1.5636756127462454
10.767,59.65,1.8879290280859757
-52.967,-3.517,1.6875687192302757
41.05,50.417,1.95666546672783
-117.447,56.227,1.9491647184810037
-23.317,66.05,1.9254823198344078
20.433,41.683,1.7425870967669963
153.505,-28.164,1.894046495523828
-77.383,35.633,1.6911376502062347
-101.505,36.682,1.9387488296483468
-2.417,13.567,1.8215901332089084
-83.078,40.078,1.661456897689904
11.553,3.723,1.6147607695342368
24.683,48.883,1.80938586421879
74.533,15.85,1.6032445566999445
71.75,40.367,2.0189172907785924
77.467,43.35,2.0113252927505645
-37.717,-8.517,1.776772385244632
44.0,49.3,2.04171916695902
-40.483,-9.383,1.7551398995341785
-101.233,52.117,1.8669952321698808
-7.277,62.064,1.7734372619206995
-97.233,49.917,1.9405376475255114
116.667,-31.65,1.7781029680349727
7.7,45.933,1.9315136602795104
-92.7,41.717,1.647912819980053
33.55,59.65,1.907576991288074
-63.0,-40.869,2.0593486803755483
20.7,49.617,1.8220068947708827
35.067,-15.917,1.910273783059134
-111.917,60.017,1.9901125971919256
117.15,34.283,1.666849596290271
17.55,49.783,1.820702375941922
3.3,32.917,1.979121547773941
69.67,23.288,1.6636939782698166
150.233,-32.733,1.9379883177210218
49.467,37.467,1.7569322418125712
61.667,46.783,2.2316726512286134
46.317,47.133,2.2822229527461744
-88.237,43.041,1.6696165816577244
143.217,42.733,1.7414575921933468
-71.817,45.367,1.8966094623955283
79.431,57.533,1.8851020826618035
-88.604,34.915,1.616601896910505
25.733,68.9,2.0181165861910113
116.717,-30.9,1.755533567602213
-81.483,45.967,1.8363817896251948
114.039,62.535,1.8718292009684074
106.767,25.433,1.6449141324369796
-114.183,49.467,2.0881981902369584
74.983,43.3,1.8735444619200838
-86.25,44.267,1.7532941537830335
-61.0,14.6,1.5900743089970368
7.467,46.3,1.988796635740465
50.634,26.271,1.8032814044430014
101.133,12.733,1.575440164627763
-123.87,49.052,1.9217809185305939
-64.48,45.07,1.7506766303377885
1.25,43.45,1.7554972173842387
-42.75,-14.2,1.9516624557429043
104.844,11.547,1.6346937327468023
109.967,52.767,2.0360116127727657
105.533,53.1,1.9484283948984942
-174.206,52.22,1.9236101405969965
10.267,46.817,2.07859983851624
-84.419,39.103,1.649325294363052
-40.367,-7.083,1.5654032437996053
-0.6,47.483,1.809013697039242
-139.833,67.567,1.8857241365774124
14.181,42.432,1.7943472895703185
-97.4,47.967,1.8319163466131803
-65.883,45.317,1.7536725736211627
-3.967,57.817,1.7998120557931592
38.883,37.483,1.9801011259291705
-80.633,32.917,1.7087518009273261
-96.679,39.135,1.6295258774670307
-1.983,53.133,1.8107319324986106
-97.074,31.638,1.7199587037247634
-8.925,52.702,1.8276892695189257
12.417,55.883,1.8065462272877888
-96.065,33.068,1.7003815812846867
98.25,8.683,1.5765985093800965
89.533,22.783,1.5564262449576658
-97.017,34.3,1.6887362763638125
-66.8,54.8,1.8243795936652827
-5.683,57.417,1.911155373529776
23.333,44.017,1.889014599896736
-89.25,37.78,1.6464045418419948
-92.933,43.665,1.741609862332599
-91.988,30.205,1.6049084461850445
-2.639,51.009,1.8093022573802917
-64.833,-7.25,1.5435496334052492
95.65,16.733,1.568628428198596
-119.054,35.434,1.9273334009558112
-114.927,44.171,2.1501428661583963
-59.3,47.7,1.8260488825646686
-47.913,-15.863,1.9256809860516082
-108.25,52.77,1.8471452419940788
21.767,49.7,1.789723641581686
90.398,23.843,1.6180684768300382
-58.567,48.567,1.8419068097637137
-66.433,45.833,1.8137508695703295
-112.554,45.258,2.0124253097903706
28.833,63.667,2.0104481094240714
5.733,58.95,1.8812538302178399
-151.702,59.443,2.0571903760981183
-45.0,-12.15,1.7428710510642595
-72.716,42.158,1.6651325830580292
26.302,-29.093,2.222249950157205
50.152,26.265,1.9880900187880437
-4.883,57.717,1.835172235034562
14.544,50.121,1.8310190843135579
33.933,36.383,1.7139589508489905
2.927,33.764,2.0248773929002484
126.45,64.283,1.7216664087241917
-165.087,60.541,2.0240146829049683
127.718,37.884,1.7480466371648204
33.767,52.583,1.8490050685596584
111.3,23.483,1.6670320837224955
-104.25,46.358,1.9490960526878476
-77.05,35.57,1.707013353767338
49.95,57.55,1.832034583196241
-88.45,33.65,1.5969524730224975
122.2,40.667,1.7017146225264903
-65.583,47.433,1.8538906254412288
-81.567,31.883,1.633930241274522
-66.65,49.1,1.8777282914615576
133.007,-12.333,1.8304230840117455
-95.403,32.354,1.643936482831829
124.383,40.1,1.7327352170889285
-166.2,60.383,1.9709158224199685
-85.858,34.269,1.5878270377391468
-51.183,-23.383,1.6827271744798833
151.35,-30.967,1.943113585204233
21.903,47.025,1.8214205823532308
45.383,34.35,1.9330010143318275
8.017,46.95,1.8600996193934345
29.633,-1.5,1.8760251617556862
34.176,53.214,1.8577867176948204
99.033,19.917,1.633430993313011
67.6,39.5,2.198521855223505
68.217,43.267,2.148322242918679
11.836,49.218,1.8104073595583126
21.467,41.217,1.862128759616036
-86.0,43.433,1.801758123020874
-86.246,35.38,1.6002683826830328
14.233,53.917,1.7002704644694786
-109.467,49.9,1.9531241230199061
149.067,-27.15,2.070612094605676
143.233,66.45,1.9602883849025678
100.217,42.9,2.027236768748781
13.0,46.683,1.845354239883512
48.55,50.15,2.0743710176256194
58.284,23.593,1.5846040772835783
-80.383,25.483,1.6317737911816161
47.112,-21.442,1.760176006920378
-66.088,43.827,1.744009161026141
1.45,14.2,1.8089913946185425
-79.631,43.677,1.8200290065766431
5.873,52.061,1.7158266528351138
-84.519,45.654,1.7990573362294227
97.767,45.15,2.0455425857585787
134.75,-14.717,1.9788701089141862
93.0,58.083,1.7283655080428744
6.11,62.56,1.8437281486391741
67.817,34.817,2.28822902728232
102.161,19.897,1.6660224500682739
126.633,-14.3,1.9727567371072472
29.949,31.184,1.7023863619425614
-86.945,34.653,1.576275571472123
-37.117,-7.9,1.7952422894859932
135.8,52.283,1.9435393442605524
4.6,52.5,1.752078804947825
47.72,66.739,1.907414688319871
47.533,37.933,1.9731017707945226
-162.732,55.221,1.9492254084349898
-102.387,31.921,1.8966843755126899
-53.501,-25.0,1.7807406489885653
-87.954,32.464,1.5857694463873637
175.65,-39.433,1.921924934425206
10.867,46.917,2.1606059962636306
-58.15,6.8,1.5887481690111254
36.928,-1.319,1.8238231635149762
-6.35,36.65,1.7654342690812075
42.083,51.367,1.9825812030219228
56.433,23.233,1.741749892116704
-81.861,26.585,1.622904141508621
64.9,61.95,1.888048690270159
110.4,21.217,1.5910739794441726
114.05,32.133,1.5440239296463216
24.367,45.1,1.85223802615501
-81.546,21.616,1.6484315534203462
48.3,42.067,1.9852617108075585
-66.011,18.433,1.5652801788742359
139.787,38.812,1.6956803082531404
124.667,37.933,1.6150415202651263
34.067,28.683,2.0816620731421698
15.867,57.883,1.939652678318477
-112.683,49.483,1.8135996502425888
-169.917,-19.067,1.6976027910584577
0.117,48.45,1.8308338320425919
-57.917,48.933,1.856344227905625
18.617,49.233,1.7261802433506352
95.34,5.874,1.6369121527912107
27.85,37.85,1.8216364137625787
39.733,65.467,1.89348836476994
15.333,63.767,1.9163025223957795
136.15,34.767,1.7421586072615316
58.6,39.317,2.137069555030695
65.533,44.767,2.133337323604393
11.057,-1.845,1.5982280167940184
6.579,53.12,1.7389612588957983
146.85,-29.95,1.9927576331303154
-106.795,35.145,2.240568626689466
139.65,35.433,1.6509230499486487
29.633,-4.883,1.7550938255589266
136.767,35.4,1.7826182390514251
9.067,47.033,1.7680726543254033
-85.601,30.846,1.645166123625868
12.533,55.767,1.7966321892715458
111.617,26.233,1.6960687581567844
-94.6,48.717,1.9132907751008923
13.667,55.867,1.8421294335930074
106.725,20.819,1.5593434147354186
3.1,36.683,1.7179600584560677
102.25,26.65,1.883730799566237
-166.089,66.25,2.570844636637165
-55.833,-9.967,1.8704693380708641
-77.9,34.268,1.7550574174762352
15.717,61.367,1.886415599036619
27.217,47.833,1.908315296098225
7.783,45.983,2.135149127142487
5.25,13.8,1.6949125394613491
-3.167,40.667,2.0471424776727822
10.246,-0.704,1.621434408586519
1.283,52.676,1.8555932137401532
-75.078,39.366,1.6502075581687652
39.282,-15.106,1.747744837433423
-101.601,44.051,1.8344733453183775
-103.683,30.383,1.9827103266577708
16.678,68.491,1.986526766581604
139.867,34.983,1.6661386707115833
15.883,39.583,1.888383176473421
68.117,42.1,2.418134541878128
-116.067,52.467,1.8615471563525006
13.35,-3.683,1.6901595252312618
-100.173,29.947,1.6821971660020605
-101.299,47.795,1.9213727573232624
146.317,-41.383,2.0104960896928716
8.2,59.5,1.8922986421719408
-87.851,43.769,1.7395755683973617
2.704,49.967,1.7590327911968129
1.517,48.467,1.843587640227148
9.704,45.674,1.7755880845025527
130.383,33.583,1.574389537012279
56.333,58.0,1.9399713251292856
-123.117,49.283,1.8201352699500701
14.133,47.533,1.8595991176598006
-1.611,47.153,1.7660789435071038
153.817,5.5,1.622422523271701
57.433,23.417,1.7823728174205287
77.033,29.7,1.6086283825834355
75.633,25.45,1.555604029772775
121.833,-10.5,1.6629207017764267
-95.85,68.633,1.9086829797337446
74.333,31.55,1.636789827951279
140.217,42.8,1.739177843596572
117.1,36.25,1.723697111659522
-87.133,12.633,1.70355580484562
6.233,46.4,1.896050922500863
-43.017,-6.767,1.5945742650708303
-15.654,11.895,1.602630632774402
143.3,-12.783,1.7005989763581764
-77.319,45.952,1.8148902712756338
10.24,47.989,1.8488468401512919
22.433,38.883,1.921553162848089
-110.067,53.65,1.9243167067066425
58.361,37.987,2.0576258958135423
-143.577,70.134,1.9911648860111002
-86.887,36.182,1.689847799672639
14.183,46.367,1.829942717551213
103.91,1.36,1.5983116512973266
67.21,36.707,2.128504148441861
3.383,6.5,1.632892547217272
86.733,58.633,1.9469612782687646
116.717,-34.95,1.876295672980042
3.133,42.517,1.6567251810111638
9.85,47.45,1.811757132786957
23.406,42.695,1.9257578948661032
109.533,31.017,1.5578124292267548
30.65,-0.617,1.793491741691422
