station,lat,loc,country,air,rh,R
844440-99999,-6.202,-77.856,PE,16.9428571429,70.9246145527,1.90222023571
726950-24285,44.583,-124.05,US,7.45833333333,84.7385228785,1.97016264037
152890-99999,45.383,21.133,RO,9.6875,33.9907435915,2.36175316999
818220-99999,-5.55,-47.467,BR,28.3857142857,75.0490721146,1.6418658184
025610-99999,58.65,15.433,SW,6.91363636364,80.1018668949,2.02065389113
833590-99999,-15.861,-52.389,BR,30.0,71.2692245213,1.64256005361
249180-99999,60.05,108.083,RS,1.1,44.3627070896,2.44159197317
724586-03919,38.8,-97.65,US,20.4583333333,66.9420879765,1.86727605183
080270-99999,43.3,-2.033,SP,15.1428571429,77.074697092,1.88484052752
025260-99999,57.663,12.28,SW,7.27916666667,69.0042650391,2.1086849893
821070-99999,-0.117,-66.967,BR,29.8571428571,73.0601193097,1.63000274775
272250-99999,58.1,38.683,RS,2.85714285714,46.3511579222,2.38998563646
286980-99999,54.967,73.311,RS,5.79583333333,61.1334411409,2.20537899168
110162-99999,47.967,16.267,AU,17.4166666667,20.7301948521,2.3235732615
444620-99999,27.3,86.5,NP,19.6,42.5715187452,2.09325036917
720425-99999,37.163,-101.371,US,18.8,28.3387356418,2.23109564819
726413-04875,43.417,-88.133,US,11.6666666667,76.2238857713,1.96048239342
655600-99999,6.793,-6.473,IV,27.4125,80.7995703503,1.61165993639
A00015-53129,36.96,-113.014,US,9.54166666667,54.2510432061,2.19078688262
725229-04858,40.023,-82.463,US,15.4208333333,72.9405364045,1.91484661432
353942-99999,46.283,48.006,RS,2.83333333333,27.918423751,2.54860659088
727449-04954,46.419,-92.804,US,9.0,72.4887425306,2.04495658909
724765-93013,38.506,-107.899,US,15.0583333333,14.2625400339,2.42543057318
999999-93804,34.917,-81.95,US,17.4166666667,76.862988469,1.84195389227
919440-99999,-18.075,-140.946,FP,28.1083333333,77.1254482039,1.62950382108
296620-99999,55.383,91.617,RS,6.525,62.511497158,2.17921985438
166480-99999,39.65,22.466,GR,10.6333333333,58.9997792108,2.12858056104
959350-99999,-36.217,150.133,AS,18.2,58.3998449315,1.98496733049
014190-99999,59.05,6.117,NO,7.075,67.3699867905,2.12672101334
867400-99999,-16.717,-43.867,BR,25.0227272727,74.1581500713,1.71562625421
014680-99999,60.183,12.0,NO,8.52916666667,56.776937202,2.18902046214
724107-53895,36.766,-80.823,US,16.9818181818,61.8178051503,1.97959068636
726836-04201,45.773,-122.861,US,9.8375,63.9470000922,2.10177948921
721011-99999,47.967,-100.581,US,3.93043478261,80.824806709,2.07310081061
722166-93845,30.783,-83.277,US,21.6625,69.3092915825,1.82329152822
160200-99999,46.46,11.326,IT,17.2352941176,36.0692703582,2.19552977797
868550-99999,-21.717,-41.35,BR,26.1772727273,76.5013682763,1.67282307837
011170-99999,65.817,12.417,NO,6.1652173913,84.015458425,2.0017891928
875760-99999,-34.822,-58.536,AR,11.8416666667,70.2931043165,2.0079279983
711060-94234,49.083,-125.767,CA,8.09090909091,72.9166776517,2.05915763302
720305-53964,33.254,-97.581,US,21.4416666667,78.9644283038,1.74479203849
076210-99999,43.179,-0.006,FR,13.5791666667,80.67528594,1.88468962997
476370-99999,35.517,137.817,JA,8.95416666667,37.9948018527,2.34181568344
766870-99999,19.55,-96.917,MX,21.7714285714,83.148366439,1.70241073024
957040-99999,-34.25,146.067,AS,12.59375,77.8820272864,1.92802908088
160580-99999,44.933,6.817,IT,5.8375,55.6758838034,2.25138566697
484200-99999,13.517,100.75,TH,30.1125,74.7456313665,1.61052073288
725556-94975,42.577,-100.001,US,16.4125,42.4559842419,2.1569079052
725810-24193,40.721,-114.036,US,10.1375,54.1009239022,2.18036082292
724660-93037,38.81,-104.688,US,15.4541666667,14.8114188997,2.41293910917
724880-23185,39.484,-119.771,US,6.38333333333,68.3100142363,2.13225374452
710840-99999,68.32,-100.08,CA,-20.3125,77.8913070312,2.57488633567
154120-99999,44.483,23.117,RO,8.69583333333,28.7061849679,2.42659084964
150100-99999,47.703,22.886,RO,9.72916666667,40.7587421051,2.30286457607
726370-14826,42.967,-83.749,US,12.019047619,50.7376233364,2.17222671558
945840-99999,-25.933,153.183,AS,22.3,81.043707216,1.71007699209
310160-99999,58.633,128.5,RS,-1.9,56.0427637729,2.40035708683
246060-99999,63.583,103.967,RS,2.34285714286,42.6499826274,2.43185257763
685380-99999,-30.667,24.017,SF,11.1571428571,48.8534618116,2.20533786909
877840-99999,-40.783,-65.1,AR,15.6066666667,20.3712749634,2.36223739415
725127-04726,40.316,-78.834,US,11.6541666667,50.3482923523,2.18274073495
819120-99999,-7.95,-38.3,BR,25.8454545455,67.8099845819,1.75391869592
957530-99999,-33.6,150.783,AS,16.79375,82.1084286971,1.80919455678
673410-99999,-25.921,32.573,MZ,25.3217391304,71.0246694501,1.73663294481
066800-99999,47.25,9.35,SZ,0.9375,56.7944451286,2.3381224108
959690-99999,-41.733,147.083,AS,10.75,78.7935154711,1.95645663726
720932-00317,31.606,-90.409,US,22.2857142857,83.9954176026,1.68503217411
726563-94969,44.333,-93.317,US,13.7083333333,82.3343725415,1.86791525026
474020-99999,44.933,142.583,JA,3.77083333333,77.8544162711,2.10172452506
306730-99999,53.75,119.733,RS,-1.58571428571,56.9345760038,2.38652648074
747810-13857,30.967,-83.2,US,21.4695652174,69.9665945073,1.82144496695
067040-99999,46.517,6.333,SZ,11.475,48.1654348785,2.20499206874
725970-24225,42.381,-122.872,US,10.9625,64.100108014,2.07834832324
124150-99999,51.2,16.2,PL,15.9875,38.1330273036,2.20235437573
720855-00283,48.784,-97.632,US,4.83333333333,77.0256391676,2.08794668261
406550-99999,32.55,44.717,IZ,23.0285714286,41.6349011181,2.03388083412
160540-99999,45.733,7.35,IT,12.6208333333,48.5830634431,2.17888173232
073610-99999,46.183,1.95,FR,13.0291666667,58.532484168,2.08548786917
282140-99999,58.133,52.583,RS,-1.57142857143,47.7507699987,2.46504267913
610450-99999,13.983,10.3,NG,34.4428571429,22.2137427311,1.97610951594
701338-99999,61.533,-165.583,US,-13.2043478261,75.9833834792,2.45151004801
150850-99999,47.15,24.517,RO,9.19583333333,32.023580259,2.38829759804
725104-04843,41.626,-80.215,US,10.8666666667,44.7341405408,2.24639240749
956400-99999,-32.667,116.667,AS,25.525,29.3905459597,2.08985761567
633340-99999,10.35,37.717,ET,23.7,34.8982794881,2.07848076199
036720-99999,51.553,-0.418,UK,11.5708333333,62.7875265118,2.0776504392
151630-99999,46.533,23.317,RO,6.225,22.5161763719,2.52827770673
164590-99999,37.4,14.917,IT,12.6958333333,92.4349425963,1.80115810919
701333-26643,66.069,-162.764,US,-17.3458333333,82.8747342497,2.47380386347
723628-93942,31.178,-99.324,US,22.25,77.9652701301,1.73747298228
681100-99999,-22.567,17.1,WA,21.0909090909,21.6149873637,2.24374613569
725053-94728,40.779,-73.969,US,14.3958333333,26.6591717055,2.33209222343
800280-99999,10.89,-74.781,CO,28.8869565217,80.3497109971,1.58653191443
717880-99999,49.867,-111.733,CA,3.38333333333,64.5936103709,2.22312048968
378970-99999,39.533,46.017,AM,-0.225,84.4403335359,2.12377543826
715130-99999,50.183,-61.783,CA,-2.2875,53.6557926375,2.42845554917
852420-99999,-17.963,-67.076,BL,12.9,52.1895240795,2.1424498834
291110-99999,59.217,78.233,RS,6.775,65.2203543506,2.15106285967
067500-99999,46.65,8.617,SZ,1.89166666667,35.5226118,2.50187582409
946920-99999,-34.05,141.267,AS,13.0,94.3000225847,1.77917580622
297120-99999,54.7,78.667,RS,6.825,67.6251370265,2.12944682431
010820-99999,69.15,29.25,NO,0.813043478261,78.7363636815,2.15230756483
062730-99999,52.7,5.883,NL,11.8428571429,71.229471719,1.99987056122
787110-99999,15.261,-83.781,HO,29.6307692308,72.8079948059,1.63661648149
717380-99999,47.967,-84.787,CA,4.17857142857,58.9061363246,2.25628463605
471000-99999,37.683,128.717,KS,6.5875,57.0204042382,2.22510468164
171240-99999,39.784,30.582,TU,8.76,66.6749401117,2.09955741384
869950-99999,-32.033,-52.1,BR,14.6105263158,60.0429924668,2.04143817727
431810-99999,16.53,80.797,IN,31.2125,68.5478411485,1.64207177295
360380-99999,51.15,82.2,KZ,10.55,47.3917826298,2.22981550504
506320-99999,48.767,121.917,CH,-1.575,35.4898820633,2.5703113119
818690-99999,-6.967,-42.15,BR,27.7363636364,75.3167404042,1.65233545824
725050-04781,40.794,-73.102,US,11.5291666667,54.5531829115,2.14912027395
723403-13963,34.727,-92.239,US,19.9291666667,86.3507561702,1.71115309539
716880-99999,50.15,-123.117,CA,2.77916666667,71.9438235299,2.17193357745
081410-99999,41.633,-4.75,SP,14.125,78.0676181421,1.89633233634
600330-99999,27.152,-13.219,WI,21.2608695652,71.1563257456,1.81534002945
336310-99999,48.633,22.267,UP,11.5066666667,38.5110507589,2.28720411782
838270-99999,-25.596,-54.487,BR,20.4916666667,83.7954333982,1.72201901478
687470-99999,-32.783,26.633,SF,13.7428571429,61.7776748433,2.04361297842
283190-99999,57.083,54.75,RS,-1.0125,39.8541018711,2.52180755595
151680-99999,46.3,25.3,RO,8.59166666667,26.8492654211,2.44457113602
011580-99999,67.167,15.483,NO,4.99090909091,70.277681118,2.14274622328
