station,lat,loc,country,air,rh,R
152890-99999,45.383,21.133,RO,7.05833333333,64.7413407441,2.14960246308
818220-99999,-5.55,-47.467,BR,27.0086956522,76.2915110545,1.65827787863
025610-99999,58.65,15.433,SW,4.4625,81.0766983141,2.06047917847
720483-99999,39.096,-93.203,US,7.90909090909,64.9095541637,2.131433298
833590-99999,-15.861,-52.389,BR,28.4444444444,76.4370098697,1.62880267754
249180-99999,60.05,108.083,RS,-6.3,89.034507805,2.20379192303
724586-03919,38.8,-97.65,US,8.07916666667,71.2542872189,2.07365179899
080270-99999,43.3,-2.033,SP,9.1625,94.5985251814,1.85205990394
025260-99999,57.663,12.28,SW,3.84583333333,76.5812206678,2.11117404334
821070-99999,-0.117,-66.967,BR,29.75,82.021092704,1.5552240246
272250-99999,58.1,38.683,RS,0.975,90.1042513787,2.05158702317
286980-99999,54.967,73.311,RS,-5.17083333333,68.5391254544,2.35744288693
110162-99999,47.967,16.267,AU,15.7777777778,52.2687320161,2.08519316819
444620-99999,27.3,86.5,NP,13.95,70.1171121453,1.96798817779
720425-99999,37.163,-101.371,US,5.97916666667,81.6455946599,2.02578038115
621200-99999,30.383,13.583,LY,13.875,61.8740891641,2.04018781497
726413-04875,43.417,-88.133,US,3.625,64.4600033742,2.21951567105
655600-99999,6.793,-6.473,IV,30.85,66.1110423035,1.67010625704
A00015-53129,36.96,-113.014,US,4.66666666667,85.4227014793,2.01917655464
725229-04858,40.023,-82.463,US,1.05833333333,55.0239140466,2.35093798415
353942-99999,46.283,48.006,RS,4.70833333333,65.6457389886,2.18804372614
727449-04954,46.419,-92.804,US,0.625,71.7023120082,2.21635666297
724765-93013,38.506,-107.899,US,4.84583333333,66.511377837,2.17791329482
999999-93804,34.917,-81.95,US,5.81818181818,56.3789185265,2.2457334245
919440-99999,-18.075,-140.946,FP,28.1375,73.4688049934,1.66030440316
296620-99999,55.383,91.617,RS,-7.3125,79.7911774657,2.30300544734
166480-99999,39.65,22.466,GR,6.8,60.9339296263,2.18734888381
959350-99999,-36.217,150.133,AS,21.85,78.0819333852,1.74433601155
014190-99999,59.05,6.117,NO,1.95652173913,74.8108538235,2.1635076568
867400-99999,-16.717,-43.867,BR,25.3375,72.5640497325,1.7231152033
014680-99999,60.183,12.0,NO,3.20416666667,53.7710899575,2.3195001315
724107-53895,36.766,-80.823,US,4.42222222222,35.5541449326,2.45185454759
726836-04201,45.773,-122.861,US,7.225,80.2302681056,2.01343079965
721011-99999,47.967,-100.581,US,0.570833333333,68.8129493641,2.24221231112
722166-93845,30.783,-83.277,US,8.39166666667,61.6078628592,2.15027437
160200-99999,46.46,11.326,IT,8.3125,51.5124167167,2.23844971457
868550-99999,-21.717,-41.35,BR,23.4608695652,76.2481524483,1.72840015634
875760-99999,-34.822,-58.536,AR,20.1041666667,67.1466343949,1.87248396023
711060-94234,49.083,-125.767,CA,4.17333333333,84.7961079649,2.03425166033
720305-53964,33.254,-97.581,US,10.5625,73.9348940921,2.00182985869
076210-99999,43.179,-0.006,FR,9.2,69.5961351748,2.0658431602
476370-99999,35.517,137.817,JA,2.49166666667,60.0937906106,2.27925910989
766870-99999,19.55,-96.917,MX,16.7166666667,85.8427332689,1.77866968189
957040-99999,-34.25,146.067,AS,23.61875,61.3827248685,1.85284159563
160580-99999,44.933,6.817,IT,5.93333333333,65.3304424773,2.16666547021
484200-99999,13.517,100.75,TH,28.875,55.4201559216,1.80066256219
725556-94975,42.577,-100.001,US,3.75833333333,55.2440060475,2.29596759478
725810-24193,40.721,-114.036,US,3.72916666667,40.6912356508,2.42140378145
724660-93037,38.81,-104.688,US,3.95416666667,52.1185933466,2.31893355242
724880-23185,39.484,-119.771,US,7.525,33.3495866662,2.4097690464
710840-99999,68.32,-100.08,CA,-33.0458333333,73.5082965938,2.86282989856
154120-99999,44.483,23.117,RO,6.38333333333,53.6188306151,2.25830409999
150100-99999,47.703,22.886,RO,6.67083333333,70.6688259076,2.10636289038
726370-14826,42.967,-83.749,US,5.3,47.5967668358,2.33127174055
945840-99999,-25.933,153.183,AS,25.10625,74.79199159,1.70854583716
310160-99999,58.633,128.5,RS,-17.5375,74.6267626113,2.54833962679
246060-99999,63.583,103.967,RS,-10.4125,81.9523624573,2.34540848012
685380-99999,-30.667,24.017,SF,18.5833333333,53.7549267302,2.01728439532
877840-99999,-40.783,-65.1,AR,28.3454545455,29.04391591,2.03738156513
725127-04726,40.316,-78.834,US,3.04583333333,23.2844536617,2.58418830425
819120-99999,-7.95,-38.3,BR,26.6,68.8096441048,1.73050725358
957530-99999,-33.6,150.783,AS,21.13125,79.6099054745,1.74535663603
673410-99999,-25.921,32.573,MZ,23.55,78.6396043444,1.70612919473
066800-99999,47.25,9.35,SZ,-0.833333333333,84.2496770338,2.13737110438
959690-99999,-41.733,147.083,AS,18.55625,69.6138805836,1.88174702959
720932-00317,31.606,-90.409,US,9.08333333333,81.3986863444,1.96687093783
726563-94969,44.333,-93.317,US,-0.625,84.5642087382,2.13057658903
474020-99999,44.933,142.583,JA,-1.63333333333,76.8083327656,2.2169458382
306730-99999,53.75,119.733,RS,-13.95,70.2369903283,2.51547362298
747810-13857,30.967,-83.2,US,8.5625,62.3421519063,2.14061558664
