station,lat,loc,country,air,rh,R
152890-99999,45.383,21.133,RO,2.62083333333,60.9806657461,2.26911030457
818220-99999,-5.55,-47.467,BR,27.3363636364,77.4236317527,1.64212233047
025610-99999,58.65,15.433,SW,4.96666666667,81.1223536804,2.05017553876
720483-99999,39.096,-93.203,US,11.5833333333,62.7384166399,2.0778260519
833590-99999,-15.861,-52.389,BR,31.8888888889,58.5407967429,1.71463440839
249180-99999,60.05,108.083,RS,-3.9,60.6213622023,2.4003927123
724586-03919,38.8,-97.65,US,14.3458333333,62.2124013581,2.02802851301
080270-99999,43.3,-2.033,SP,11.2,79.3021346435,1.94324568476
025260-99999,57.663,12.28,SW,5.02916666667,78.561970098,2.07091487989
821070-99999,-0.117,-66.967,BR,27.0,84.3908418643,1.5889565768
272250-99999,58.1,38.683,RS,-1.8875,63.8084525967,2.33348172672
286980-99999,54.967,73.311,RS,6.4,51.0506624443,2.28001131623
110162-99999,47.967,16.267,AU,5.2,44.2918223708,2.36159416406
444620-99999,27.3,86.5,NP,18.3,56.0306352692,2.00332914939
720425-99999,37.163,-101.371,US,13.8125,64.2231765018,2.02126139561
726413-04875,43.417,-88.133,US,3.45833333333,85.5761774337,2.04161556429
655600-99999,6.793,-6.473,IV,27.375,82.4339967169,1.59837380817
A00015-53129,36.96,-113.014,US,9.82352941176,59.4375017464,2.14074564678
725229-04858,40.023,-82.463,US,7.65,75.3173118482,2.04722846434
353942-99999,46.283,48.006,RS,11.6666666667,37.5257701855,2.29251222514
727449-04954,46.419,-92.804,US,2.125,76.7138138305,2.14386797733
433350-99999,10.767,76.65,IN,33.3,43.2065192335,1.81846006498
724765-93013,38.506,-107.899,US,11.7041666667,32.1156459273,2.33819384128
999999-93804,34.917,-81.95,US,9.22222222222,67.701205003,2.08166477219
919440-99999,-18.075,-140.946,FP,28.6,75.0258413865,1.6378522809
296620-99999,55.383,91.617,RS,3.725,53.4071166512,2.31238343913
166480-99999,39.65,22.466,GR,9.06666666667,90.2296856717,1.89142863027
959350-99999,-36.217,150.133,AS,20.8,88.8625591339,1.67248124263
014190-99999,59.05,6.117,NO,3.48333333333,88.4920332628,2.01610602127
867400-99999,-16.717,-43.867,BR,25.3681818182,65.6360543759,1.78195419891
014680-99999,60.183,12.0,NO,5.35,58.4798539761,2.23691185288
724107-53895,36.766,-80.823,US,3.45652173913,86.0264732701,2.03778764195
726836-04201,45.773,-122.861,US,6.2,78.6280420266,2.04732939941
721011-99999,47.967,-100.581,US,0.829166666667,92.8438238677,2.03094857455
722166-93845,30.783,-83.277,US,15.5166666667,60.9498142752,2.01584292685
160200-99999,46.46,11.326,IT,7.58823529412,42.5934148395,2.32921379479
868550-99999,-21.717,-41.35,BR,24.4136363636,86.6212787089,1.62066733777
875760-99999,-34.822,-58.536,AR,21.725,83.389693677,1.70125292825
711060-94234,49.083,-125.767,CA,5.53846153846,86.8805983833,1.98952831203
720305-53964,33.254,-97.581,US,14.8416666667,67.0864542229,1.9764610561
076210-99999,43.179,-0.006,FR,9.83333333333,78.3412396064,1.97835883084
476370-99999,35.517,137.817,JA,10.4916666667,88.0341169831,1.88225110962
766870-99999,19.55,-96.917,MX,20.95,82.921344456,1.72050786457
957040-99999,-34.25,146.067,AS,21.76875,77.6488510223,1.74964923323
160580-99999,44.933,6.817,IT,-0.279166666667,94.8101841898,2.03586703632
484200-99999,13.517,100.75,TH,30.3875,77.8437619183,1.57853227274
725556-94975,42.577,-100.001,US,14.7416666667,51.1315416185,2.11532020625
725810-24193,40.721,-114.036,US,9.6125,42.0699971529,2.29390767443
724660-93037,38.81,-104.688,US,12.9041666667,21.5897162345,2.40491431804
724880-23185,39.484,-119.771,US,10.7666666667,34.680492989,2.33461870349
