station,lat,loc,country,air,rh,R
726950-24285,44.583,-124.05,US,8.79166666667,87.3949187249,1.92115743067
152890-99999,45.383,21.133,RO,13.8416666667,79.6156657218,1.88862042144
818220-99999,-5.55,-47.467,BR,28.1956521739,72.5147114741,1.66734725381
025610-99999,58.65,15.433,SW,7.06666666667,100.0,1.84691933333
720483-99999,39.096,-93.203,US,11.0,76.4579672495,1.971580641
833590-99999,-15.861,-52.389,BR,28.3333333333,58.908114564,1.78138504371
249180-99999,60.05,108.083,RS,-2.175,67.0456867951,2.3113585073
724586-03919,38.8,-97.65,US,20.0083333333,51.4377634911,2.00915015591
080270-99999,43.3,-2.033,SP,16.1875,80.7298689761,1.83294147419
025260-99999,57.663,12.28,SW,6.75,91.3576638941,1.92729624379
821070-99999,-0.117,-66.967,BR,29.4285714286,75.8293744198,1.61466825319
286980-99999,54.967,73.311,RS,11.4583333333,57.7192179109,2.12334827699
110162-99999,47.967,16.267,AU,16.7,49.9175670677,2.08723527456
444620-99999,27.3,86.5,NP,15.32,93.0834948794,1.74400241393
720425-99999,37.163,-101.371,US,23.2,34.8470098959,2.08875065509
621200-99999,30.383,13.583,LY,24.0,66.5291577919,1.80118982615
726413-04875,43.417,-88.133,US,7.95833333333,64.6968748395,2.13228998054
655600-99999,6.793,-6.473,IV,29.4125,73.3302473676,1.63642672759
A00015-53129,36.96,-113.014,US,18.9411764706,37.2464490041,2.15189193813
725229-04858,40.023,-82.463,US,10.2875,78.2721997768,1.97002227591
353942-99999,46.283,48.006,RS,17.875,56.6055214038,2.00675212636
727449-04954,46.419,-92.804,US,10.625,57.2519848345,2.14374047012
433350-99999,10.767,76.65,IN,32.3,65.6653371676,1.6454234071
724765-93013,38.506,-107.899,US,20.3458333333,23.2369474691,2.24447790738
999999-93804,34.917,-81.95,US,14.4210526316,54.4831931439,2.09286630809
919440-99999,-18.075,-140.946,FP,28.8125,75.6008542708,1.62874092036
840360-99999,0.6,-77.817,EC,13.9,85.0304612976,1.84101464207
296620-99999,55.383,91.617,RS,10.5125,64.2421944217,2.08597622186
166480-99999,39.65,22.466,GR,18.2347826087,58.1319282397,1.98658222962
959350-99999,-36.217,150.133,AS,15.05,39.2075856252,2.21156591534
014190-99999,59.05,6.117,NO,6.9625,56.5785039256,2.22152368632
867400-99999,-16.717,-43.867,BR,22.0391304348,60.7180619863,1.88959972381
014680-99999,60.183,12.0,NO,5.475,78.7286435861,2.06071973803
724107-53895,36.766,-80.823,US,7.67083333333,83.3912574339,1.97754442788
726836-04201,45.773,-122.861,US,10.5333333333,66.6257811561,2.06511546435
721011-99999,47.967,-100.581,US,15.3565217391,65.2369481408,1.98220776756
722166-93845,30.783,-83.277,US,17.8666666667,62.1530415628,1.95931823672
160200-99999,46.46,11.326,IT,15.9411764706,61.9810598258,1.99864897728
868550-99999,-21.717,-41.35,BR,23.7875,74.3801953516,1.73800567388
011170-99999,65.817,12.417,NO,6.43333333333,48.0855336066,2.30479678832
875760-99999,-34.822,-58.536,AR,15.025,78.4758567674,1.87513564894
711060-94234,49.083,-125.767,CA,11.1538461538,75.0116360576,1.98096554724
720305-53964,33.254,-97.581,US,23.2304347826,45.8947104945,1.99336303613
076210-99999,43.179,-0.006,FR,15.080952381,83.4055035208,1.83173925598
476370-99999,35.517,137.817,JA,18.0291666667,54.8145012111,2.01908816294
766870-99999,19.55,-96.917,MX,19.05,88.1256946701,1.71320853973
957040-99999,-34.25,146.067,AS,10.025,86.0535362718,1.90841915879
160580-99999,44.933,6.817,IT,6.35416666667,94.0348012598,1.91210848852
484200-99999,13.517,100.75,TH,30.7875,74.6376776859,1.59817647546
725556-94975,42.577,-100.001,US,21.3083333333,43.8408780984,2.04877343258
725810-24193,40.721,-114.036,US,17.9875,36.7954453383,2.174510829
724660-93037,38.81,-104.688,US,21.9166666667,22.8346916032,2.21704667938
724880-23185,39.484,-119.771,US,15.3458333333,34.3118682189,2.24775508735
710840-99999,68.32,-100.08,CA,-18.025,79.1944137925,2.51873342966
154120-99999,44.483,23.117,RO,15.4,61.3046001466,2.01509253074
150100-99999,47.703,22.886,RO,13.6416666667,88.5072407178,1.81626270797
726370-14826,42.967,-83.749,US,11.5291666667,62.7921974141,2.07842952952
945840-99999,-25.933,153.183,AS,17.06875,50.943912776,2.07117960338
310160-99999,58.633,128.5,RS,3.375,76.2133255774,2.12358716655
246060-99999,63.583,103.967,RS,-2.1875,49.1875223387,2.46482730833
685380-99999,-30.667,24.017,SF,15.2142857143,55.9646723198,2.06456025435
877840-99999,-40.783,-65.1,AR,12.5375,76.5789988006,1.94031494029
725127-04726,40.316,-78.834,US,7.42083333333,78.0438805367,2.02833992166
819120-99999,-7.95,-38.3,BR,23.5318181818,82.9499458467,1.66950391918
957530-99999,-33.6,150.783,AS,13.9375,52.7150552626,2.11754357585
673410-99999,-25.921,32.573,MZ,22.7095238095,73.9773540218,1.7626550644
066800-99999,47.25,9.35,SZ,-2.92916666667,98.8559385342,2.05325346404
959690-99999,-41.733,147.083,AS,9.36875,71.5691210421,2.04559731646
