station,lat,loc,country,air,rh,R
152890-99999,45.383,21.133,RO,12.6958333333,50.8977354576,2.15754734644
818220-99999,-5.55,-47.467,BR,27.2956521739,77.4123890437,1.64301918027
025610-99999,58.65,15.433,SW,5.3125,67.8535344723,2.15722292423
720483-99999,39.096,-93.203,US,11.0,57.9381251892,2.13048088588
833590-99999,-15.861,-52.389,BR,30.4285714286,66.3765144982,1.67611379132
249180-99999,60.05,108.083,RS,0.525,65.5804740385,2.27084803275
724586-03919,38.8,-97.65,US,17.0791666667,44.3085543547,2.12790618697
080270-99999,43.3,-2.033,SP,14.525,89.2090998553,1.79287442324
025260-99999,57.663,12.28,SW,3.69583333333,78.3621407363,2.09884274915
821070-99999,-0.117,-66.967,BR,27.8,85.54449002,1.56333027563
272250-99999,58.1,38.683,RS,0.4625,81.6252027674,2.13441301026
286980-99999,54.967,73.311,RS,8.125,49.7506745194,2.25725171262
110162-99999,47.967,16.267,AU,16.8333333333,36.9235136572,2.19610291949
444620-99999,27.3,86.5,NP,19.2,42.6062204388,2.10081662863
720425-99999,37.163,-101.371,US,18.05,47.9374415175,2.07768375178
726413-04875,43.417,-88.133,US,5.25,64.6219034182,2.18617906867
655600-99999,6.793,-6.473,IV,27.6714285714,78.6177059141,1.62528979754
A00015-53129,36.96,-113.014,US,9.5,60.5029304295,2.13796485691
725229-04858,40.023,-82.463,US,5.6625,59.3675885984,2.22315133983
353942-99999,46.283,48.006,RS,10.0416666667,44.2996134692,2.26634014977
727449-04954,46.419,-92.804,US,3.66666666667,59.411664664,2.26201125052
433350-99999,10.767,76.65,IN,32.7,49.9101247066,1.77273913002
724765-93013,38.506,-107.899,US,10.8041666667,20.7689006184,2.45324291603
999999-93804,34.917,-81.95,US,10.0416666667,43.8402935558,2.27028111462
919440-99999,-18.075,-140.946,FP,28.1708333333,73.9222374732,1.65575861915
296620-99999,55.383,91.617,RS,1.6625,63.9427430253,2.26253651484
166480-99999,39.65,22.466,GR,13.9,60.9411482535,2.04770094798
959350-99999,-36.217,150.133,AS,17.35,48.2606852394,2.08867232065
014190-99999,59.05,6.117,NO,5.15833333333,82.9444694477,2.03077361881
867400-99999,-16.717,-43.867,BR,24.3913043478,76.0569294732,1.71174850164
014680-99999,60.183,12.0,NO,2.63333333333,76.0385883255,2.13966757883
724107-53895,36.766,-80.823,US,6.275,39.0376371845,2.38554057296
726836-04201,45.773,-122.861,US,11.1083333333,66.2287307035,2.05721765723
721011-99999,47.967,-100.581,US,2.32916666667,62.4200956023,2.26249416307
722166-93845,30.783,-83.277,US,14.1375,51.0296978092,2.1280719428
160200-99999,46.46,11.326,IT,18.9411764706,34.771962191,2.17312303499
868550-99999,-21.717,-41.35,BR,22.6095238095,81.9250235791,1.6964300596
011170-99999,65.817,12.417,NO,2.39583333333,62.259596342,2.26256058005
875760-99999,-34.822,-58.536,AR,17.1083333333,75.3993442536,1.86057379297
711060-94234,49.083,-125.767,CA,10.1538461538,76.8804383544,1.98459122353
