station,lat,loc,country,air,rh,R
152890-99999,45.383,21.133,RO,-4.475,96.194887343,2.1064763666
818220-99999,-5.55,-47.467,BR,27.0238095238,78.4217240134,1.63970351273
025610-99999,58.65,15.433,SW,6.81739130435,83.3613167653,1.99457998911
720483-99999,39.096,-93.203,US,2.54166666667,59.6716163541,2.28189836502
833590-99999,-15.861,-52.389,BR,27.6,77.6906569455,1.63464816341
249180-99999,60.05,108.083,RS,-8.5,87.4514837387,2.26062626952
724586-03919,38.8,-97.65,US,3.65833333333,53.5037000314,2.3128654204
080270-99999,43.3,-2.033,SP,10.75,83.4455035253,1.91654257975
025260-99999,57.663,12.28,SW,5.5125,88.1821623914,1.97887129668
821070-99999,-0.117,-66.967,BR,29.875,80.3555777985,1.56705664249
272250-99999,58.1,38.683,RS,0.2375,93.0433929036,2.04086843889
286980-99999,54.967,73.311,RS,-13.2375,85.2944017503,2.37227328298
110162-99999,47.967,16.267,AU,6.25,72.417862097,2.09962974321
444620-99999,27.3,86.5,NP,7.6,77.6754672463,2.02797849103
720425-99999,37.163,-101.371,US,3.10833333333,48.2369136553,2.3688674475
621200-99999,30.383,13.583,LY,10.625,76.0335234641,1.98259486868
726413-04875,43.417,-88.133,US,-8.16666666667,52.0218716085,2.55805900827
655600-99999,6.793,-6.473,IV,27.0125,55.6968998965,1.83490484889
A00015-53129,36.96,-113.014,US,3.79166666667,67.4935948495,2.19021078952
725229-04858,40.023,-82.463,US,1.69166666667,52.4386464438,2.36066824685
353942-99999,46.283,48.006,RS,-0.458333333333,76.1372592939,2.19960314859
727449-04954,46.419,-92.804,US,-18.5416666667,65.0779145856,2.65001065952
433350-99999,10.767,76.65,IN,28.4,76.9498487331,1.62527629787
724765-93013,38.506,-107.899,US,-7.4625,71.1300068986,2.38026729081
999999-93804,34.917,-81.95,US,5.79166666667,51.4711350193,2.28836349487
919440-99999,-18.075,-140.946,FP,26.4166666667,85.3715446364,1.59201048035
840360-99999,0.6,-77.817,EC,16.9,62.7006254502,1.97362463364
296620-99999,55.383,91.617,RS,-11.45,87.4315137647,2.3187946119
166480-99999,39.65,22.466,GR,0.241666666667,54.7245662326,2.36956205506
959350-99999,-36.217,150.133,AS,22.2,73.1606865557,1.77967930935
014190-99999,59.05,6.117,NO,4.65416666667,78.2333389549,2.0811070351
867400-99999,-16.717,-43.867,BR,27.819047619,63.9780389072,1.74799594999
014680-99999,60.183,12.0,NO,5.85,65.9571053027,2.1629270365
724107-53895,36.766,-80.823,US,2.9125,48.8984578441,2.3670414817
726836-04201,45.773,-122.861,US,7.17083333333,86.376761606,1.96175880209
721011-99999,47.967,-100.581,US,-17.025,74.1603947569,2.54226531299
722166-93845,30.783,-83.277,US,7.89166666667,60.9267897178,2.16594797755
160200-99999,46.46,11.326,IT,2.41176470588,55.4965203786,2.32027456103
868550-99999,-21.717,-41.35,BR,28.3409090909,75.5430267954,1.63850855737
011170-99999,65.817,12.417,NO,5.11666666667,72.5816608948,2.12050568286
875760-99999,-34.822,-58.536,AR,26.7625,42.6585813001,1.95168862244
711060-94234,49.083,-125.767,CA,-4.78461538462,76.3288849967,2.28301370519
720305-53964,33.254,-97.581,US,11.35,28.3533448199,2.37743730145
076210-99999,43.179,-0.006,FR,6.83333333333,80.9009939957,2.01537613818
476370-99999,35.517,137.817,JA,8.12916666667,72.5104084525,2.06189127881
766870-99999,19.55,-96.917,MX,15.0285714286,84.0206022223,1.82749151865
957040-99999,-34.25,146.067,AS,29.74375,30.7623407716,1.99514699118
160580-99999,44.933,6.817,IT,-3.47083333333,86.17892231,2.17267142991
484200-99999,13.517,100.75,TH,29.4,70.2423833595,1.66316635078
725556-94975,42.577,-100.001,US,-3.47083333333,80.1699144807,2.22422871709
725810-24193,40.721,-114.036,US,0.658333333333,69.3051612878,2.23626888282
724660-93037,38.81,-104.688,US,5.27083333333,25.1024773833,2.52484616072
724880-23185,39.484,-119.771,US,4.80833333333,46.5730474153,2.34972141984
154120-99999,44.483,23.117,RO,-2.71666666667,66.0219333172,2.3307914788
150100-99999,47.703,22.886,RO,-7.70833333333,86.8016425424,2.25063774032
726370-14826,42.967,-83.749,US,-3.4380952381,60.6124784129,2.3913878876
945840-99999,-25.933,153.183,AS,25.91875,70.0647992323,1.73313139759
310160-99999,58.633,128.5,RS,-6.45,80.6848625049,2.27838087971
246060-99999,63.583,103.967,RS,-21.8125,85.2255308308,2.54144869547
685380-99999,-30.667,24.017,SF,20.7571428571,79.3287643319,1.75512377346
877840-99999,-40.783,-65.1,AR,26.92,19.1425549552,2.15035967848
725127-04726,40.316,-78.834,US,-2.72916666667,67.4461101793,2.31881779133
819120-99999,-7.95,-38.3,BR,26.825,60.5198709066,1.79721000762
957530-99999,-33.6,150.783,AS,23.85625,69.3276055124,1.7800052697
673410-99999,-25.921,32.573,MZ,29.2318181818,72.3174204243,1.64866898731
066800-99999,47.25,9.35,SZ,0.358333333333,45.8950609534,2.44302554369
959690-99999,-41.733,147.083,AS,19.65625,66.2660120395,1.8888457417
720932-00317,31.606,-90.409,US,7.08333333333,64.3711177653,2.15228747624
726563-94969,44.333,-93.317,US,-15.375,73.5992318388,2.51464109082
474020-99999,44.933,142.583,JA,-3.74166666667,76.1890163035,2.26370940678
306730-99999,53.75,119.733,RS,-25.375,70.0388235256,2.74178939415
747810-13857,30.967,-83.2,US,9.025,52.9663183328,2.2119674887
067040-99999,46.517,6.333,SZ,1.0375,90.0257719556,2.05103162662
274170-99999,56.35,36.75,RS,0.3375,82.7877842758,2.12689556091
725970-24225,42.381,-122.872,US,3.95,92.2918903425,1.97432858086
124150-99999,51.2,16.2,PL,4.42916666667,83.895780649,2.03694678537
720855-00283,48.784,-97.632,US,-21.5217391304,73.2644031429,2.63835881234
406550-99999,32.55,44.717,IZ,12.9833333333,54.7653684422,2.11871080543
160540-99999,45.733,7.35,IT,-0.458333333333,72.5987381668,2.22996365986
073610-99999,46.183,1.95,FR,9.90416666667,92.2103417064,1.85796935149
282140-99999,58.133,52.583,RS,-6.6875,87.1613118292,2.22748219451
610450-99999,13.983,10.3,NG,20.425,20.1437266042,2.26946132574
701338-99999,61.533,-165.583,US,-25.5791666667,76.6708287199,2.68890070625
150850-99999,47.15,24.517,RO,-9.775,79.8307922436,2.35107830255
725104-04843,41.626,-80.215,US,-2.47083333333,65.9991525488,2.32615385446
956400-99999,-32.667,116.667,AS,23.6625,47.3516116492,1.97236842205
633340-99999,10.35,37.717,ET,21.55,32.5231492631,2.14112837932
036720-99999,51.553,-0.418,UK,11.3291666667,85.5966795387,1.88669907289
