station,lat,loc,country,air,rh,R
726950-24285,44.583,-124.05,US,6.95833333333,87.7722332759,1.95396340516
152890-99999,45.383,21.133,RO,5.275,81.0416058958,2.04480652141
818220-99999,-5.55,-47.467,BR,26.7565217391,80.0912645679,1.63063373262
025610-99999,58.65,15.433,SW,0.5625,95.2647291105,2.01541987423
720483-99999,39.096,-93.203,US,6.6,66.1825920614,2.14624736011
833590-99999,-15.861,-52.389,BR,29.4545454545,70.8136644052,1.65719239577
249180-99999,60.05,108.083,RS,-5.9625,70.2037320771,2.35872472878
724586-03919,38.8,-97.65,US,8.8625,40.7593683007,2.31989786998
080270-99999,43.3,-2.033,SP,12.0125,76.0606960355,1.95508347802
025260-99999,57.663,12.28,SW,1.54166666667,87.4218691721,2.06346119584
821070-99999,-0.117,-66.967,BR,28.4,85.8867583149,1.54859761366
272250-99999,58.1,38.683,RS,2.9875,79.7550321414,2.10081757423
286980-99999,54.967,73.311,RS,-6.50416666667,60.697185357,2.4509400663
110162-99999,47.967,16.267,AU,9.7,40.3590140894,2.30686765911
444620-99999,27.3,86.5,NP,13.44,71.2065552035,1.96866735635
720425-99999,37.163,-101.371,US,6.29583333333,42.7472286182,2.35330269512
621200-99999,30.383,13.583,LY,17.2,53.6732481873,2.04518153055
726413-04875,43.417,-88.133,US,1.79166666667,68.655889624,2.21955830036
655600-99999,6.793,-6.473,IV,28.7875,73.6494090522,1.64597582033
A00015-53129,36.96,-113.014,US,7.58333333333,45.4614467943,2.30470245317
725229-04858,40.023,-82.463,US,4.59166666667,59.4980198053,2.2430848234
353942-99999,46.283,48.006,RS,8.08333333333,69.5432326049,2.08825073092
727449-04954,46.419,-92.804,US,0.416666666667,72.9252730677,2.20995949041
433350-99999,10.767,76.65,IN,31.5,61.9457706749,1.69306528761
724765-93013,38.506,-107.899,US,4.9125,39.9433107924,2.4045566434
999999-93804,34.917,-81.95,US,9.66666666667,87.8891411215,1.89971450251
919440-99999,-18.075,-140.946,FP,28.3583333333,79.1944858126,1.60683647839
840360-99999,0.6,-77.817,EC,13.95,82.9486846503,1.8578932857
296620-99999,55.383,91.617,RS,-0.9875,63.8846094523,2.3151343009
166480-99999,39.65,22.466,GR,8.65,67.8370430501,2.09174917063
959350-99999,-36.217,150.133,AS,21.0,90.6441369578,1.6532633049
014190-99999,59.05,6.117,NO,0.8375,80.9583807315,2.13276184332
867400-99999,-16.717,-43.867,BR,23.2363636364,84.6254340714,1.66093686658
014680-99999,60.183,12.0,NO,-0.583333333333,84.5569294388,2.12981987875
724107-53895,36.766,-80.823,US,8.33333333333,47.2984240474,2.27419618834
726836-04201,45.773,-122.861,US,6.15416666667,75.2295252587,2.07738975661
721011-99999,47.967,-100.581,US,0.845833333333,87.9899867267,2.07226683055
722166-93845,30.783,-83.277,US,17.6416666667,91.2534986444,1.71405981496
160200-99999,46.46,11.326,IT,5.35294117647,60.4528018863,2.21992613629
868550-99999,-21.717,-41.35,BR,24.0826086957,78.2515254513,1.69898782467
875760-99999,-34.822,-58.536,AR,25.3833333333,62.4019162102,1.80940522558
711060-94234,49.083,-125.767,CA,2.08666666667,85.2629841463,2.07126972936
720305-53964,33.254,-97.581,US,11.1458333333,74.1647834026,1.98838907507
076210-99999,43.179,-0.006,FR,8.48260869565,88.6346056464,1.9165969966
476370-99999,35.517,137.817,JA,2.325,45.9051516646,2.40427429872
766870-99999,19.55,-96.917,MX,19.1142857143,73.8143412091,1.83473609528
957040-99999,-34.25,146.067,AS,19.35,93.7400091794,1.65913972124
160580-99999,44.933,6.817,IT,-0.833333333333,97.4229932346,2.02434405138
484200-99999,13.517,100.75,TH,29.2625,76.78300232,1.60975109009
725556-94975,42.577,-100.001,US,5.93333333333,49.9992027537,2.29820750704
725810-24193,40.721,-114.036,US,7.1,52.0823737057,2.25739723361
724660-93037,38.81,-104.688,US,6.3,29.8027079331,2.46428476593
724880-23185,39.484,-119.771,US,10.275,39.8224185783,2.3001671486
710840-99999,68.32,-100.08,CA,-31.5666666667,72.2389457012,2.84464051255
154120-99999,44.483,23.117,RO,6.025,69.8693189889,2.12591974308
150100-99999,47.703,22.886,RO,4.20416666667,83.5698125993,2.04416709123
726370-14826,42.967,-83.749,US,1.8,57.316406173,2.31668723504
945840-99999,-25.933,153.183,AS,26.66875,77.5610181617,1.65406883917
310160-99999,58.633,128.5,RS,-19.35,81.7988681281,2.52243671146
246060-99999,63.583,103.967,RS,-6.65,75.6066808576,2.32588367824
685380-99999,-30.667,24.017,SF,25.9166666667,40.7168117731,1.98497808832
877840-99999,-40.783,-65.1,AR,21.8909090909,77.695879512,1.74684408106
725127-04726,40.316,-78.834,US,2.78333333333,59.9080232237,2.27511882741
819120-99999,-7.95,-38.3,BR,25.1260869565,77.1186537461,1.68819308129
957530-99999,-33.6,150.783,AS,21.6,97.74142012,1.58057261537
673410-99999,-25.921,32.573,MZ,25.825,65.4066684979,1.77494128429
066800-99999,47.25,9.35,SZ,-4.3375,96.8207155696,2.09840351041
959690-99999,-41.733,147.083,AS,17.4625,85.4774850538,1.76714042824
720932-00317,31.606,-90.409,US,12.9130434783,87.3109097748,1.84085195935
726563-94969,44.333,-93.317,US,3.0,79.3135042893,2.1043601332
474020-99999,44.933,142.583,JA,-2.06666666667,95.6450167303,2.06384642312
306730-99999,53.75,119.733,RS,-14.375,63.1372227696,2.58474512864
747810-13857,30.967,-83.2,US,15.3739130435,93.1747422115,1.74215958139
067040-99999,46.517,6.333,SZ,5.74166666667,90.381963096,1.95549158997
274170-99999,56.35,36.75,RS,5.1875,80.2047654414,2.05370686251
725970-24225,42.381,-122.872,US,8.88333333333,59.0165699363,2.16284149661
124150-99999,51.2,16.2,PL,4.82083333333,70.4907691543,2.14426161732
720855-00283,48.784,-97.632,US,-1.04166666667,84.3335053005,2.14074769119
747355-53997,31.917,-98.6,US,13.2631578947,71.8866597467,1.96630877516
406550-99999,32.55,44.717,IZ,17.9142857143,46.0376869749,2.09665178861
160540-99999,45.733,7.35,IT,2.74166666667,80.5681083108,2.09867446403
073610-99999,46.183,1.95,FR,9.1625,88.1956950478,1.90699618649
282140-99999,58.133,52.583,RS,-7.0875,67.3648609263,2.40519974325
610450-99999,13.983,10.3,NG,29.6142857143,12.6079848449,2.15345663289
701338-99999,61.533,-165.583,US,-14.7,82.8503797156,2.42199574204
150850-99999,47.15,24.517,RO,2.53333333333,91.886387414,2.00565946265
725104-04843,41.626,-80.215,US,0.858333333333,71.9225000503,2.20988011623
956400-99999,-32.667,116.667,AS,24.0125,47.0429060504,1.96813611609
633340-99999,10.35,37.717,ET,21.0666666667,47.6462948026,2.02087412393
036720-99999,51.553,-0.418,UK,5.4625,92.0739541899,1.94646272305
151630-99999,46.533,23.317,RO,-1.5125,89.6711945253,2.10420690097
164590-99999,37.4,14.917,IT,11.3166666667,79.954337824,1.9353561148
701333-26643,66.069,-162.764,US,-11.275,41.558926085,2.70894091419
723628-93942,31.178,-99.324,US,11.4090909091,71.5084884437,2.00600444188
681100-99999,-22.567,17.1,WA,20.9875,57.7797008263,1.93548591691
827910-99999,-7.017,-37.267,BR,27.4666666667,75.5508582606,1.65562896946
725053-94728,40.779,-73.969,US,7.77916666667,45.5599702029,2.30000703899
800280-99999,10.89,-74.781,CO,27.6173913043,75.3668215174,1.65424475834
717880-99999,49.867,-111.733,CA,0.754166666667,60.7154282746,2.30808470874
378970-99999,39.533,46.017,AM,0.78,65.7130875545,2.26469690878
715130-99999,50.183,-61.783,CA,-1.29583333333,68.4035411698,2.2824237001
852420-99999,-17.963,-67.076,BL,14.5777777778,48.5436490193,2.1407463803
291110-99999,59.217,78.233,RS,-10.8125,66.1646343047,2.48873118767
067500-99999,46.65,8.617,SZ,-6.63333333333,80.6827923351,2.2820029751
946920-99999,-34.05,141.267,AS,15.5,84.0433714409,1.81802787304
297120-99999,54.7,78.667,RS,-8.2125,77.3099130243,2.34198869625
010820-99999,69.15,29.25,NO,-6.99583333333,81.801667026,2.27952978025
062730-99999,52.7,5.883,NL,5.14347826087,86.8741859156,1.99734870224
787110-99999,15.261,-83.781,HO,28.2666666667,75.1404997864,1.64342184517
717380-99999,47.967,-84.787,CA,-6.92857142857,86.0378689997,2.24186079827
471000-99999,37.683,128.717,KS,-2.8,57.6992492632,2.40383844132
171240-99999,39.784,30.582,TU,9.74166666667,57.1902774984,2.1616362524
869950-99999,-32.033,-52.1,BR,22.2260869565,64.689057427,1.85185301771
431810-99999,16.53,80.797,IN,28.3411764706,70.2218901337,1.68415865324
360380-99999,51.15,82.2,KZ,-2.8875,57.8844469526,2.40396969515
506320-99999,48.767,121.917,CH,-10.85,60.2961521557,2.5398200145
818690-99999,-6.967,-42.15,BR,26.0047619048,84.8873284315,1.60426310301
725050-04781,40.794,-73.102,US,7.26666666667,51.5632473587,2.258574671
723403-13963,34.727,-92.239,US,13.8833333333,47.4841162002,2.16348994967
716880-99999,50.15,-123.117,CA,-1.14666666667,89.7508816802,2.09633090185
081410-99999,41.633,-4.75,SP,10.1375,77.2006840785,1.98216488061
841350-99999,-1.033,-80.45,EC,26.4,87.5070451245,1.57401555283
600330-99999,27.152,-13.219,WI,19.0833333333,73.3092320853,1.83967845537
336310-99999,48.633,22.267,UP,6.2875,63.6988981038,2.17370120427
838270-99999,-25.596,-54.487,BR,24.3958333333,69.0867744078,1.77146339225
687470-99999,-32.783,26.633,SF,25.8125,57.0697740047,1.84671758904
264360-99999,56.517,25.917,LG,3.3375,84.1569304719,2.05616828655
283190-99999,57.083,54.75,RS,-6.8375,61.1151890456,2.45390692799
151680-99999,46.3,25.3,RO,2.89583333333,94.8292550246,1.97328290856
011580-99999,67.167,15.483,NO,-3.23333333333,65.1856994305,2.34812403222
424150-99999,26.617,92.783,IN,19.825,78.3562724163,1.78179368267
377350-99999,40.717,46.417,AJ,12.15,60.4578143603,2.08625295279
727584-94038,46.014,-102.655,US,1.8125,56.1854402332,2.3261451728
010470-99999,69.017,23.067,NO,-13.3833333333,83.8044970286,2.38792374883
154340-99999,44.433,24.35,RO,7.15,88.5890350692,1.94318707911
727417-54825,45.407,-83.813,US,-2.07083333333,70.3311415236,2.28112138906
407620-99999,35.267,59.217,IR,5.95,55.4211223682,2.25135977008
718320-99999,49.733,-84.15,CA,-10.1875,75.2600148672,2.39840532244
374920-99999,41.85,42.317,GG,7.7875,18.2617794309,2.53406168248
424090-99999,26.65,91.917,IN,22.3,79.3612601873,1.72451238759
946170-99999,-34.25,116.15,AS,19.6375,75.8166120028,1.80727021902
172375-99999,37.786,29.701,TU,8.4875,69.0744701156,2.08432679641
871620-99999,-26.213,-58.228,AR,27.1833333333,53.2446211861,1.85258681689
766250-99999,20.617,-100.186,MX,21.21,42.3874952712,2.06317669057
433540-99999,9.0,76.917,IN,30.1,70.129443365,1.65037337593
429390-99999,20.667,78.583,IN,29.65,33.3883701668,1.97445878397
077650-99999,41.924,9.406,FR,11.547826087,71.1878662852,2.0060278464
066570-99999,46.85,8.2,SZ,4.8625,95.8040998972,1.92625407288
010980-99999,70.367,31.1,NO,-3.30416666667,82.9625236566,2.19699146369
724796-94128,41.787,-111.853,US,3.63333333333,66.1980929153,2.20443902945
067450-99999,46.5,8.317,SZ,-2.04166666667,91.3632297243,2.10009265563
725637-99999,42.806,-102.175,US,4.22916666667,53.0735587771,2.30533344903
070720-99999,49.217,4.15,FR,8.25,93.5173598007,1.87927605291
967450-99999,-6.183,106.833,ID,28.0,77.6411697789,1.6272087633
866780-99999,-13.0,-38.5,BR,28.7681818182,76.1917474962,1.62454235194
039110-99999,54.717,-6.817,UK,3.3,82.009860401,2.07532739776
471310-99999,36.633,127.45,KS,2.05,42.6937387661,2.43723472139
082380-99999,40.817,0.5,SP,18.0208333333,45.9065372639,2.09568232694
379590-99999,39.2,46.433,AM,8.94,80.0997436684,1.98083379933
761130-99999,30.717,-111.833,MX,19.64,52.9195533244,2.00367783248
854180-99999,-20.535,-70.181,CI,21.7833333333,65.9576753166,1.84967281245
711700-99999,49.9,-99.35,CA,-2.72083333333,83.7840156054,2.17847472944
011620-99999,68.583,15.017,NO,-0.3,73.3463330921,2.22043646207
603510-99999,36.795,5.874,AG,14.8416666667,76.7245809498,1.89376592878
956280-99999,-33.95,118.483,AS,23.0,96.4514347081,1.5641166902
517300-99999,40.5,81.05,CH,8.54285714286,38.1794830408,2.34831746408
684710-99999,-28.367,29.383,SF,19.45,64.1762907002,1.91083042579
919380-99999,-17.554,-149.607,FP,28.7708333333,72.3152222085,1.65775081012
021710-99999,65.817,21.633,SW,-5.47083333333,89.6126984379,2.18252963074
532760-99999,42.4,112.9,CH,3.8625,20.3819168007,2.59303640385
022455-99999,64.548,18.716,SW,-6.09090909091,84.1132004092,2.24190601322
368970-99999,43.317,78.25,KZ,-6.6875,65.039567129,2.41728676403
688490-99999,-33.283,26.5,SF,21.725,76.3949346516,1.76126796069
260990-99999,59.5,34.7,RS,1.68,96.6299916845,1.98173587135
023250-99999,62.5,14.15,SW,-6.55416666667,93.7189216789,2.16859656866
722120-12833,29.633,-83.105,US,22.525,91.1520107867,1.61892424745
424100-99999,26.106,91.586,IN,22.7666666667,71.895017069,1.77939808688
035715-99999,52.205,0.175,UK,5.90909090909,87.0802784603,1.98052848354
866340-99999,-11.083,-43.133,BR,24.7416666667,90.4345095796,1.58150074114
422370-99999,27.133,72.367,IN,26.0,32.5969046226,2.05300855834
942060-99999,-18.183,125.567,AS,32.6666666667,39.925548641,1.85906212599
721001-99999,47.333,-112.1,US,-0.55,43.6063508099,2.48052051005
869190-99999,-24.433,-51.967,BR,23.6608695652,58.5409410344,1.87639603027
022670-99999,63.408,18.99,SW,-3.69166666667,88.557139902,2.15660790631
165200-99999,40.632,8.291,IT,13.5,88.366592177,1.82025463912
716360-99999,54.131,-111.678,CA,-4.25,49.8521411086,2.49967362929
966450-99999,-2.705,111.673,ID,25.75,92.200200342,1.54652728107
484500-99999,14.017,99.533,TH,30.9375,62.5036363346,1.69933755025
067390-99999,46.433,8.083,SZ,-7.35416666667,82.3173149884,2.28215035407
717730-99999,60.717,-135.083,CA,-17.8958333333,68.0242339764,2.61203415582
720866-00292,47.29,-101.581,US,2.83333333333,75.9455791568,2.1365335975
786410-99999,14.583,-90.527,GT,22.25,65.5009045953,1.84441723857
085944-99999,16.137,-22.889,CV,24.1538461538,71.0332822881,1.75951982258
561370-99999,31.15,97.167,CH,3.4375,29.568514284,2.52257089744
712430-99999,49.7,-112.767,CA,0.404166666667,51.6198470888,2.39300579531
679770-99999,-21.008,31.579,ZI,25.8,62.6966947226,1.79868435928
943380-99999,-21.833,140.883,AS,24.65,72.9625441933,1.73321237082
784600-99999,19.406,-70.605,DR,25.3217391304,84.6766841333,1.61949865883
404380-99999,24.722,46.725,SA,24.2222222222,16.9354245747,2.22233516826
725434-54789,41.139,-75.379,US,2.12916666667,59.1748472114,2.29427039426
713510-99999,53.65,-113.35,CA,-3.92083333333,64.4384103629,2.36805202242
726384-14817,44.283,-85.417,US,-2.85,68.5279045841,2.31191157867
683000-99999,-26.683,15.25,WA,24.1333333333,68.5166896004,1.7815154699
442290-99999,48.083,99.55,MG,-14.3125,62.449089512,2.58942056199
868620-99999,-22.65,-52.133,BR,24.7772727273,67.0673209125,1.78129120475
682870-99999,-24.933,30.85,SF,16.7,77.1382687867,1.85368165381
956440-99999,-33.55,120.7,AS,24.55625,40.1554239978,2.0165405871
785510-11624,17.7,-64.813,US,26.4333333333,69.4047720848,1.72867772218
122850-99999,53.083,21.567,PL,3.7125,72.2875372347,2.15063518053
074280-99999,45.198,0.816,FR,11.025,83.4816072909,1.91082630944
428860-99999,21.914,84.05,IN,24.4421052632,66.0238165827,1.79683386425
135760-99999,41.7,20.75,MK,1.325,84.6568070862,2.0914450952
686770-99999,-31.95,29.133,SF,23.8125,87.7806448218,1.62253831743
983250-99999,16.083,120.35,RP,26.5,81.5194867205,1.62342280394
723264-99999,35.964,-83.874,US,8.9375,77.0614366152,2.00695162384
403940-99999,27.438,41.686,SA,19.5791666667,27.599856147,2.22211681759
070200-99999,49.717,-1.933,FR,8.45416666667,91.1817484885,1.8953016813
013210-99999,61.9,6.55,NO,1.375,63.2680302777,2.27397780022
936140-99999,-42.717,170.983,NZ,14.025,78.2952315432,1.89634541336
237760-99999,62.467,89.017,RS,-9.8,68.5685923837,2.44819947735
683470-99999,-26.871,26.718,SF,21.275,60.5520459106,1.90604694609
153410-99999,45.0,22.867,RO,7.39583333333,81.3129368025,2.0007829189
489470-99999,16.557,104.76,LA,23.8933333333,80.1583509461,1.68634841555
066811-99999,47.485,9.561,SZ,6.91666666667,68.9649465944,2.11614909155
821410-99999,-0.717,-48.55,BR,28.2333333333,80.1295857383,1.60127082103
722506-12959,26.184,-98.254,US,20.5541666667,40.2914871952,2.0940541232
349580-99999,45.1,43.45,RS,6.7375,70.2338555704,2.10878426921
297060-99999,54.367,77.283,RS,-8.25,74.3909664319,2.36777050801
685240-99999,-30.35,21.817,SF,27.8875,38.584920125,1.96452313533
407010-99999,39.333,44.433,IR,6.475,43.5840405873,2.34260043176
310410-99999,59.633,133.033,RS,-19.1375,61.5612876883,2.69189740163
412420-99999,25.617,56.25,MU,21.3375,54.6734238324,1.95525677352
720887-00297,46.117,-89.883,US,-0.75,73.9042969464,2.2244961322
416300-99999,31.433,73.1,PK,17.4375,79.1745039182,1.82171150638
122120-99999,53.791,15.826,PL,3.37083333333,85.7357090735,2.04196703282
720492-00151,44.567,-72.017,US,0.7625,65.1820547199,2.2695972205
276110-99999,55.383,36.7,RS,5.48571428571,79.2365204062,2.05615151206
150200-99999,47.733,26.65,RO,4.15,87.2781465033,2.013414503
915790-99999,-20.641,166.573,NC,28.1625,77.9144057581,1.6216696486
027320-99999,62.8,27.9,FI,0.579166666667,95.863641106,2.00995354264
470980-99999,37.9,127.067,KS,0.6875,58.1134334166,2.33172049129
512880-99999,45.367,90.533,CH,-4.55,41.0236654957,2.58131995005
724298-04850,40.708,-84.027,US,3.29166666667,59.1950203829,2.27124255845
673270-99999,-24.05,34.717,MZ,26.35,61.231684088,1.80044115052
419890-99999,21.817,91.85,BG,25.7333333333,75.5499274598,1.68971428906
167230-99999,37.69,26.912,GR,12.1652173913,86.8438018076,1.85956200658
431930-99999,15.867,73.633,IN,29.6,58.0525773297,1.76382288651
033233-99999,53.334,-2.85,UK,4.58333333333,82.6079071075,2.04496582368
637420-99999,-1.322,36.815,KE,21.0208333333,60.5060160271,1.91143879915
725316-03887,39.834,-88.866,US,5.9875,53.1861969874,2.26979817985
722689-23077,34.433,-103.083,US,7.24166666667,54.2868154708,2.23569795659
166181-99999,40.814,22.046,GR,9.3,55.1434760489,2.1878809755
873110-99999,-31.571,-68.418,AR,30.4625,36.9654077775,1.92779405127
965250-99999,2.85,117.333,ID,28.15,81.8443305137,1.58819664419
723626-03737,36.399,-76.016,US,10.0791666667,69.7002992615,2.04766501567
485690-99999,6.933,100.393,TH,28.0666666667,79.374840563,1.6110232013
941700-99999,-12.683,141.917,AS,27.25,86.2888912514,1.56775631306
030440-99999,58.283,-4.433,UK,2.45,82.3983055373,2.08870553849
727883-24220,47.034,-120.53,US,3.24166666667,53.8361281095,2.31820485415
601460-99999,33.717,-7.4,MO,18.65,73.6892642946,1.84493711235
025400-99999,58.6,12.2,SW,0.841666666667,88.9808486798,2.06384715166
341710-99999,51.713,46.171,RS,2.04166666667,86.3026279279,2.06323428571
173725-99999,36.35,36.283,TU,16.3333333333,61.3137448357,1.99666473598
715230-99999,49.267,-73.35,CA,-10.2304347826,73.0071678519,2.41857884766
026180-99999,56.95,13.067,SW,2.04583333333,87.9306697534,2.04918377018
483840-99999,16.333,102.817,TH,24.6625,83.495557811,1.64259336398
818770-99999,-6.967,-35.683,BR,25.2869565217,79.1254391906,1.66781216653
723815-23161,34.854,-116.786,US,16.5041666667,30.881119379,2.25441807906
