station,lat,loc,country,air,rh,R
844440-99999,-6.202,-77.856,PE,16.5666666667,80.2428963911,1.8296652823
342400-99999,50.8,42.0,RS,6.6125,80.3376032753,2.0245516139
726950-24285,44.583,-124.05,US,5.18181818182,98.1920590605,1.89948758781
152890-99999,45.383,21.133,RO,2.94583333333,85.0979454568,2.05579454465
818220-99999,-5.55,-47.467,BR,27.0608695652,78.0356716781,1.64228724135
025610-99999,58.65,15.433,SW,-2.10416666667,89.8913278412,2.11395032379
720483-99999,39.096,-93.203,US,7.33333333333,64.9221780568,2.14264437894
833590-99999,-15.861,-52.389,BR,26.8888888889,84.2610433933,1.59225469213
249180-99999,60.05,108.083,RS,-15.2375,65.8981320287,2.57801327719
724586-03919,38.8,-97.65,US,5.18333333333,63.0768122663,2.20074661742
080270-99999,43.3,-2.033,SP,13.45,75.0226867716,1.9357283475
025260-99999,57.663,12.28,SW,-1.13333333333,83.5458353683,2.14930806587
821070-99999,-0.117,-66.967,BR,27.0,88.5635878084,1.5531544166
272250-99999,58.1,38.683,RS,0.7625,81.8087449802,2.12694021807
286980-99999,54.967,73.311,RS,0.379166666667,71.7431216434,2.22083959963
110162-99999,47.967,16.267,AU,5.1,64.4220457054,2.19084284785
444620-99999,27.3,86.5,NP,12.4,75.7897512054,1.94978993466
720425-99999,37.163,-101.371,US,3.975,58.326384765,2.26526111872
621200-99999,30.383,13.583,LY,21.2,66.5918586378,1.85569985289
726413-04875,43.417,-88.133,US,-8.5652173913,55.1059650816,2.53943299351
655600-99999,6.793,-6.473,IV,30.1625,71.4642402855,1.63769206835
A00015-53129,36.96,-113.014,US,6.375,53.564275586,2.25893601547
725229-04858,40.023,-82.463,US,-2.75833333333,67.0739772945,2.32258410815
353942-99999,46.283,48.006,RS,7.0,69.0076397524,2.11414445092
727449-04954,46.419,-92.804,US,-11.9583333333,57.6522462871,2.58429456019
433350-99999,10.767,76.65,IN,30.7,47.304630013,1.83441427449
724765-93013,38.506,-107.899,US,1.575,39.0344803034,2.477969659
999999-93804,34.917,-81.95,US,3.69565217391,47.1497845135,2.36664832714
919440-99999,-18.075,-140.946,FP,26.3375,85.7889105242,1.5899858977
840360-99999,0.6,-77.817,EC,14.3,83.4443805862,1.84675921457
296620-99999,55.383,91.617,RS,-3.4375,80.5702502756,2.22013850264
166480-99999,39.65,22.466,GR,8.50833333333,57.94662702,2.17939410683
959350-99999,-36.217,150.133,AS,21.0,63.8951441703,1.88276966302
014190-99999,59.05,6.117,NO,1.04347826087,76.2905432359,2.16876235643
867400-99999,-16.717,-43.867,BR,25.0166666667,78.4586938406,1.67884674018
014680-99999,60.183,12.0,NO,-4.94583333333,76.8104956585,2.28205103058
724107-53895,36.766,-80.823,US,-1.01666666667,57.5322993633,2.37021053813
726836-04201,45.773,-122.861,US,6.47916666667,85.4534759246,1.9832787599
721011-99999,47.967,-100.581,US,-1.85833333333,88.3906413133,2.12199313087
722166-93845,30.783,-83.277,US,6.82916666667,63.0333416989,2.16876251156
160200-99999,46.46,11.326,IT,8.11764705882,23.5984995983,2.48178193227
868550-99999,-21.717,-41.35,BR,22.2083333333,89.626231723,1.63824109848
875760-99999,-34.822,-58.536,AR,24.35,60.9027273739,1.84258359913
711060-94234,49.083,-125.767,CA,0.00714285714286,88.7470581277,2.08225981269
720305-53964,33.254,-97.581,US,10.6416666667,40.2778568614,2.28905082146
076210-99999,43.179,-0.006,FR,11.6791666667,77.3530458883,1.95054844961
476370-99999,35.517,137.817,JA,4.77916666667,46.0145228766,2.35508697705
766870-99999,19.55,-96.917,MX,11.7,83.0667978876,1.90111487412
957040-99999,-34.25,146.067,AS,20.49375,49.4554750525,2.01661489905
160580-99999,44.933,6.817,IT,0.483333333333,55.8393666341,2.35524590095
484200-99999,13.517,100.75,TH,28.7,77.1936508703,1.61728647553
725556-94975,42.577,-100.001,US,3.475,63.4488787306,2.23114012049
725810-24193,40.721,-114.036,US,1.3,56.5328964162,2.33323974875
724660-93037,38.81,-104.688,US,3.97083333333,30.2936670037,2.50586375377
724880-23185,39.484,-119.771,US,8.24583333333,29.4243286345,2.42927617698
710840-99999,68.32,-100.08,CA,-30.1416666667,72.9423025948,2.8105902104
154120-99999,44.483,23.117,RO,1.18333333333,75.5846947952,2.17206898532
150100-99999,47.703,22.886,RO,1.80833333333,84.5734873718,2.08265764502
726370-14826,42.967,-83.749,US,-5.68181818182,53.8383065081,2.49362187561
945840-99999,-25.933,153.183,AS,25.75,85.5545141494,1.6035472686
310160-99999,58.633,128.5,RS,-11.85,83.4667006626,2.36067670832
246060-99999,63.583,103.967,RS,-12.45,78.3338316284,2.41651272463
685380-99999,-30.667,24.017,SF,17.5125,65.0816680993,1.94115353771
877840-99999,-40.783,-65.1,AR,23.3909090909,42.6438957401,2.01810010182
725127-04726,40.316,-78.834,US,-5.485,66.4228269361,2.38177724489
819120-99999,-7.95,-38.3,BR,27.6217391304,61.217187742,1.77556313787
957530-99999,-33.6,150.783,AS,21.5875,64.5579477299,1.86553255848
673410-99999,-25.921,32.573,MZ,24.3333333333,84.2551947177,1.64254709599
066800-99999,47.25,9.35,SZ,-11.4416666667,87.3977028883,2.31892087588
959690-99999,-41.733,147.083,AS,14.90625,60.9673507141,2.02769325587
720932-00317,31.606,-90.409,US,6.08695652174,65.7325484268,2.16019516928
726563-94969,44.333,-93.317,US,-7.5,76.0112769614,2.33912324367
474020-99999,44.933,142.583,JA,-7.90416666667,75.870966097,2.34827302755
306730-99999,53.75,119.733,RS,-14.8875,61.2477334018,2.61103269741
747810-13857,30.967,-83.2,US,6.83043478261,60.3318461729,2.19191641201
067040-99999,46.517,6.333,SZ,2.8625,59.6423915662,2.27584153036
274170-99999,56.35,36.75,RS,0.8625,71.4515627935,2.21383884123
725970-24225,42.381,-122.872,US,8.6875,61.5893727278,2.144616932
