station,lat,loc,country,air,rh,R
726950-24285,44.583,-124.05,US,9.58333333333,91.5731758276,1.86974381807
152890-99999,45.383,21.133,RO,11.5125,51.0421200982,2.17957285956
818220-99999,-5.55,-47.467,BR,26.3454545455,80.4010299392,1.63605752676
025610-99999,58.65,15.433,SW,10.5583333333,64.1703924653,2.08569119931
833590-99999,-15.861,-52.389,BR,28.1428571429,74.2206177538,1.65374852824
249180-99999,60.05,108.083,RS,7.9125,36.7879566503,2.37264958194
724586-03919,38.8,-97.65,US,15.3583333333,67.9061998205,1.95926997221
080270-99999,43.3,-2.033,SP,11.9142857143,97.8914881926,1.76970617416
025260-99999,57.663,12.28,SW,12.6208333333,49.4693767078,2.17127716451
821070-99999,-0.117,-66.967,BR,25.8571428571,89.8718817538,1.56439782598
272250-99999,58.1,38.683,RS,3.9,52.5194200571,2.31655937591
286980-99999,54.967,73.311,RS,20.8583333333,22.8069751834,2.23809131959
110162-99999,47.967,16.267,AU,15.5454545455,33.8456544931,2.24783064809
444620-99999,27.3,86.5,NP,14.74,69.7893106157,1.95526931492
720425-99999,37.163,-101.371,US,13.5083333333,84.1868078194,1.85595335558
726413-04875,43.417,-88.133,US,2.79166666667,57.3374830599,2.29701022868
655600-99999,6.793,-6.473,IV,29.2125,74.9824311476,1.62618299075
A00015-53129,36.96,-113.014,US,12.0,67.8109865954,2.02611173501
725229-04858,40.023,-82.463,US,4.44166666667,49.1074872678,2.33518459258
353942-99999,46.283,48.006,RS,10.5833333333,37.0525628443,2.31787067746
727449-04954,46.419,-92.804,US,4.125,42.42824906,2.39871812307
433350-99999,10.767,76.65,IN,32.6,63.4300562611,1.65870411728
724765-93013,38.506,-107.899,US,8.825,57.9775974365,2.17290271399
999999-93804,34.917,-81.95,US,15.3333333333,34.0631127132,2.25013515959
919440-99999,-18.075,-140.946,FP,25.5333333333,83.9934253779,1.62120107692
840360-99999,0.6,-77.817,EC,15.075,66.3827994128,1.97791108104
296620-99999,55.383,91.617,RS,12.175,33.1330461365,2.32020796415
166480-99999,39.65,22.466,GR,10.075,77.5241699396,1.98061812192
959350-99999,-36.217,150.133,AS,19.5,70.7726096512,1.85325100919
014190-99999,59.05,6.117,NO,10.5541666667,54.4624648128,2.16906713524
867400-99999,-16.717,-43.867,BR,23.3909090909,69.2990837073,1.78939858906
014680-99999,60.183,12.0,NO,11.5458333333,50.9185108466,2.1799780936
724107-53895,36.766,-80.823,US,10.0130434783,29.0531004166,2.39771796364
726836-04201,45.773,-122.861,US,11.325,84.4287789553,1.89680157656
721011-99999,47.967,-100.581,US,11.1652173913,58.6816322563,2.12085342133
722166-93845,30.783,-83.277,US,18.9333333333,60.0636657236,1.95627441476
160200-99999,46.46,11.326,IT,17.2941176471,35.026796182,2.20331773582
868550-99999,-21.717,-41.35,BR,23.1227272727,75.4732179981,1.74169697139
011170-99999,65.817,12.417,NO,5.075,77.533266625,2.07884007236
875760-99999,-34.822,-58.536,AR,15.8375,78.4634134683,1.85926866244
711060-94234,49.083,-125.767,CA,9.92307692308,91.2722821742,1.86564612664
720305-53964,33.254,-97.581,US,23.0916666667,68.6057161228,1.801230789
076210-99999,43.179,-0.006,FR,11.5083333333,92.5625861383,1.8234091776
476370-99999,35.517,137.817,JA,6.81739130435,56.8004105002,2.22247256486
766870-99999,19.55,-96.917,MX,24.6,71.9578279213,1.74281583644
957040-99999,-34.25,146.067,AS,14.29375,66.3816036216,1.99328071593
160580-99999,44.933,6.817,IT,5.37083333333,75.465494413,2.0907654746
484200-99999,13.517,100.75,TH,31.375,72.6279986166,1.60386927187
725556-94975,42.577,-100.001,US,16.3625,48.3873501526,2.10699978569
725810-24193,40.721,-114.036,US,16.1333333333,27.8856842476,2.28740949582
724660-93037,38.81,-104.688,US,12.1541666667,48.9582171335,2.18483758033
724880-23185,39.484,-119.771,US,15.25,41.7203717951,2.18607421
710840-99999,68.32,-100.08,CA,-14.9291666667,82.6744712346,2.42801045347
154120-99999,44.483,23.117,RO,9.65833333333,44.9744757099,2.26808616508
150100-99999,47.703,22.886,RO,10.3625,41.7394031171,2.28199917126
726370-14826,42.967,-83.749,US,0.447619047619,47.9731657821,2.42344004711
945840-99999,-25.933,153.183,AS,24.50625,71.4280828805,1.74920417389
310160-99999,58.633,128.5,RS,-1.6875,48.7104646356,2.45909046343
246060-99999,63.583,103.967,RS,4.7875,52.3876562514,2.30024165936
685380-99999,-30.667,24.017,SF,20.4,42.9703270695,2.07410059374
877840-99999,-40.783,-65.1,AR,16.49375,38.2359724528,2.19151823136
725127-04726,40.316,-78.834,US,0.9875,44.4671147525,2.44290790542
819120-99999,-7.95,-38.3,BR,24.2142857143,72.7604535752,1.74351245118
957530-99999,-33.6,150.783,AS,15.89375,70.7397972169,1.92443141488
673410-99999,-25.921,32.573,MZ,24.75,74.2481195951,1.72021613387
066800-99999,47.25,9.35,SZ,2.25416666667,56.1044946455,2.31815651927
959690-99999,-41.733,147.083,AS,9.7875,70.6535691187,2.04522012696
720932-00317,31.606,-90.409,US,18.6956521739,77.7699395791,1.80902739667
726563-94969,44.333,-93.317,US,12.0,42.9436106414,2.2394738207
474020-99999,44.933,142.583,JA,2.69565217391,82.3365306607,2.08440604519
306730-99999,53.75,119.733,RS,-1.225,53.5847053145,2.4081767284
747810-13857,30.967,-83.2,US,19.9,54.8145033696,1.98230756109
067040-99999,46.517,6.333,SZ,14.3666666667,50.7757226954,2.12574563261
274170-99999,56.35,36.75,RS,5.1125,34.7085096693,2.44553923704
725970-24225,42.381,-122.872,US,12.8416666667,66.1075548265,2.02418001292
124150-99999,51.2,16.2,PL,9.29166666667,54.2186324215,2.19597996716
720855-00283,48.784,-97.632,US,4.13043478261,62.9577069326,2.22246852669
747355-53997,31.917,-98.6,US,23.9,64.7159685786,1.8187129896
406550-99999,32.55,44.717,IZ,29.2666666667,33.7707854179,1.97871399445
160540-99999,45.733,7.35,IT,12.1130434783,65.6335399804,2.04257179219
073610-99999,46.183,1.95,FR,14.8375,84.8932921328,1.8237603035
282140-99999,58.133,52.583,RS,3.725,88.6309795537,2.01016269543
