station,lat,loc,country,air,rh,R
726950-24285,44.583,-124.05,US,8.29166666667,87.1720535863,1.93289961356
152890-99999,45.383,21.133,RO,11.8791666667,48.0143753458,2.19834224287
818220-99999,-5.55,-47.467,BR,26.5173913043,80.6953238383,1.63015220842
025610-99999,58.65,15.433,SW,5.8625,57.8201522093,2.23249634404
833590-99999,-15.861,-52.389,BR,31.7142857143,56.0442556847,1.73948742908
249180-99999,60.05,108.083,RS,9.3,33.6353693401,2.37242053106
724586-03919,38.8,-97.65,US,12.0166666667,40.752772284,2.25794354714
080270-99999,43.3,-2.033,SP,18.575,57.3901960632,1.98625761778
025260-99999,57.663,12.28,SW,5.96666666667,62.5607530085,2.18977407252
821070-99999,-0.117,-66.967,BR,28.1666666667,82.0338290019,1.5862430805
272250-99999,58.1,38.683,RS,8.775,45.9015929686,2.27749783233
286980-99999,54.967,73.311,RS,0.541666666667,46.2972361997,2.43597054674
110162-99999,47.967,16.267,AU,19.6,25.5656043081,2.23916111504
444620-99999,27.3,86.5,NP,17.2,49.5350781361,2.08068702959
720425-99999,37.163,-101.371,US,12.1416666667,48.9214034145,2.18539919204
726413-04875,43.417,-88.133,US,4.33333333333,61.4224370408,2.23165215686
655600-99999,6.793,-6.473,IV,25.1875,84.8524512272,1.62062971847
A00015-53129,36.96,-113.014,US,8.25,72.2215871363,2.06199378237
725229-04858,40.023,-82.463,US,12.152173913,62.3237123117,2.07020080924
353942-99999,46.283,48.006,RS,7.0,62.5407684088,2.16963020705
727449-04954,46.419,-92.804,US,1.0,66.0491736641,2.25748808996
724765-93013,38.506,-107.899,US,12.475,27.7539680712,2.36046245395
999999-93804,34.917,-81.95,US,21.5,55.2226611347,1.94734956746
919440-99999,-18.075,-140.946,FP,28.3875,73.3925990713,1.65604324997
840360-99999,0.6,-77.817,EC,14.45,86.5242914888,1.81738457903
296620-99999,55.383,91.617,RS,0.3,93.4258020927,2.03635861804
166480-99999,39.65,22.466,GR,10.7416666667,62.7536705996,2.09424233959
959350-99999,-36.217,150.133,AS,18.25,88.7676626785,1.72342845422
014190-99999,59.05,6.117,NO,2.975,63.1369423015,2.24364653505
867400-99999,-16.717,-43.867,BR,23.5454545455,83.2419946702,1.66673004937
014680-99999,60.183,12.0,NO,5.17916666667,41.7250489669,2.3840266632
724107-53895,36.766,-80.823,US,12.8291666667,73.0869798246,1.96454229644
726836-04201,45.773,-122.861,US,15.425,43.6495276524,2.16608155274
721011-99999,47.967,-100.581,US,-1.58333333333,62.9286074252,2.33505088162
722166-93845,30.783,-83.277,US,26.65,69.569590489,1.7230039136
160200-99999,46.46,11.326,IT,16.5333333333,35.9640486001,2.21023312968
868550-99999,-21.717,-41.35,BR,22.2958333333,78.277093768,1.73389645214
011170-99999,65.817,12.417,NO,2.38333333333,76.1928982522,2.14325859966
875760-99999,-34.822,-58.536,AR,12.8625,77.8323679601,1.9231715329
711060-94234,49.083,-125.767,CA,9.76923076923,74.4240348664,2.01322870392
720305-53964,33.254,-97.581,US,22.1791666667,47.3948328128,2.0011599178
076210-99999,43.179,-0.006,FR,13.9391304348,67.8044482057,1.98804453005
476370-99999,35.517,137.817,JA,10.775,27.3901644863,2.39700588871
957040-99999,-34.25,146.067,AS,15.26875,94.7327497161,1.73085938244
160580-99999,44.933,6.817,IT,6.55833333333,51.6016843416,2.27217071502
484200-99999,13.517,100.75,TH,30.6125,75.164237583,1.59709909154
725556-94975,42.577,-100.001,US,4.7125,41.1837999981,2.39784524602
725810-24193,40.721,-114.036,US,14.25,31.0854098287,2.29698218367
724660-93037,38.81,-104.688,US,9.18333333333,46.1312374904,2.267499649
724880-23185,39.484,-119.771,US,12.3375,39.6739449524,2.26089230231
710840-99999,68.32,-100.08,CA,-17.0875,80.3704160559,2.49021208024
154120-99999,44.483,23.117,RO,13.5833333333,33.0294283565,2.29340917137
150100-99999,47.703,22.886,RO,11.6125,47.5871701257,2.20725033032
726370-14826,42.967,-83.749,US,7.29523809524,68.7747064486,2.11033863772
945840-99999,-25.933,153.183,AS,22.825,77.6613384205,1.72877621635
310160-99999,58.633,128.5,RS,2.8,58.9855219337,2.28270622181
246060-99999,63.583,103.967,RS,7.1375,44.0366467218,2.32569232113
685380-99999,-30.667,24.017,SF,19.0,39.5556295933,2.13092269809
877840-99999,-40.783,-65.1,AR,21.38,36.9083621771,2.10684545252
725127-04726,40.316,-78.834,US,8.25,65.2122277691,2.12213408574
819120-99999,-7.95,-38.3,BR,26.7363636364,66.4753306203,1.74785475419
957530-99999,-33.6,150.783,AS,18.1625,87.1326440762,1.73917716383
673410-99999,-25.921,32.573,MZ,21.05,81.5975986329,1.72989960373
066800-99999,47.25,9.35,SZ,0.354166666667,71.6373255613,2.22223883002
959690-99999,-41.733,147.083,AS,13.05625,80.8757683762,1.89325003233
720932-00317,31.606,-90.409,US,24.8260869565,81.6762309893,1.65498706855
726563-94969,44.333,-93.317,US,2.91666666667,60.2692724396,2.2693979758
474020-99999,44.933,142.583,JA,-1.27083333333,92.247581714,2.07735033223
306730-99999,53.75,119.733,RS,-0.5875,52.1403329377,2.40803619339
747810-13857,30.967,-83.2,US,25.4625,74.8067265963,1.7014155358
067040-99999,46.517,6.333,SZ,13.725,46.6939672358,2.17338226112
725970-24225,42.381,-122.872,US,15.8083333333,51.2640217205,2.0932128603
124150-99999,51.2,16.2,PL,12.2333333333,56.2426248589,2.12078094538
720855-00283,48.784,-97.632,US,-1.25,73.094227072,2.24127653172
406550-99999,32.55,44.717,IZ,23.8625,45.0536999731,1.98815250423
160540-99999,45.733,7.35,IT,12.8958333333,46.4732599633,2.19157734618
073610-99999,46.183,1.95,FR,13.7125,57.4172562034,2.08162219177
282140-99999,58.133,52.583,RS,4.45,63.3936651309,2.21244535318
610450-99999,13.983,10.3,NG,33.25,12.3669892771,2.084046232
701338-99999,61.533,-165.583,US,-4.5375,89.9696521187,2.16111763482
150850-99999,47.15,24.517,RO,12.5333333333,38.4097182487,2.26788928409
725104-04843,41.626,-80.215,US,7.15833333333,65.3631031038,2.14230174204
956400-99999,-32.667,116.667,AS,26.25,55.4380021077,1.85211694192
633340-99999,10.35,37.717,ET,22.8,34.8909757497,2.09623742807
036720-99999,51.553,-0.418,UK,14.8125,60.8984783898,2.03012730542
151630-99999,46.533,23.317,RO,9.98333333333,27.7685544941,2.40932346911
164590-99999,37.4,14.917,IT,12.2333333333,75.3803835319,1.95657897596
701333-26643,66.069,-162.764,US,-12.6083333333,67.3363106115,2.51398428829
723628-93942,31.178,-99.324,US,22.5789473684,59.0817945069,1.89302609787
681100-99999,-22.567,17.1,WA,19.9958333333,58.4954379098,1.9488410594
725053-94728,40.779,-73.969,US,11.0,72.5939646551,2.00473378326
800280-99999,10.89,-74.781,CO,28.6208333333,79.6926365178,1.59740159534
717880-99999,49.867,-111.733,CA,2.375,54.8535462199,2.32651407343
378970-99999,39.533,46.017,AM,0.16,73.2637351036,2.21210155281
715130-99999,50.183,-61.783,CA,-0.075,72.3081045158,2.22492096325
852420-99999,-17.963,-67.076,BL,10.94,59.152191935,2.1212437932
291110-99999,59.217,78.233,RS,0.4375,44.1557881872,2.45639208735
067500-99999,46.65,8.617,SZ,2.47916666667,60.0974960095,2.27947306757
297120-99999,54.7,78.667,RS,1.3125,48.960215594,2.3979676002
010820-99999,69.15,29.25,NO,-2.80416666667,69.2760702809,2.30459123366
062730-99999,52.7,5.883,NL,11.5434782609,70.1181389953,2.01529158481
787110-99999,15.261,-83.781,HO,30.4,70.9401692364,1.63751934795
717380-99999,47.967,-84.787,CA,0.757142857143,70.3010199093,2.22578182061
471000-99999,37.683,128.717,KS,1.8125,76.3016785669,2.1535478479
171240-99999,39.784,30.582,TU,4.7,72.8171330776,2.12667699819
869950-99999,-32.033,-52.1,BR,16.94375,77.4005434563,1.84663921215
431810-99999,16.53,80.797,IN,27.7,67.9248758076,1.71647256557
360380-99999,51.15,82.2,KZ,0.4,80.791838036,2.14279202965
506320-99999,48.767,121.917,CH,3.3125,28.8737053398,2.53098985818
818690-99999,-6.967,-42.15,BR,27.4181818182,82.3706822354,1.59806809187
725050-04781,40.794,-73.102,US,9.4125,86.2122736755,1.91909894186
723403-13963,34.727,-92.239,US,20.0791666667,55.8119618841,1.97022695037
716880-99999,50.15,-123.117,CA,5.57916666667,67.0710065392,2.15869434723
081410-99999,41.633,-4.75,SP,13.9958333333,85.0771773092,1.83872973535
600330-99999,27.152,-13.219,WI,21.375,71.2675759192,1.81214169861
336310-99999,48.633,22.267,UP,13.65625,43.3954354831,2.20303528855
838270-99999,-25.596,-54.487,BR,16.6833333333,73.4273151246,1.8858493029
687470-99999,-32.783,26.633,SF,16.5375,74.3440304401,1.88085096882
283190-99999,57.083,54.75,RS,5.0375,58.7041240508,2.24113136564
151680-99999,46.3,25.3,RO,11.025,42.533543635,2.26216069561
011580-99999,67.167,15.483,NO,1.25833333333,70.1482313525,2.21723934166
424150-99999,26.617,92.783,IN,25.95,62.3986673373,1.79829243425
377350-99999,40.717,46.417,AJ,5.6625,72.9422532993,2.10668071669
727584-94038,46.014,-102.655,US,-1.4625,45.566235447,2.48164444986
010470-99999,69.017,23.067,NO,-3.53333333333,65.7799696475,2.34892319376
154340-99999,44.433,24.35,RO,13.0416666667,46.0058422187,2.1927207071
727417-54825,45.407,-83.813,US,2.69166666667,75.8813537204,2.13986981841
407620-99999,35.267,59.217,IR,3.625,69.5231356996,2.1760739957
718320-99999,49.733,-84.15,CA,-1.08333333333,77.8803268221,2.1969351292
374920-99999,41.85,42.317,GG,1.7,54.5708009432,2.34221052791
946170-99999,-34.25,116.15,AS,19.1125,93.6923820286,1.66421761219
172375-99999,37.786,29.701,TU,9.1,81.5502693716,1.96524268879
871620-99999,-26.213,-58.228,AR,17.2833333333,68.7547871679,1.91414359277
766250-99999,20.617,-100.186,MX,28.5,27.9955978955,2.04333777006
429390-99999,20.667,78.583,IN,34.0,29.9044138688,1.91883012901
077650-99999,41.924,9.406,FR,15.1708333333,47.1196065144,2.14130519277
066570-99999,46.85,8.2,SZ,10.6541666667,70.5794576818,2.02881733642
010980-99999,70.367,31.1,NO,-3.35652173913,83.7043807895,2.19165563022
724796-94128,41.787,-111.853,US,11.6,45.3949803257,2.22630506881
067450-99999,46.5,8.317,SZ,5.95833333333,59.1682209436,2.21904583097
725637-99999,42.806,-102.175,US,3.24583333333,47.5034175115,2.37245759442
070720-99999,49.217,4.15,FR,14.4,62.2120935849,2.02696623704
967450-99999,-6.183,106.833,ID,28.75,80.3774331782,1.58898662333
866780-99999,-13.0,-38.5,BR,27.6409090909,80.012096544,1.61392593893
039110-99999,54.717,-6.817,UK,10.6083333333,84.7237992513,1.90835996909
471310-99999,36.633,127.45,KS,10.1,43.7414562594,2.26998230529
082380-99999,40.817,0.5,SP,14.9166666667,76.5667927114,1.89364525187
379590-99999,39.2,46.433,AM,2.74,83.9184219633,2.06996153955
854180-99999,-20.535,-70.181,CI,22.0,67.7842175072,1.82974141379
711700-99999,49.9,-99.35,CA,-1.8125,62.1279470744,2.3464259641
011620-99999,68.583,15.017,NO,-0.258333333333,74.8775909839,2.20647910269
603510-99999,36.795,5.874,AG,14.8375,78.9156553044,1.87504842749
956280-99999,-33.95,118.483,AS,26.4,88.3450584628,1.56682539839
517300-99999,40.5,81.05,CH,18.4714285714,23.3909594169,2.28000728249
684710-99999,-28.367,29.383,SF,11.475,88.6046595503,1.85802352106
919380-99999,-17.554,-149.607,FP,29.3909090909,68.5824750872,1.67758709102
021710-99999,65.817,21.633,SW,2.325,46.4642818142,2.39947696203
532760-99999,42.4,112.9,CH,0.7625,36.1845618538,2.51839570929
022455-99999,64.548,18.716,SW,1.04166666667,58.6042488723,2.32054637801
368970-99999,43.317,78.25,KZ,-5.14285714286,82.6612022235,2.23572545635
688490-99999,-33.283,26.5,SF,17.075,73.8505550576,1.87451773761
260990-99999,59.5,34.7,RS,5.05,70.1793114799,2.1424285075
023250-99999,62.5,14.15,SW,-2.5625,78.4065608477,2.22150045793
722120-12833,29.633,-83.105,US,25.7541666667,80.340604497,1.64820069675
424100-99999,26.106,91.586,IN,27.2260869565,59.9666234074,1.7940715016
035715-99999,52.205,0.175,UK,20.1428571429,46.5946994264,2.04805890749
866340-99999,-11.083,-43.133,BR,27.9913043478,74.6943659517,1.65266329666
422370-99999,27.133,72.367,IN,32.5,33.1668437966,1.92032848022
942060-99999,-18.183,125.567,AS,28.7625,37.3735031846,1.95771459268
721001-99999,47.333,-112.1,US,2.9625,52.9182130379,2.33156898214
869190-99999,-24.433,-51.967,BR,20.55,55.6698860374,1.9621893778
022670-99999,63.408,18.99,SW,3.17916666667,49.8060359716,2.3540117947
165200-99999,40.632,8.291,IT,13.6791666667,72.1954004808,1.95548104721
716360-99999,54.131,-111.678,CA,1.8,49.4246442005,2.38439855276
966450-99999,-2.705,111.673,ID,27.3,85.1704491904,1.57636954595
484500-99999,14.017,99.533,TH,31.1875,64.0064956499,1.68152801732
067390-99999,46.433,8.083,SZ,-1.22916666667,54.450202335,2.40083268063
717730-99999,60.717,-135.083,CA,-3.0125,60.640539461,2.38277992142
720866-00292,47.29,-101.581,US,-1.04166666667,56.465502086,2.37985515877
786410-99999,14.583,-90.527,GT,23.2173913043,62.2049863315,1.85367730423
085944-99999,16.137,-22.889,CV,25.5384615385,67.5140169567,1.76249358067
561370-99999,31.15,97.167,CH,9.075,18.328275787,2.50817889375
712430-99999,49.7,-112.767,CA,3.39583333333,55.1624207168,2.30379434692
679770-99999,-21.008,31.579,ZI,21.3,94.240875661,1.61650528683
943380-99999,-21.833,140.883,AS,23.8875,37.3685134753,2.05359990438
784600-99999,19.406,-70.605,DR,28.36875,69.5236973022,1.68960705215
404380-99999,24.722,46.725,SA,35.9,10.6507037791,2.04667296158
725434-54789,41.139,-75.379,US,6.32916666667,81.2823206667,2.02201627201
713510-99999,53.65,-113.35,CA,0.770833333333,52.6381446995,2.37706013514
726384-14817,44.283,-85.417,US,2.17391304348,83.809337774,2.08202675146
683000-99999,-26.683,15.25,WA,18.2875,66.986408469,1.90957436534
442290-99999,48.083,99.55,MG,-0.4625,61.2592856962,2.32733807873
868620-99999,-22.65,-52.133,BR,23.1318181818,63.3698494183,1.84536514654
682870-99999,-24.933,30.85,SF,12.1333333333,99.7829959611,1.74917056132
956440-99999,-33.55,120.7,AS,24.54375,56.5257726728,1.87632874547
785510-11624,17.7,-64.813,US,27.7291666667,71.322396749,1.68674841923
122850-99999,53.083,21.567,PL,10.6208333333,59.1461889019,2.12757011589
074280-99999,45.198,0.816,FR,14.3458333333,61.5447245447,2.03375718007
428860-99999,21.914,84.05,IN,29.45,56.2037601822,1.78263473764
135760-99999,41.7,20.75,MK,9.425,33.5459280998,2.3707304369
686770-99999,-31.95,29.133,SF,17.65,86.9605146414,1.75072978438
983250-99999,16.083,120.35,RP,28.5375,79.4349432268,1.60125093711
723264-99999,35.964,-83.874,US,19.0833333333,63.0040708014,1.92809673919
403940-99999,27.438,41.686,SA,25.8416666667,39.9759702785,1.99280900834
070200-99999,49.717,-1.933,FR,11.4333333333,88.7802704145,1.85733594651
013210-99999,61.9,6.55,NO,1.5375,80.5781254689,2.12226243348
936140-99999,-42.717,170.983,NZ,10.725,81.2428678062,1.93593269422
237760-99999,62.467,89.017,RS,0.7125,47.9532339507,2.4184035027
153410-99999,45.0,22.867,RO,11.0125,51.9674874946,2.1814632073
489470-99999,16.557,104.76,LA,29.8714285714,53.1205902278,1.80080305013
066811-99999,47.485,9.561,SZ,12.25,66.2755954689,2.03437039088
821410-99999,-0.717,-48.55,BR,28.9333333333,83.8013045192,1.55600547389
722506-12959,26.184,-98.254,US,28.3041666667,72.9762566115,1.66125380161
297060-99999,54.367,77.283,RS,1.7375,47.9367387422,2.39839353159
685240-99999,-30.35,21.817,SF,20.4714285714,24.6839407035,2.22959350305
407010-99999,39.333,44.433,IR,5.6375,60.8102059505,2.21126518294
310410-99999,59.633,133.033,RS,1.5875,51.7169885816,2.36890798797
412420-99999,25.617,56.25,MU,27.15,71.5655487409,1.6960485918
720887-00297,46.117,-89.883,US,0.545833333333,53.0872879088,2.37762998641
416300-99999,31.433,73.1,PK,24.4375,57.127217495,1.87325722389
122120-99999,53.791,15.826,PL,8.725,64.0981060105,2.12235475043
720492-00151,44.567,-72.017,US,3.22916666667,63.0526029227,2.23937325026
276110-99999,55.383,36.7,RS,-0.8,100.0,2.001578
150200-99999,47.733,26.65,RO,14.3041666667,38.0401394107,2.23624568719
915790-99999,-20.641,166.573,NC,25.925,66.4345028701,1.76415646537
027320-99999,62.8,27.9,FI,2.57916666667,75.7345847024,2.14334084659
470980-99999,37.9,127.067,KS,9.075,48.570846184,2.24869763974
512880-99999,45.367,90.533,CH,11.6375,28.4363985849,2.37107245014
724298-04850,40.708,-84.027,US,10.4166666667,60.8397070005,2.11705364727
673270-99999,-24.05,34.717,MZ,24.1166666667,66.0011780271,1.80342622586
419890-99999,21.817,91.85,BG,28.9875,81.1811752596,1.57742126627
167230-99999,37.69,26.912,GR,14.0166666667,64.0423959425,2.01879857615
431930-99999,15.867,73.633,IN,29.3,74.0371286492,1.63257343619
033233-99999,53.334,-2.85,UK,13.2916666667,76.6559556953,1.92482773347
637420-99999,-1.322,36.815,KE,20.452173913,75.6635463301,1.79256703336
725316-03887,39.834,-88.866,US,9.76666666667,52.2059856178,2.20390997673
722689-23077,34.433,-103.083,US,15.9125,43.9934275328,2.15354664177
674420-99999,-13.267,31.933,ZA,22.0,98.1980362157,1.56879084927
166181-99999,40.814,22.046,GR,12.025,43.8353024911,2.23133160463
873110-99999,-31.571,-68.418,AR,18.0166666667,51.7120997731,2.04595251728
965250-99999,2.85,117.333,ID,27.4,84.2878786705,1.58197600101
723626-03737,36.399,-76.016,US,19.6416666667,69.0058169323,1.86562492405
485690-99999,6.933,100.393,TH,30.0666666667,71.4775197012,1.6394622143
941700-99999,-12.683,141.917,AS,27.55,73.0004834133,1.67587285231
030440-99999,58.283,-4.433,UK,3.85416666667,80.2889239485,2.07919811586
727883-24220,47.034,-120.53,US,10.6166666667,42.3609814552,2.27166911245
601460-99999,33.717,-7.4,MO,19.65,83.523173707,1.74090216959
025400-99999,58.6,12.2,SW,6.05416666667,49.8614956277,2.29701345085
341710-99999,51.713,46.171,RS,11.8333333333,38.1903427783,2.28353352563
173725-99999,36.35,36.283,TU,15.625,71.1820694038,1.92592034452
715230-99999,49.267,-73.35,CA,-2.275,52.1567738239,2.44107138059
026180-99999,56.95,13.067,SW,7.00416666667,58.6271890879,2.20312680096
483840-99999,16.333,102.817,TH,29.4875,64.9792712466,1.7066036027
818770-99999,-6.967,-35.683,BR,24.7333333333,80.960595451,1.6629507577
723815-23161,34.854,-116.786,US,8.91666666667,76.335338364,2.01359113017
543424-99999,41.64,123.483,CH,4.04166666667,55.5441724041,2.28782183411
483100-99999,19.193,99.9,TH,31.1375,56.960960418,1.74296170961
760753-99999,31.636,-106.429,MX,22.0,26.8692992496,2.18079141244
868090-99999,-20.983,-54.967,BR,19.625,72.2922356035,1.83775511852
166820-99999,37.921,21.293,GR,13.4666666667,55.3534765391,2.10416250463
960330-99999,3.8,98.7,ID,29.025,78.5264930902,1.59946118929
470690-99999,38.033,125.7,KN,9.475,48.7445188373,2.23934352838
296540-99999,55.217,87.65,RS,0.625,59.8666141768,2.31790695036
294300-99999,56.5,84.917,RS,1.7875,49.1704701677,2.38682511596
655010-99999,14.033,-0.033,UV,33.5142857143,29.9272375773,1.92818344444
076070-99999,43.912,-0.508,FR,16.5791666667,61.2824817975,1.99209988951
703061-25521,59.324,-155.902,US,-4.05,78.8203180196,2.24719467139
633400-99999,9.083,36.45,ET,25.5,44.9374419562,1.95695674802
854670-99999,-27.25,-70.77,CI,20.86,60.3898297197,1.91559766101
726515-94902,44.3,-96.8,US,1.23333333333,58.4446172134,2.31814785098
725175-64706,40.633,-79.1,US,9.41666666667,71.3385106054,2.04663391234
720863-00289,48.381,-102.898,US,-2.95833333333,61.6560610675,2.37300182937
471280-99999,36.717,127.499,KS,8.79166666667,55.1441663472,2.19786888607
941400-99999,-12.117,134.9,AS,25.44375,84.5375170186,1.61829397898
821980-99999,-1.717,-45.4,BR,26.2,93.9303093981,1.52283594536
654690-99999,5.2,-1.067,GH,28.7285714286,85.5161687563,1.54531755778
025540-99999,58.717,15.033,SW,5.97083333333,46.056992649,2.33129441974
424030-99999,26.333,89.467,IN,29.25,58.6941711047,1.76519901192
725314-03960,38.571,-90.157,US,14.1916666667,40.3153663332,2.21893599019
066360-99999,46.983,7.283,SZ,12.8791666667,60.265267498,2.0735695882
