station,lat,loc,country,air,rh,R
726950-24285,44.583,-124.05,US,6.45833333333,85.2527586656,1.98541049732
152890-99999,45.383,21.133,RO,1.01666666667,89.4346540759,2.05651300136
818220-99999,-5.55,-47.467,BR,27.7375,76.7919740194,1.63965561291
025610-99999,58.65,15.433,SW,3.99166666667,56.9332524405,2.27688652739
720483-99999,39.096,-93.203,US,6.13043478261,92.4075015784,1.93046928863
833590-99999,-15.861,-52.389,BR,29.1111111111,73.9415223894,1.63710729345
249180-99999,60.05,108.083,RS,-15.1,61.5967153761,2.61221618207
724586-03919,38.8,-97.65,US,11.6791666667,78.9082786458,1.93720455255
080270-99999,43.3,-2.033,SP,12.15,85.9696165277,1.86736169019
025260-99999,57.663,12.28,SW,2.27083333333,63.589084256,2.25361107375
821070-99999,-0.117,-66.967,BR,29.5,74.2881131022,1.62648798958
272250-99999,58.1,38.683,RS,-1.2,44.3239928928,2.48714214098
286980-99999,54.967,73.311,RS,-4.96666666667,52.6793665525,2.48950570165
110162-99999,47.967,16.267,AU,4.4,36.1071551731,2.44754660862
444620-99999,27.3,86.5,NP,14.175,67.5705224965,1.98541441698
720425-99999,37.163,-101.371,US,12.4291666667,77.413787327,1.93528228807
621200-99999,30.383,13.583,LY,17.025,68.1071088026,1.92477950647
726413-04875,43.417,-88.133,US,3.65217391304,86.6758177699,2.0283697444
655600-99999,6.793,-6.473,IV,26.3,83.2826115128,1.61222719322
A00015-53129,36.96,-113.014,US,7.0,78.0428590728,2.03662226916
353942-99999,46.283,48.006,RS,9.58333333333,52.2455607913,2.20717475508
727449-04954,46.419,-92.804,US,0.791666666667,78.1719185802,2.15757077192
433350-99999,10.767,76.65,IN,31.6,62.7077866011,1.68456119096
724765-93013,38.506,-107.899,US,5.62083333333,65.6478923629,2.17008550019
999999-93804,34.917,-81.95,US,10.8095238095,96.3392856773,1.80474369079
919440-99999,-18.075,-140.946,FP,27.1916666667,80.3961454248,1.61946290559
296620-99999,55.383,91.617,RS,-12.8125,68.5399752476,2.50767076238
166480-99999,39.65,22.466,GR,7.80833333333,87.6133445082,1.93861567079
959350-99999,-36.217,150.133,AS,18.25,81.130749724,1.78895316737
014190-99999,59.05,6.117,NO,5.78260869565,41.6905102512,2.37245933509
867400-99999,-16.717,-43.867,BR,22.0208333333,76.2406946237,1.7567752568
014680-99999,60.183,12.0,NO,3.90833333333,61.30396409,2.24102415477
724107-53895,36.766,-80.823,US,9.55652173913,94.6065560399,1.84424453179
726836-04201,45.773,-122.861,US,7.18333333333,74.6738922811,2.0619236709
721011-99999,47.967,-100.581,US,5.22608695652,78.1431676294,2.07063675217
