station,lat,loc,country,air,rh,R
726950-24285,44.583,-124.05,US,10.25,78.9759251034,1.96472156261
152890-99999,45.383,21.133,RO,12.9416666667,72.1539924613,1.97033557802
818220-99999,-5.55,-47.467,BR,28.3523809524,70.4786274441,1.68173556701
025610-99999,58.65,15.433,SW,8.125,76.7426633191,2.02566044872
720483-99999,39.096,-93.203,US,19.0,56.1010586625,1.98896291668
833590-99999,-15.861,-52.389,BR,28.2857142857,54.160298684,1.82305749443
249180-99999,60.05,108.083,RS,4.3,52.8369629245,2.30597085811
724586-03919,38.8,-97.65,US,20.3375,42.8332846682,2.07650516755
080270-99999,43.3,-2.033,SP,17.5,82.5234821415,1.79174852323
025260-99999,57.663,12.28,SW,7.85833333333,75.1537298855,2.04453616425
821070-99999,-0.117,-66.967,BR,29.1666666667,75.7240943087,1.62072060416
272250-99999,58.1,38.683,RS,16.35,44.2915934281,2.14238712839
286980-99999,54.967,73.311,RS,8.54166666667,67.2047180535,2.09930435243
110162-99999,47.967,16.267,AU,13.3333333333,59.6097053633,2.07026539465
444620-99999,27.3,86.5,NP,16.66,86.2021159952,1.77670024476
720425-99999,37.163,-101.371,US,19.2083333333,53.5040982244,2.0071490039
621200-99999,30.383,13.583,LY,25.3,61.1871974746,1.82146584567
726413-04875,43.417,-88.133,US,16.375,34.9139059124,2.22235618727
655600-99999,6.793,-6.473,IV,26.9875,83.9054918607,1.59336662984
A00015-53129,36.96,-113.014,US,17.3333333333,32.5164822338,2.2240852491
725229-04858,40.023,-82.463,US,20.7,68.1127024193,1.85248101324
353942-99999,46.283,48.006,RS,21.375,41.2416500584,2.0697641425
727449-04954,46.419,-92.804,US,9.83333333333,49.997679005,2.2215465808
433350-99999,10.767,76.65,IN,32.7,68.5337052641,1.61294880883
724765-93013,38.506,-107.899,US,16.225,34.7767020512,2.2264823964
999999-93804,34.917,-81.95,US,20.0,54.1453593947,1.98608281639
919440-99999,-18.075,-140.946,FP,27.5375,79.6417295073,1.61913671083
840360-99999,0.6,-77.817,EC,12.25,86.7529572332,1.85867462694
296620-99999,55.383,91.617,RS,11.0125,53.8864822674,2.16499823215
166480-99999,39.65,22.466,GR,19.0173913043,50.0316098878,2.04069687412
959350-99999,-36.217,150.133,AS,15.1,52.1985437264,2.09912049483
014190-99999,59.05,6.117,NO,5.35833333333,69.7542967841,2.14001330026
867400-99999,-16.717,-43.867,BR,23.9857142857,53.9454488038,1.90943890641
014680-99999,60.183,12.0,NO,7.58333333333,64.4118534096,2.14210796441
724107-53895,36.766,-80.823,US,19.125,55.4065497083,1.9924643035
726836-04201,45.773,-122.861,US,9.8,77.9620072518,1.98226797778
721011-99999,47.967,-100.581,US,7.05,66.2085005885,2.13717806495
722166-93845,30.783,-83.277,US,20.5041666667,64.2921110289,1.88911177071
160200-99999,46.46,11.326,IT,18.8235294118,23.5481076543,2.27173664809
868550-99999,-21.717,-41.35,BR,21.747826087,75.5295249874,1.76824441474
011170-99999,65.817,12.417,NO,4.6375,84.2544833664,2.02977328272
875760-99999,-34.822,-58.536,AR,16.0458333333,76.2767069121,1.87393477136
711060-94234,49.083,-125.767,CA,8.69230769231,85.9266850241,1.93570827326
720305-53964,33.254,-97.581,US,26.1541666667,68.8760699786,1.73870240292
076210-99999,43.179,-0.006,FR,18.1541666667,70.9582925636,1.87811693314
476370-99999,35.517,137.817,JA,17.7739130435,60.1789932323,1.97807910763
766870-99999,19.55,-96.917,MX,20.8571428571,82.6540565516,1.72462676622
957040-99999,-34.25,146.067,AS,8.29375,85.1661820258,1.95006903322
160580-99999,44.933,6.817,IT,11.0125,67.4509146858,2.048615402
484200-99999,13.517,100.75,TH,31.4,74.2095084534,1.58980841747
725556-94975,42.577,-100.001,US,15.7791666667,62.8374668264,1.99448611796
725810-24193,40.721,-114.036,US,18.2208333333,25.8367505681,2.26394909679
724660-93037,38.81,-104.688,US,15.8375,53.0915886924,2.07695891902
724880-23185,39.484,-119.771,US,14.4666666667,29.680654596,2.3047753169
710840-99999,68.32,-100.08,CA,-12.0666666667,84.9025406998,2.35261686746
154120-99999,44.483,23.117,RO,10.7666666667,82.7843987211,1.92188719231
150100-99999,47.703,22.886,RO,11.8541666667,86.1559646653,1.87157890651
726370-14826,42.967,-83.749,US,18.1791666667,47.1355203791,2.08202481848
945840-99999,-25.933,153.183,AS,20.09375,50.7412330704,2.01344709526
310160-99999,58.633,128.5,RS,0.5875,64.9255945802,2.2752381485
246060-99999,63.583,103.967,RS,4.3,43.7230308659,2.38416839517
685380-99999,-30.667,24.017,SF,17.5333333333,34.4481933957,2.20357916733
877840-99999,-40.783,-65.1,AR,15.9357142857,60.1647262803,2.01434050566
725127-04726,40.316,-78.834,US,16.9208333333,59.0885523184,2.00420663777
819120-99999,-7.95,-38.3,BR,25.3285714286,72.3837971957,1.72483730577
957530-99999,-33.6,150.783,AS,10.53125,74.987300413,1.99341458746
673410-99999,-25.921,32.573,MZ,23.955,74.6222073351,1.73263616106
066800-99999,47.25,9.35,SZ,-3.82083333333,87.7571352439,2.16601136294
959690-99999,-41.733,147.083,AS,6.9375,78.8904261556,2.03057889358
720932-00317,31.606,-90.409,US,21.375,72.4752321168,1.80178000844
726563-94969,44.333,-93.317,US,15.0833333333,43.0019202281,2.17835519111
474020-99999,44.933,142.583,JA,11.5708333333,83.4347410106,1.9004973388
306730-99999,53.75,119.733,RS,6.275,29.8138164967,2.46468095446
747810-13857,30.967,-83.2,US,21.8625,59.7092794658,1.90172763218
067040-99999,46.517,6.333,SZ,10.9791666667,85.1222486244,1.89765069014
274170-99999,56.35,36.75,RS,14.375,63.0002806743,2.02069509181
725970-24225,42.381,-122.872,US,8.98333333333,68.8806740045,2.07624148371
124150-99999,51.2,16.2,PL,10.0416666667,75.0954748406,2.0021116592
720855-00283,48.784,-97.632,US,3.83333333333,65.2081609438,2.20900064577
747355-53997,31.917,-98.6,US,26.5263157895,65.3031045376,1.76204199465
406550-99999,32.55,44.717,IZ,26.0857142857,39.1437656693,1.9951513477
160540-99999,45.733,7.35,IT,15.2166666667,59.980191696,2.03006028858
073610-99999,46.183,1.95,FR,15.0,88.1900804262,1.79227910994
282140-99999,58.133,52.583,RS,5.8,55.3369293918,2.25503114582
