station,lat,loc,country,air,rh,R
844440-99999,-6.202,-77.856,PE,16.9444444444,74.8363495195,1.86862634335
342400-99999,50.8,42.0,RS,6.5,72.4536052664,2.09440806681
726950-24285,44.583,-124.05,US,7.58333333333,94.3993012274,1.88481566214
152890-99999,45.383,21.133,RO,7.8875,95.6331393998,1.86824941395
818220-99999,-5.55,-47.467,BR,25.5347826087,84.7804442176,1.61441996253
025610-99999,58.65,15.433,SW,2.25833333333,100.0,1.94145116667
720483-99999,39.096,-93.203,US,8.18181818182,50.589838372,2.24893464131
833590-99999,-15.861,-52.389,BR,30.1,68.9556188829,1.66044478998
249180-99999,60.05,108.083,RS,-12.8125,74.6047420541,2.45563506318
724586-03919,38.8,-97.65,US,8.72916666667,47.0931556244,2.26817530808
080270-99999,43.3,-2.033,SP,11.9375,88.5115607235,1.84972955899
025260-99999,57.663,12.28,SW,1.74583333333,94.3213614098,2.00024963577
821070-99999,-0.117,-66.967,BR,26.1428571429,91.9519929365,1.54093332918
272250-99999,58.1,38.683,RS,1.4875,93.9671775493,2.00836736663
286980-99999,54.967,73.311,RS,-0.454166666667,79.9368191672,2.16692100821
110162-99999,47.967,16.267,AU,8.2,50.069393325,2.25304260527
444620-99999,27.3,86.5,NP,12.64,74.66532435,1.95471911708
720425-99999,37.163,-101.371,US,4.75,53.4945601658,2.29148167378
621200-99999,30.383,13.583,LY,17.5,58.4545816025,1.99825968985
726413-04875,43.417,-88.133,US,1.41666666667,68.7220708631,2.22636296533
655600-99999,6.793,-6.473,IV,28.1625,76.2624325363,1.63584357884
A00015-53129,36.96,-113.014,US,6.625,54.0331442973,2.24999812193
725229-04858,40.023,-82.463,US,7.35833333333,61.6860873151,2.1699185375
353942-99999,46.283,48.006,RS,7.75,74.5521705236,2.05182737691
727449-04954,46.419,-92.804,US,-2.54166666667,61.4774605383,2.36634255525
433350-99999,10.767,76.65,IN,30.7,65.3017003566,1.67999941094
724765-93013,38.506,-107.899,US,3.2875,50.4894965918,2.34601786924
999999-93804,34.917,-81.95,US,11.9583333333,72.5974743546,1.9858628367
919440-99999,-18.075,-140.946,FP,28.275,75.1163388381,1.64346531277
840360-99999,0.6,-77.817,EC,10.25,93.7180257482,1.83823433908
296620-99999,55.383,91.617,RS,-3.5125,78.9502761653,2.2355123805
166480-99999,39.65,22.466,GR,12.9833333333,63.7485918155,2.04163474889
959350-99999,-36.217,150.133,AS,20.25,92.3690304408,1.65320871882
014190-99999,59.05,6.117,NO,1.27916666667,73.0233189711,2.19216150656
867400-99999,-16.717,-43.867,BR,23.3260869565,85.0416035872,1.65560217166
014680-99999,60.183,12.0,NO,0.3875,85.2821072456,2.10451126983
724107-53895,36.766,-80.823,US,9.2625,40.5000105053,2.31425915986
726836-04201,45.773,-122.861,US,9.725,66.8811658459,2.07881609704
721011-99999,47.967,-100.581,US,0.604166666667,83.3445053254,2.11687622764
722166-93845,30.783,-83.277,US,20.3625,88.1417798966,1.68726677849
160200-99999,46.46,11.326,IT,8.88235294118,36.7819216582,2.35363405335
868550-99999,-21.717,-41.35,BR,23.3952380952,88.2755813166,1.62649513135
875760-99999,-34.822,-58.536,AR,25.8833333333,64.020345968,1.78568909826
711060-94234,49.083,-125.767,CA,1.39333333333,82.1324396846,2.11176073417
720305-53964,33.254,-97.581,US,12.1458333333,82.2179419527,1.89963297471
076210-99999,43.179,-0.006,FR,9.60869565217,92.1240489357,1.86451870361
476370-99999,35.517,137.817,JA,5.83333333333,81.9772224819,2.02580209777
766870-99999,19.55,-96.917,MX,25.3428571429,60.1694187991,1.82935581527
957040-99999,-34.25,146.067,AS,20.8875,95.4143999518,1.61454619841
160580-99999,44.933,6.817,IT,-1.22083333333,58.0045431828,2.37017260283
484200-99999,13.517,100.75,TH,29.3,75.8165702316,1.61730582741
725556-94975,42.577,-100.001,US,7.20833333333,60.2806051639,2.18492657436
725810-24193,40.721,-114.036,US,4.2125,63.5685521557,2.2156140725
724660-93037,38.81,-104.688,US,6.15833333333,33.4486355736,2.43578787345
724880-23185,39.484,-119.771,US,8.2625,50.2470974116,2.25028915421
710840-99999,68.32,-100.08,CA,-37.7833333333,66.6305791907,3.01497996388
154120-99999,44.483,23.117,RO,8.89583333333,74.8378417133,2.02684923477
150100-99999,47.703,22.886,RO,6.90416666667,95.0994511816,1.8921607922
726370-14826,42.967,-83.749,US,3.795,61.9250994125,2.23792294704
945840-99999,-25.933,153.183,AS,26.45625,68.4059154161,1.73679737073
310160-99999,58.633,128.5,RS,-21.925,81.7080839743,2.5738401395
246060-99999,63.583,103.967,RS,-13.125,75.6525486344,2.45278863272
685380-99999,-30.667,24.017,SF,24.9857142857,42.3713440595,1.98908472511
877840-99999,-40.783,-65.1,AR,33.4363636364,33.3458460875,1.90038373148
725127-04726,40.316,-78.834,US,4.45,62.4742595444,2.22033385311
819120-99999,-7.95,-38.3,BR,24.0,83.5147102016,1.65545378647
957530-99999,-33.6,150.783,AS,21.43125,94.7517000922,1.60954203821
673410-99999,-25.921,32.573,MZ,25.2,68.8972488719,1.75727960468
066800-99999,47.25,9.35,SZ,-10.5833333333,90.5181151627,2.27527290524
959690-99999,-41.733,147.083,AS,17.2125,71.4665407532,1.89226933034
720932-00317,31.606,-90.409,US,17.0,95.3625428163,1.69141938264
726563-94969,44.333,-93.317,US,-0.458333333333,75.3033517337,2.20675807546
474020-99999,44.933,142.583,JA,-3.76666666667,90.4141395012,2.14214934975
306730-99999,53.75,119.733,RS,-15.5625,63.057230199,2.60877771489
747810-13857,30.967,-83.2,US,19.7772727273,91.6934141584,1.6682993247
067040-99999,46.517,6.333,SZ,3.775,65.5582560908,2.20714366274
274170-99999,56.35,36.75,RS,3.6625,90.7690096347,1.99304714733
725970-24225,42.381,-122.872,US,9.00833333333,62.5812195211,2.12979930318
124150-99999,51.2,16.2,PL,4.0,74.7871471433,2.12353627751
720855-00283,48.784,-97.632,US,-5.95833333333,88.4801750833,2.20183093112
747355-53997,31.917,-98.6,US,13.9473684211,84.533524843,1.84434709369
406550-99999,32.55,44.717,IZ,16.1857142857,49.7875189881,2.09846194423
160540-99999,45.733,7.35,IT,7.725,31.5485026218,2.42129034751
073610-99999,46.183,1.95,FR,5.52916666667,90.0009777368,1.96293819435
282140-99999,58.133,52.583,RS,-0.2875,91.8299639415,2.06160115938
610450-99999,13.983,10.3,NG,28.3,16.4457522419,2.14636744576
701338-99999,61.533,-165.583,US,-15.9291666667,84.3574535007,2.43323046563
150850-99999,47.15,24.517,RO,10.5166666667,70.8871869236,2.02888026953
725104-04843,41.626,-80.215,US,2.08333333333,77.8336120478,2.1350792753
956400-99999,-32.667,116.667,AS,21.075,47.9311554444,2.01826618629
633340-99999,10.35,37.717,ET,18.2666666667,54.5283067665,2.01687446128
036720-99999,51.553,-0.418,UK,4.0375,90.464004676,1.98829158988
151630-99999,46.533,23.317,RO,4.13333333333,83.7779075431,2.04377421995
164590-99999,37.4,14.917,IT,9.93333333333,90.2995234997,1.87379075504
701333-26643,66.069,-162.764,US,-13.6291666667,49.1206441061,2.69034429024
723628-93942,31.178,-99.324,US,13.5217391304,80.7632673041,1.88506377523
681100-99999,-22.567,17.1,WA,20.6,62.9365416276,1.89885847284
827910-99999,-7.017,-37.267,BR,27.5333333333,80.9282769968,1.60818005003
725053-94728,40.779,-73.969,US,10.4458333333,51.6885400216,2.19499724328
800280-99999,10.89,-74.781,CO,27.2958333333,76.8480244493,1.64785786689
717880-99999,49.867,-111.733,CA,4.11666666667,58.6295256174,2.25987500354
378970-99999,39.533,46.017,AM,0.94,69.510379938,2.22897054013
715130-99999,50.183,-61.783,CA,-2.37916666667,91.9948009954,2.10130902413
852420-99999,-17.963,-67.076,BL,13.9375,50.4452183832,2.13701877627
291110-99999,59.217,78.233,RS,-1.725,78.1981828209,2.2068230914
067500-99999,46.65,8.617,SZ,-8.375,69.6914101775,2.41055020068
946920-99999,-34.05,141.267,AS,16.5,84.7038558574,1.79270091674
297120-99999,54.7,78.667,RS,-1.925,84.9671041362,2.15267774651
