station,lat,loc,country,air,rh,R
726950-24285,44.583,-124.05,US,8.625,89.5973935042,1.90553686373
152890-99999,45.383,21.133,RO,-1.30833333333,98.5190250712,2.02427859822
818220-99999,-5.55,-47.467,BR,25.5266666667,79.8315872156,1.65704071502
025610-99999,58.65,15.433,SW,5.81666666667,85.8324552377,1.99305186739
720483-99999,39.096,-93.203,US,6.625,72.7647056961,2.08928132513
833590-99999,-15.861,-52.389,BR,29.0,72.1736646317,1.65445995746
249180-99999,60.05,108.083,RS,-16.5375,81.1095587259,2.47305723613
724586-03919,38.8,-97.65,US,4.83333333333,73.0653246342,2.12192618131
080270-99999,43.3,-2.033,SP,8.2,69.1291632442,2.08950977936
025260-99999,57.663,12.28,SW,3.99583333333,88.2196643393,2.00836719664
821070-99999,-0.117,-66.967,BR,27.125,87.8366604483,1.55693395335
272250-99999,58.1,38.683,RS,0.2,94.6564553839,2.02776561281
286980-99999,54.967,73.311,RS,0.0583333333333,92.1020668354,2.05246743322
110162-99999,47.967,16.267,AU,2.5,66.9881117852,2.21994200088
444620-99999,27.3,86.5,NP,11.16,48.2880640448,2.2101328105
720425-99999,37.163,-101.371,US,3.57916666667,67.2357988734,2.196600429
621200-99999,30.383,13.583,LY,11.275,79.4888192678,1.94016943068
726413-04875,43.417,-88.133,US,4.16666666667,74.6133452149,2.12175083139
655600-99999,6.793,-6.473,IV,25.525,43.7197194454,1.96691330716
A00015-53129,36.96,-113.014,US,1.66666666667,76.9979043,2.15044131444
725229-04858,40.023,-82.463,US,2.42083333333,68.8163141895,2.20581244092
353942-99999,46.283,48.006,RS,1.125,71.3823815841,2.20927166601
727449-04954,46.419,-92.804,US,-1.54166666667,83.4194782052,2.15842004367
433350-99999,10.767,76.65,IN,29.0,68.7822012245,1.68355871349
724765-93013,38.506,-107.899,US,-6.13333333333,81.7361007239,2.26313558912
999999-93804,34.917,-81.95,US,6.08333333333,61.1722937463,2.19939338632
919440-99999,-18.075,-140.946,FP,27.6916666667,78.4149195875,1.62663182327
840360-99999,0.6,-77.817,EC,14.2666666667,85.596611065,1.8289484104
296620-99999,55.383,91.617,RS,-0.575,68.907768254,2.26392584838
166480-99999,39.65,22.466,GR,4.2,50.6316949343,2.32685805746
959350-99999,-36.217,150.133,AS,20.4,76.1133312987,1.78973361746
014190-99999,59.05,6.117,NO,5.225,81.2726959368,2.04380676886
867400-99999,-16.717,-43.867,BR,24.0947368421,71.6313742093,1.75555028297
014680-99999,60.183,12.0,NO,5.10416666667,73.2578477774,2.1149497494
724107-53895,36.766,-80.823,US,3.2375,66.7016086963,2.20790094739
726836-04201,45.773,-122.861,US,6.9,89.9129193341,1.93674315211
721011-99999,47.967,-100.581,US,-1.28333333333,90.1285024351,2.09577778244
722166-93845,30.783,-83.277,US,14.1333333333,62.7285425111,2.02777777192
160200-99999,46.46,11.326,IT,0.411764705882,72.8679518667,2.21054767887
868550-99999,-21.717,-41.35,BR,27.5095238095,72.0550115485,1.68478076282
011170-99999,65.817,12.417,NO,7.11666666667,88.8410130073,1.94168044173
875760-99999,-34.822,-58.536,AR,22.2083333333,73.4078464161,1.77739484442
711060-94234,49.083,-125.767,CA,-0.7,90.2301132057,2.0834376287
720305-53964,33.254,-97.581,US,12.0291666667,73.161453444,1.97963131278
076210-99999,43.179,-0.006,FR,5.63333333333,78.6201410055,2.05853785684
476370-99999,35.517,137.817,JA,3.06086956522,68.9672562217,2.19193424597
766870-99999,19.55,-96.917,MX,19.1142857143,89.8997322716,1.69672343997
957040-99999,-34.25,146.067,AS,28.35625,24.0125821615,2.08033817005
160580-99999,44.933,6.817,IT,-4.31666666667,90.0819154497,2.15581283211
484200-99999,13.517,100.75,TH,28.275,64.1072120024,1.73792362102
725556-94975,42.577,-100.001,US,3.96666666667,83.0021598178,2.0537068021
725810-24193,40.721,-114.036,US,3.425,56.479233489,2.29192267666
724660-93037,38.81,-104.688,US,4.6625,26.2081497126,2.52731932547
724880-23185,39.484,-119.771,US,4.64166666667,54.7727890782,2.28264430304
