station,lat,loc,country,air,rh,R
152890-99999,45.383,21.133,RO,12.7391304348,51.8492619557,2.14853202807
818220-99999,-5.55,-47.467,BR,25.935,83.3529831474,1.6187993046
025610-99999,58.65,15.433,SW,7.63913043478,66.7727236855,2.12075472643
833590-99999,-15.861,-52.389,BR,27.75,79.5606593144,1.61565454308
249180-99999,60.05,108.083,RS,7.3125,46.8090229689,2.29846483293
724586-03919,38.8,-97.65,US,14.4333333333,74.069372658,1.92457544926
080270-99999,43.3,-2.033,SP,14.95,90.6802869293,1.77189613815
025260-99999,57.663,12.28,SW,7.94347826087,65.090026364,2.12920879119
821070-99999,-0.117,-66.967,BR,29.0,76.1347229255,1.6204740773
286980-99999,54.967,73.311,RS,7.92173913043,66.2696482866,2.1195150264
110162-99999,47.967,16.267,AU,20.0,32.814198792,2.16910417436
444620-99999,27.3,86.5,NP,14.125,79.7650376041,1.88176847736
720425-99999,37.163,-101.371,US,14.4347826087,57.1588681572,2.06963908512
726413-04875,43.417,-88.133,US,4.04166666667,86.6340903533,2.0210703381
655600-99999,6.793,-6.473,IV,27.75,76.6302324929,1.64079760521
A00015-53129,36.96,-113.014,US,15.4583333333,38.9143071448,2.20605441136
725229-04858,40.023,-82.463,US,14.0958333333,73.8805534494,1.93283076807
353942-99999,46.283,48.006,RS,10.347826087,40.9446978134,2.28910623189
727449-04954,46.419,-92.804,US,6.04166666667,68.7016120115,2.13561100227
433350-99999,10.767,76.65,IN,32.2,63.3841314833,1.66696215187
724765-93013,38.506,-107.899,US,11.6833333333,34.5452200232,2.31775767887
999999-93804,34.917,-81.95,US,18.6666666667,76.6216047189,1.81944996484
919440-99999,-18.075,-140.946,FP,28.0086956522,73.2560307998,1.66466229922
840360-99999,0.6,-77.817,EC,13.05,89.5250046535,1.81916246007
296620-99999,55.383,91.617,RS,20.7625,27.472479371,2.199945377
166480-99999,39.65,22.466,GR,11.5217391304,68.8162788151,2.02688893646
959350-99999,-36.217,150.133,AS,19.75,74.353136271,1.8176150908
014190-99999,59.05,6.117,NO,6.36956521739,67.7842679657,2.13703532868
867400-99999,-16.717,-43.867,BR,21.6545454545,75.7074390369,1.76855180943
014680-99999,60.183,12.0,NO,8.28695652174,49.5532103934,2.25576188961
724107-53895,36.766,-80.823,US,13.5125,87.0619563772,1.83120266428
726836-04201,45.773,-122.861,US,11.5708333333,84.984922463,1.88719678193
721011-99999,47.967,-100.581,US,10.0217391304,62.2140973224,2.11302565367
722166-93845,30.783,-83.277,US,20.95,82.3244007535,1.72562964153
160200-99999,46.46,11.326,IT,18.4375,43.0329331757,2.11214618335
868550-99999,-21.717,-41.35,BR,22.9047619048,74.5915581123,1.75354681235
011170-99999,65.817,12.417,NO,5.00454545455,78.8576011314,2.06886241866
875760-99999,-34.822,-58.536,AR,20.8130434783,80.772756165,1.74163531732
711060-94234,49.083,-125.767,CA,10.3333333333,83.2016185565,1.92682677945
720305-53964,33.254,-97.581,US,22.9458333333,45.9774749221,1.99824818184
076210-99999,43.179,-0.006,FR,13.1681818182,82.9382365507,1.87335347585
476370-99999,35.517,137.817,JA,6.12608695652,68.9582655827,2.13174921174
766870-99999,19.55,-96.917,MX,24.8,70.460477331,1.7517311045
957040-99999,-34.25,146.067,AS,16.1,79.2569443463,1.84729941751
160580-99999,44.933,6.817,IT,8.46818181818,63.478676704,2.13271849933
484200-99999,13.517,100.75,TH,30.1625,73.583293175,1.61951059456
725556-94975,42.577,-100.001,US,11.8416666667,67.056436928,2.03569860449
725810-24193,40.721,-114.036,US,12.7208333333,36.4112064673,2.28135026518
724660-93037,38.81,-104.688,US,10.5458333333,48.5286663297,2.22014295956
724880-23185,39.484,-119.771,US,15.9541666667,29.1873108239,2.27976395646
710840-99999,68.32,-100.08,CA,-18.1695652174,81.5411824679,2.5014403066
154120-99999,44.483,23.117,RO,13.1173913043,36.553934529,2.2723293287
150100-99999,47.703,22.886,RO,11.9260869565,52.5534757791,2.15847430825
726370-14826,42.967,-83.749,US,7.18095238095,68.769997845,2.11262589468
945840-99999,-25.933,153.183,AS,24.0866666667,58.6205507591,1.86734180782
310160-99999,58.633,128.5,RS,1.5125,65.0941914572,2.2556060873
246060-99999,63.583,103.967,RS,7.4125,44.9896703944,2.31210887802
685380-99999,-30.667,24.017,SF,14.8428571429,89.7833428169,1.7816983472
877840-99999,-40.783,-65.1,AR,16.4928571429,63.9282148989,1.97109634474
725127-04726,40.316,-78.834,US,7.825,89.5553087524,1.9216259509
819120-99999,-7.95,-38.3,BR,24.8285714286,78.7859297625,1.67973700835
957530-99999,-33.6,150.783,AS,18.7066666667,66.9038206095,1.9020421525
673410-99999,-25.921,32.573,MZ,23.5043478261,79.245928891,1.70182445185
066800-99999,47.25,9.35,SZ,1.03043478261,70.6771920202,2.21718134464
959690-99999,-41.733,147.083,AS,12.62,76.0630077172,1.94312019379
720932-00317,31.606,-90.409,US,19.2916666667,76.5214827453,1.80802151138
726563-94969,44.333,-93.317,US,12.3333333333,59.6211576897,2.08982713369
474020-99999,44.933,142.583,JA,5.0652173913,64.7345862572,2.188845076
306730-99999,53.75,119.733,RS,3.1125,58.3925699559,2.28164999978
747810-13857,30.967,-83.2,US,20.625,83.6735346411,1.72044357278
067040-99999,46.517,6.333,SZ,14.0391304348,59.3299484417,2.05878973802
