station,lat,loc,country,air,rh,R
726950-24285,44.583,-124.05,US,11.2083333333,96.0401718418,1.79946949226
152890-99999,45.383,21.133,RO,17.2875,50.6069590387,2.06977004145
818220-99999,-5.55,-47.467,BR,26.7681818182,77.4840932785,1.65277402513
025610-99999,58.65,15.433,SW,3.0375,98.9496958223,1.93514435984
720483-99999,39.096,-93.203,US,25.0,61.371820626,1.82577977903
833590-99999,-15.861,-52.389,BR,30.5714285714,54.0809546829,1.77880112311
249180-99999,60.05,108.083,RS,11.8,44.3817759481,2.23106636237
724586-03919,38.8,-97.65,US,18.4458333333,67.6506202478,1.90076259494
080270-99999,43.3,-2.033,SP,12.125,82.1640426487,1.90050501407
025260-99999,57.663,12.28,SW,4.55416666667,89.0182412124,1.99053857373
821070-99999,-0.117,-66.967,BR,29.375,73.1197779919,1.63896980483
286980-99999,54.967,73.311,RS,15.9916666667,81.2629019916,1.83221813425
110162-99999,47.967,16.267,AU,20.25,57.6081740311,1.95145686681
444620-99999,27.3,86.5,NP,16.08,81.0185106457,1.83257837866
720425-99999,37.163,-101.371,US,19.0666666667,47.5107761497,2.06135687397
726413-04875,43.417,-88.133,US,5.83333333333,97.9052778247,1.88913938293
655600-99999,6.793,-6.473,IV,28.4,76.0099576208,1.63334056361
A00015-53129,36.96,-113.014,US,17.3333333333,35.6276766902,2.19739120066
725229-04858,40.023,-82.463,US,14.9083333333,63.7724521278,2.00358452741
353942-99999,46.283,48.006,RS,12.4583333333,44.7498286536,2.21496563682
727449-04954,46.419,-92.804,US,5.33333333333,86.3272527624,1.99830883797
433350-99999,10.767,76.65,IN,31.1,72.1081762409,1.61373584785
724765-93013,38.506,-107.899,US,17.3666666667,28.2202456598,2.26029162557
999999-93804,34.917,-81.95,US,14.9583333333,48.4818603687,2.1337948047
919440-99999,-18.075,-140.946,FP,28.6375,77.7177502608,1.61401845276
840360-99999,0.6,-77.817,EC,12.75,88.4361001371,1.83440326082
296620-99999,55.383,91.617,RS,14.2375,54.5419328237,2.09597096637
166480-99999,39.65,22.466,GR,17.175,68.911684446,1.91492724745
959350-99999,-36.217,150.133,AS,20.0,81.5237380721,1.75117632734
014190-99999,59.05,6.117,NO,4.72916666667,76.2978423656,2.09623909584
867400-99999,-16.717,-43.867,BR,21.8347826087,59.046067452,1.90796291518
014680-99999,60.183,12.0,NO,4.00416666667,64.9845611659,2.20756054853
724107-53895,36.766,-80.823,US,11.8083333333,45.7119851839,2.21948933379
726836-04201,45.773,-122.861,US,12.7083333333,71.5379595406,1.98020847381
721011-99999,47.967,-100.581,US,13.2416666667,63.4995445311,2.03869274126
722166-93845,30.783,-83.277,US,17.7,64.1532724904,1.94543292203
160200-99999,46.46,11.326,IT,15.8235294118,74.8962693497,1.89014942074
868550-99999,-21.717,-41.35,BR,20.5588235294,84.4059732393,1.71546027902
011170-99999,65.817,12.417,NO,4.22916666667,59.9212176736,2.24658053569
875760-99999,-34.822,-58.536,AR,19.15,93.6722290155,1.66365327505
711060-94234,49.083,-125.767,CA,9.30769230769,86.0306235537,1.92271801914
720305-53964,33.254,-97.581,US,25.0083333333,64.8608577368,1.79568000728
076210-99999,43.179,-0.006,FR,11.952173913,80.0487318314,1.92205214176
