station,lat,loc,country,air,rh,R
844440-99999,-6.202,-77.856,PE,16.1555555556,81.6944090955,1.82529374774
342400-99999,50.8,42.0,RS,1.0,80.2632627504,2.1355312056
726950-24285,44.583,-124.05,US,10.4583333333,91.9196196295,1.84956883025
152890-99999,45.383,21.133,RO,1.67916666667,75.202498292,2.16560014799
818220-99999,-5.55,-47.467,BR,25.7666666667,76.1745455483,1.68369973253
025610-99999,58.65,15.433,SW,2.55416666667,95.5961130808,1.9734204331
720483-99999,39.096,-93.203,US,-0.333333333333,87.3333842293,2.10108289665
833590-99999,-15.861,-52.389,BR,30.3636363636,71.9786693558,1.62932392602
249180-99999,60.05,108.083,RS,-7.575,86.2409170901,2.25282743137
724586-03919,38.8,-97.65,US,-1.0375,86.2447760844,2.1242670712
080270-99999,43.3,-2.033,SP,11.1,63.9313269551,2.07709321473
025260-99999,57.663,12.28,SW,4.325,88.1393241493,2.0025850988
821070-99999,-0.117,-66.967,BR,28.875,86.5920618657,1.53320760919
272250-99999,58.1,38.683,RS,-0.6875,81.0742632922,2.16174907095
286980-99999,54.967,73.311,RS,-9.99583333333,77.5673800231,2.37483996274
110162-99999,47.967,16.267,AU,-2.33333333333,100.0,2.03172333333
444620-99999,27.3,86.5,NP,10.55,61.1673942065,2.11162075771
720425-99999,37.163,-101.371,US,3.44166666667,64.3427710161,2.22412585802
726413-04875,43.417,-88.133,US,0.0,100.0,1.98585
655600-99999,6.793,-6.473,IV,28.1375,54.8765730059,1.81982575361
A00015-53129,36.96,-113.014,US,4.54166666667,74.0181990146,2.11948468579
725229-04858,40.023,-82.463,US,3.90833333333,85.7589455799,2.03120041359
353942-99999,46.283,48.006,RS,1.66666666667,71.8011642287,2.19502934425
727449-04954,46.419,-92.804,US,-1.91666666667,80.4852384214,2.19096832101
433350-99999,10.767,76.65,IN,28.2,66.9707866682,1.71482865039
724765-93013,38.506,-107.899,US,-0.9875,89.2935088165,2.09712594435
999999-93804,34.917,-81.95,US,5.79166666667,84.4631416648,2.00529207785
919440-99999,-18.075,-140.946,FP,27.0958333333,82.8452752263,1.60033345523
840360-99999,0.6,-77.817,EC,15.5,83.056017972,1.8264993658
296620-99999,55.383,91.617,RS,-0.7125,54.8215500295,2.38748885075
166480-99999,39.65,22.466,GR,3.50833333333,77.6126642672,2.10895950725
959350-99999,-36.217,150.133,AS,23.5,87.546377666,1.63069207963
014190-99999,59.05,6.117,NO,4.18333333333,81.9186403148,2.05874373277
867400-99999,-16.717,-43.867,BR,22.025,87.2854005409,1.66192976336
014680-99999,60.183,12.0,NO,0.766666666667,72.1368399969,2.20984324616
724107-53895,36.766,-80.823,US,4.0875,87.8213817844,2.00998229429
726836-04201,45.773,-122.861,US,9.58333333333,88.8338821767,1.89324695759
721011-99999,47.967,-100.581,US,-7.20434782609,94.7711731027,2.17235081304
722166-93845,30.783,-83.277,US,10.7666666667,73.9020293558,1.99809792146
160200-99999,46.46,11.326,IT,3.88235294118,57.1707364658,2.2769980223
868550-99999,-21.717,-41.35,BR,23.1555555556,88.4253274399,1.62992246834
011170-99999,65.817,12.417,NO,0.758333333333,75.0698423665,2.18484191916
875760-99999,-34.822,-58.536,AR,28.6958333333,57.8585379482,1.78326366107
711060-94234,49.083,-125.767,CA,3.16666666667,91.8874457943,1.99319904842
