,x
2019/1/1,9.075,82.3101879536,1.95921408736
2019/1/2,5.59166666667,76.7569802758,2.07534294257
2019/1/3,3.85833333333,78.3640829567,2.0956313349
2019/1/4,4.22083333333,76.1244970632,2.10772023186
2019/1/5,2.87916666667,84.4100267642,2.0630075537
2019/1/6,7.05,85.6940927243,1.96999168443
2019/1/7,9.2125,85.8140088117,1.9264480544
2019/1/8,8.22083333333,80.4484487263,1.99198072659
2019/1/9,4.19166666667,80.1751743329,2.07353883756
2019/1/10,3.32083333333,88.1328076107,2.02238292737
2019/1/11,7.575,87.3907938907,1.94511248842
2019/1/12,9.37083333333,89.3789082575,1.89274838382
2019/1/13,10.2583333333,85.2975955795,1.91031779659
2019/1/14,8.475,68.4074650975,2.09029544946
2019/1/15,8.65833333333,88.3398521187,1.91567123549
2019/1/16,8.3875,90.8256675921,1.89966752206
2019/1/17,4.6125,78.1893510835,2.0823036177
2019/1/18,6.32916666667,85.6961141578,1.98414592386
2019/1/19,6.47083333333,95.1525575944,1.90022447251
2019/1/20,6.075,90.3533774498,1.94918352148
2019/1/21,5.84166666667,89.2977848482,1.96282783934
2019/1/22,4.78333333333,87.0016228198,2.00333574287
2019/1/23,4.47083333333,83.3913436416,2.04045568822
2019/1/24,6.975,96.8403437411,1.8758313507
2019/1/25,10.0541666667,89.2190965698,1.88068523476
2019/1/26,8.57916666667,93.4799895628,1.87312527288
2019/1/27,6.05416666667,73.7069165686,2.09241973917
2019/1/28,4.57916666667,79.208943883,2.07421084482
2019/1/29,3.3,88.1900452889,2.02230141142
2019/1/30,2.6125,82.7021047301,2.08290419142
2019/1/31,2.29166666667,86.777685653,2.05424329043
2019/2/1,1.74583333333,77.6055983696,2.14367088266
2019/2/2,2.7,72.1546870944,2.17168078473
2019/2/3,4.12916666667,81.0473652848,2.06728418919
2019/2/4,8.7875,93.8258736913,1.86606175373
2019/2/5,9.47083333333,97.4316044569,1.82169025043
2019/2/6,8.4375,95.4405283489,1.85908901677
2019/2/7,7.80833333333,85.1420266411,1.95981957809
2019/2/8,9.32916666667,91.4192875741,1.87606109595
2019/2/9,8.22083333333,84.4598544031,1.95756286589
2019/2/10,6.22083333333,83.8705064611,2.00193947123
2019/2/11,7.34166666667,78.7190464749,2.02410341458
2019/2/12,7.17916666667,93.0787967873,1.9040915069
2019/2/13,8.45,88.8310642299,1.91555246891
2019/2/14,7.15416666667,87.5216408177,1.95226340512
2019/2/15,8.69583333333,90.2187886167,1.89881271034
2019/2/16,10.2958333333,98.1004598115,1.79973197148
2019/2/17,9.87083333333,88.7767134598,1.88808521518
2019/2/18,9.23333333333,84.4931602596,1.93737135164
2019/2/19,7.40416666667,86.6947852591,1.95444282581
2019/2/20,9.90833333333,89.5561313152,1.88066055998
2019/2/21,10.5375,89.6143051452,1.86779201185
2019/2/22,8.97083333333,89.2430204679,1.90177830105
2019/2/23,11.2875,79.0826591684,1.94340853434
2019/2/24,8.99583333333,78.3566855064,1.99469155502
2019/2/25,9.10416666667,65.6921708522,2.10122325742
2019/2/26,10.1708333333,70.1283193902,2.0421904363
2019/2/27,10.05,81.7593095048,1.94477212445
2019/2/28,10.35,92.6883435284,1.84510301253
2019/3/1,10.0375,88.8299181817,1.884352052
2019/3/2,10.25,95.4129479516,1.82369190658
2019/3/3,9.83333333333,92.5457227939,1.8564843651
2019/3/4,6.3625,86.2843913411,1.97844317229
2019/3/5,8.375,90.8288694043,1.89988580051
2019/3/6,9.7125,91.8064693,1.86520274341
2019/3/7,8.075,79.3665521427,2.00413048262
2019/3/8,7.49166666667,92.6335188035,1.901768242
2019/3/9,9.0,84.072587417,1.94556719996
2019/3/10,8.51739130435,76.2328895882,2.02231989429
2019/3/11,8.0,75.8493284098,2.03578276224
2019/3/12,7.64583333333,88.7602920817,1.93196961061
2019/3/13,8.39166666667,72.236953043,2.05907677622
2019/3/14,10.2708333333,92.2176511111,1.85069797013
2019/3/15,11.1333333333,90.8671433074,1.84532857709
2019/3/16,9.51304347826,89.4102528715,1.88968359558
2019/3/17,6.92083333333,78.2575066192,2.03633700987
2019/3/18,7.56956521739,87.639883216,1.94308214983
2019/3/19,10.1291666667,89.5205611924,1.8766241683
2019/3/20,9.48333333333,94.7559673397,1.84440146689
2019/3/21,9.72083333333,94.5515021371,1.84148652833
2019/3/22,10.4541666667,87.041276012,1.89150693515
2019/3/23,9.91666666667,87.9629858686,1.89416591458
2019/3/24,9.17083333333,79.4955292582,1.98147977563
2019/3/25,8.56666666667,74.3299420024,2.03767843095
2019/3/26,7.61666666667,75.1911634509,2.04896615092
2019/3/27,7.85416666667,81.375084512,1.99123885822
2019/3/28,7.80833333333,87.3717116068,1.94068888108
2019/3/29,7.28333333333,85.8739641713,1.96386105408
2019/3/30,8.17916666667,81.4578278395,1.98413942047
2019/3/31,10.05,76.4030634342,1.99072871573
2019/4/1,9.26666666667,73.9858117792,2.02686906827
2019/4/2,6.55416666667,81.7809305821,2.01331469894
2019/4/3,4.51666666667,83.3287497548,2.04009166044
2019/4/4,6.07083333333,89.141024325,1.95966742796
2019/4/5,6.99583333333,93.3265566346,1.90557006074
2019/4/6,10.0416666667,77.3138888452,1.98307766704
2019/4/7,9.68333333333,78.9349113679,1.97621412713
2019/4/8,10.4583333333,82.1340534821,1.93352898779
2019/4/9,10.8041666667,77.3779644091,1.9675371487
2019/4/10,8.68333333333,76.1440965199,2.01981931853
2019/4/11,7.175,73.8356713868,2.0692794395
2019/4/12,6.47916666667,76.358693921,2.06131198949
2019/4/13,7.36666666667,63.2510847148,2.15632702648
