,x
2019/1/1,5.82608695652,76.8623253623,2.06983037883
2019/1/2,3.04166666667,70.8899954013,2.17581467279
2019/1/3,1.21739130435,79.5733525973,2.13717672167
2019/1/4,4.69565217391,80.3650089262,2.06200170167
2019/1/5,3.79166666667,79.3279450097,2.08867206515
2019/1/6,7.52173913043,89.402396311,1.92890004835
2019/1/7,9.14285714286,80.6174542622,1.972403671
2019/1/8,5.04347826087,74.6155778569,2.10449355938
2019/1/9,2.79166666667,80.4469446513,2.09873104823
2019/1/10,5.16666666667,88.3686722428,1.98407012549
2019/1/11,6.375,85.9475744862,1.98108731091
2019/1/12,8.47826086957,86.3314766035,1.93644332205
2019/1/13,8.875,74.7673625813,2.02786352905
2019/1/14,4.91304347826,87.3993656286,1.99737300812
2019/1/15,8.72727272727,77.5480166948,2.00690983494
2019/1/16,5.91666666667,81.6007078347,2.02739426011
2019/1/17,0.916666666667,73.2942694127,2.19696350177
2019/1/18,0.0,81.1217179398,2.14782566008
2019/1/19,2.375,89.64425522,2.02800979021
2019/1/20,2.75,90.8742808911,2.01008366995
2019/1/21,0.916666666667,88.3093210122,2.06813435905
2019/1/22,1.13636363636,88.1606118057,2.06509104162
2019/1/23,-2.34782608696,89.4690666254,2.12236366922
2019/1/24,0.541666666667,91.0749411409,2.05177783834
2019/1/25,8.0,90.8329199706,1.90722354665
2019/1/26,8.33333333333,84.6809723595,1.95345392382
2019/1/27,3.25,76.8299367756,2.12075414247
2019/1/28,1.29166666667,68.1737015278,2.23352547422
2019/1/29,1.73913043478,89.2858199723,2.04358636029
2019/1/30,-1.25,91.3471761599,2.08466622855
2019/1/31,-2.375,90.4713367516,2.11429843067
2019/2/1,-0.636363636364,98.283580874,2.01308778519
2019/2/2,-0.869565217391,85.4624347848,2.12767796172
2019/2/3,0.0416666666667,85.2000532905,2.1120143761
2019/2/4,5.86956521739,77.5393622762,2.0631666195
2019/2/5,1.95652173913,96.1481545748,1.98043361636
2019/2/6,5.68181818182,82.7639453223,2.02203080368
2019/2/7,4.65217391304,88.9417838069,1.98926775581
2019/2/8,7.20833333333,80.4214518769,2.01211810956
2019/2/9,6.08333333333,77.1287169681,2.06248727508
2019/2/10,3.625,84.4819973254,2.04772696295
2019/2/11,3.27272727273,85.5130746054,2.0458060017
2019/2/12,7.20833333333,84.6359608122,1.9759576229
2019/2/13,9.16666666667,75.9175690669,2.01226059074
2019/2/14,7.5,74.0228841082,2.06128365435
2019/2/15,6.16666666667,69.0517714008,2.13014913471
2019/2/16,10.125,69.0634929216,2.05222773073
2019/2/17,9.52173913043,73.5098368319,2.02593820868
2019/2/18,8.04166666667,70.8095647785,2.07820476753
2019/2/19,7.27272727273,77.6207620477,2.03488204345
2019/2/20,9.91666666667,78.5921595872,1.97456760408
2019/2/21,10.8333333333,80.2498308768,1.94232311774
2019/2/22,9.375,79.7053427396,1.97566565929
2019/2/23,10.2916666667,74.2246251046,2.00466854994
2019/2/24,7.75,91.5432840763,1.90604362263
2019/2/25,8.21739130435,75.546845947,2.03410414873
2019/2/26,7.47826086957,67.0299210696,2.12171066853
2019/2/27,7.04166666667,80.2579762301,2.01679739728
