,x
2019/1/1,1.71835269812
2019/1/2,1.73356319002
2019/1/3,1.73021453584
2019/1/4,1.92140616298
2019/1/5,1.82020832339
2019/1/6,1.77295738739
2019/1/7,1.79264870662
2019/1/8,1.83784866704
2019/1/9,1.7887023216
2019/1/10,1.87066702441
2019/1/11,1.92103049871
2019/1/12,1.85292871088
2019/1/13,1.83570939202
2019/1/14,1.79436642009
2019/1/15,1.75264238942
2019/1/16,1.79603030908
2019/1/17,1.70962800806
2019/1/18,1.68259318129
2019/1/19,1.78541749875
2019/1/20,1.97415720097
2019/1/21,2.01930902317
2019/1/22,1.93835279836
2019/1/23,1.92383694086
2019/1/24,1.96811065288
2019/1/25,1.88936651425
2019/1/26,1.93532370878
2019/1/27,1.94408784203
2019/1/28,1.91345834028
2019/1/29,1.79418255992
2019/1/30,1.88181555869
2019/1/31,1.87121034437
2019/2/1,1.91813920624
2019/2/2,1.89214054197
2019/2/3,1.74330809623
2019/2/4,1.78733794896
2019/2/5,1.88983923071
2019/2/6,2.08318990752
2019/2/7,2.10476956153
2019/2/8,2.0409410908
2019/2/9,1.9144171973
2019/2/10,1.85947657784
2019/2/11,1.84797331248
2019/2/12,1.91017878873
2019/2/13,2.00974777326
2019/2/14,1.93454790206
2019/2/15,1.86250631235
2019/2/16,1.77579629362
2019/2/17,1.69453436791
2019/2/18,1.81332184854
2019/2/19,1.79038966827
2019/2/20,2.00208509689
2019/2/21,1.92775836555
2019/2/22,1.91515050506
2019/2/23,1.8172343155
2019/2/24,1.80549270901
2019/2/25,1.9350446382
2019/2/26,1.97721525146
2019/2/27,1.89352858943
2019/2/28,1.73369352483
2019/3/1,1.85615212466
2019/3/2,1.95730201295
2019/3/3,1.97554847238
2019/3/4,1.96643509079
2019/3/5,1.97970259424
2019/3/6,1.8655649377
2019/3/7,1.88560809983
2019/3/8,1.9302160231
2019/3/9,1.9446295323
2019/3/10,2.01743011192
2019/3/11,1.94137773993
2019/3/12,1.96818978836
2019/3/13,1.98502178177
2019/3/14,1.98533247548
2019/3/15,1.88675445736
2019/3/16,1.73885185731
2019/3/17,1.76446708799
2019/3/18,1.85529608087
2019/3/19,1.95480633643
2019/3/20,1.92017171876
2019/3/21,1.87229041352
2019/3/22,1.73197957133
2019/3/23,1.63208647812
2019/3/24,1.6215544
2019/3/25,1.6273323653
2019/3/26,1.65692397865
2019/3/27,1.66023290812
2019/3/28,1.71662182792
2019/3/29,1.8324757423
2019/3/30,1.94189104264
2019/3/31,1.84656512946
2019/4/1,1.87802532909
2019/4/2,1.85538016026
2019/4/3,1.87591479063
2019/4/4,1.79657742321
2019/4/5,1.83792644668
2019/4/6,1.93015898662
2019/4/7,1.94344682482
2019/4/8,1.95844380173
2019/4/9,1.79898949927
2019/4/10,1.84827487425
2019/4/11,1.81374977939
2019/4/12,1.73353540151
2019/4/13,1.6945511936
2019/4/14,1.79839437683
2019/4/15,1.9537176021
2019/4/16,1.95409305069
2019/4/17,1.82841207007
2019/4/18,1.78455667919
2019/4/19,1.72256228892
2019/4/20,1.76354768831
2019/4/21,1.81633322032
2019/4/22,1.74913518854
2019/4/23,1.81441124822
2019/4/24,1.84377069974
2019/4/25,1.93966902559
2019/4/26,1.89179923968
2019/4/27,1.93589769734
2019/4/28,1.98876973417
2019/4/29,1.97046091975
2019/4/30,1.91335133824
2019/5/1,1.96886909723
2019/5/2,1.9724781321
2019/5/3,1.91646032288
2019/5/4,1.76305507373
2019/5/5,1.94240892951
2019/5/6,1.96937729885
2019/5/7,1.84451674802
2019/5/8,1.58585591772
2019/5/9,1.59516434968
2019/5/10,1.67195667155
2019/5/11,1.91730748494
2019/5/12,1.98929982098
2019/5/13,1.98689701664
2019/5/14,1.91735379775
2019/5/15,1.88785657247
2019/5/16,1.68822888571
2019/5/17,1.57541133094
2019/5/18,1.65312709846
2019/5/19,1.73277841871
2019/5/20,1.75666326658
2019/5/21,1.76177678388
2019/5/22,1.84461987772
2019/5/23,1.92774830312
2019/5/24,1.83323117247
2019/5/25,1.77312718156
2019/5/26,1.90356995465
2019/5/27,1.92176583341
2019/5/28,1.91923082471
2019/5/29,1.88088381283
2019/5/30,1.88327418406
2019/5/31,1.9066426611
2019/6/1,1.93404710677
2019/6/2,1.90535921664
2019/6/3,1.69842761636
2019/6/4,1.65549158788
2019/6/5,1.62494647624
2019/6/6,1.68628751098
2019/6/7,1.84380899588
2019/6/8,1.84332677209
2019/6/9,1.81381265145
2019/6/10,1.79843048617
2019/6/11,1.66316373223
2019/6/12,1.73600205558
2019/6/13,1.70634966973
2019/6/14,1.74475378
2019/6/15,1.58615559987
2019/6/16,1.60538629188
2019/6/17,1.61992812162
2019/6/18,1.50584263207
2019/6/19,1.52113239768
2019/6/20,1.47121074242
2019/6/21,1.50523586209
2019/6/22,1.56105974258
2019/6/23,1.7109738672
2019/6/24,1.62297844064
2019/6/25,1.5345524313
2019/6/26,1.58908568839
2019/6/27,1.64494192892
2019/6/28,1.68941032006
2019/6/29,1.74031625614
2019/6/30,1.64625790501
2019/7/1,1.68631253944
2019/7/2,1.65259125283
2019/7/3,1.53616275257
2019/7/4,1.54240152688
2019/7/5,1.54729551148
2019/7/6,1.52774976582
2019/7/7,1.49607816802
2019/7/8,1.51326905836
2019/7/9,1.52251792529
2019/7/10,1.53056710417
2019/7/11,1.58795531295
2019/7/12,1.54072184575
2019/7/13,1.48942280205
2019/7/14,1.54179862241
2019/7/15,1.55378764111
