,x
2019/1/1,1.73479310029
2019/1/2,2.23129223029
2019/1/3,2.05466515789
2019/1/4,2.16568869681
2019/1/5,1.6802376396
2019/1/6,2.03146814043
2019/1/7,2.55805137509
2019/1/8,1.95602447014
2019/1/9,2.00678850806
2019/1/10,2.39485814183
2019/1/11,2.54947595401
2019/1/12,2.6034683458
2019/1/13,2.51819806356
2019/1/14,2.4345185999
2019/1/15,2.46612063267
2019/1/16,2.29559620592
2019/1/17,2.51419601587
2019/1/18,2.01990229074
2019/1/19,2.16672909412
2019/1/20,1.85165836554
2019/1/21,2.68911849054
2019/1/22,2.66247646654
2019/1/23,2.44363479255
2019/1/24,1.62648901631
2019/1/25,2.33044771162
2019/1/26,2.66791445479
2019/1/27,2.27116593376
2019/1/28,2.47484826133
2019/1/29,2.20806837737
2019/1/30,2.28969147922
2019/1/31,2.89067309793
2019/2/1,2.82315507898
2019/2/2,2.60201159736
2019/2/3,2.17126876216
2019/2/4,2.05969621169
2019/2/5,1.93365505726
2019/2/6,2.0797871243
2019/2/7,1.69592937775
2019/2/8,1.80393696069
2019/2/9,2.60402222366
2019/2/10,2.53103864123
2019/2/11,2.38114387763
2019/2/12,2.26758867387
2019/2/13,1.94650123812
2019/2/14,2.35193828072
2019/2/15,2.02787406974
2019/2/16,2.30704190116
2019/2/17,2.41523077015
2019/2/18,1.91245996043
2019/2/19,2.51301567529
2019/2/20,2.39951814302
2019/2/21,1.85671188945
2019/2/22,2.27481184056
2019/2/23,2.25592920333
2019/2/24,1.7318635328
2019/2/25,2.40574455669
2019/2/26,2.60988505757
2019/2/27,2.5705868603
2019/2/28,2.2599879066
2019/3/1,2.22337895252
2019/3/2,1.92183200422
2019/3/3,2.11280147629
2019/3/4,1.96506625126
2019/3/5,2.54660275278
2019/3/6,2.6088102417
2019/3/7,2.58571706057
2019/3/8,2.50598635173
2019/3/9,2.30644475091
2019/3/10,1.88436969979
2019/3/11,2.04845226457
2019/3/12,2.41674375769
2019/3/13,2.38169515635
2019/3/14,2.09573505376
2019/3/15,1.74929176933
2019/3/16,2.13766905841
2019/3/17,2.51242757608
2019/3/18,2.5402017256
2019/3/19,2.44637081549
2019/3/20,2.26244437329
2019/3/21,1.81644964961
2019/3/22,1.80639826797
2019/3/23,2.29903633938
2019/3/24,2.52929945355
2019/3/25,2.29410725114
2019/3/26,2.60341989099
2019/3/27,2.5772570563
2019/3/28,2.19326610803
2019/3/29,1.98915139363
2019/3/30,1.89400829605
2019/3/31,1.85971922566
2019/4/1,2.42706182046
2019/4/2,2.39656666818
2019/4/3,2.10055055053
2019/4/4,2.46933981057
2019/4/5,2.36630986117
2019/4/6,1.81076331051
2019/4/7,2.01540206515
2019/4/8,1.73617881257
2019/4/9,1.6990705838
2019/4/10,2.02118771933
2019/4/11,2.36573499342
2019/4/12,2.05200751976
2019/4/13,1.52280471185
2019/4/14,1.60080075787
2019/4/15,1.68344196814
2019/4/16,2.34235690804
2019/4/17,2.15452771682
2019/4/18,1.92316542304
2019/4/19,1.6173385759
2019/4/20,1.40624023409
2019/4/21,1.692510661
2019/4/22,1.70492561873
2019/4/23,1.71555487887
2019/4/24,1.92295888725
2019/4/25,1.98672343674
2019/4/26,1.57054166162
2019/4/27,1.96203913248
2019/4/28,1.98594481822
2019/4/29,2.1392141243
2019/4/30,1.66787322551
2019/5/1,1.80000367904
2019/5/2,1.59535052264
2019/5/3,1.60741909395
2019/5/4,1.50245077355
2019/5/5,1.46630434089
2019/5/6,1.70294051291
2019/5/7,1.76104246187
2019/5/8,1.70020331423
2019/5/9,1.85038070601
2019/5/10,1.6159238972
2019/5/11,1.79045413171
2019/5/12,1.61478648811
2019/5/13,1.58561023539
2019/5/14,1.63686717736
2019/5/15,1.79161438615
2019/5/16,1.84678126287
2019/5/17,1.80743191813
2019/5/18,1.86440261873
2019/5/19,1.69869849694
2019/5/20,1.49696829268
2019/5/21,2.00317841514
2019/5/22,2.11446785927
2019/5/23,1.74068028141
2019/5/24,1.66036122163
2019/5/25,1.80878388617
2019/5/26,1.62205248609
2019/5/27,1.71953723544
2019/5/28,1.65742481614
2019/5/29,1.46090373911
2019/5/30,1.44402646305
2019/5/31,1.50310722837
2019/6/1,1.71228143701
2019/6/2,1.56214770591
2019/6/3,1.85937151038
2019/6/4,2.04614216586
2019/6/5,1.77752852983
2019/6/6,1.48303837815
2019/6/7,1.64360968321
2019/6/8,1.71957970959
2019/6/9,1.89473218195
2019/6/10,1.5903972968
2019/6/11,1.53842856702
2019/6/12,1.93847509858
2019/6/13,1.63067263719
2019/6/14,1.63585443664
2019/6/15,1.92603271009
2019/6/16,1.60913590225
2019/6/17,1.43027853254
2019/6/18,1.3384332139
2019/6/19,1.30405441908
2019/6/20,1.27476167563
2019/6/21,1.42020167182
2019/6/22,1.87136035025
2019/6/23,1.88205224129
2019/6/24,1.79750498672
2019/6/25,1.41521839393
2019/6/26,1.54513277145
2019/6/27,1.70143655364
2019/6/28,1.75590954355
2019/6/29,1.579648874
2019/6/30,1.56386866492
2019/7/1,1.75945390501
2019/7/2,1.6978493487
2019/7/3,1.51416625408
2019/7/4,1.55320815566
2019/7/5,1.40255414889
2019/7/6,1.35470039764
2019/7/7,1.47521273481
2019/7/8,1.52075271531
2019/7/9,1.61410436706
2019/7/10,1.61364252589
2019/7/11,1.50678409747
2019/7/12,1.39084704008
