,x
2019/1/1,7.05652173913,79.3905983131,2.02394744908
2019/1/2,3.525,85.7847053124,2.03851572842
2019/1/3,4.59166666667,84.9126839772,2.02502700481
2019/1/4,6.88333333333,68.9733940165,2.116731946
2019/1/5,10.7166666667,60.3688781414,2.11519535888
2019/1/6,12.1125,67.3505377722,2.02785063591
2019/1/7,19.4166666667,78.5803597936,1.7878988463
2019/1/8,17.65,76.3685901632,1.8416084964
2019/1/9,14.175,36.6537427345,2.25068038734
2019/1/10,10.3916666667,49.3207621178,2.21637769436
2019/1/11,11.8041666667,64.8550007587,2.05532417682
2019/1/12,13.4958333333,77.00801662,1.91779313407
2019/1/13,7.7375,51.3647802112,2.25102093579
2019/1/14,6.37916666667,66.9434836416,2.14406049369
2019/1/15,8.67916666667,68.6175529861,2.08447897871
2019/1/16,10.7583333333,85.6775122909,1.89722811121
2019/1/17,15.875,77.7477073644,1.86467217081
2019/1/18,14.6291666667,83.4525635942,1.8402175877
2019/1/19,13.1666666667,58.0746237323,2.08671306171
2019/1/20,5.74166666667,43.145732437,2.36077844902
2019/1/21,8.99583333333,59.1181074467,2.15975855477
2019/1/22,15.9,74.0645801105,1.89578190265
2019/1/23,8.30833333333,50.2212284501,2.24961002656
2019/1/24,7.0375,52.4917377052,2.25511364049
2019/1/25,9.65416666667,56.3910932168,2.17021350353
2019/1/26,11.65,67.1810251022,2.03839780462
2019/1/27,12.8625,74.1117894746,1.95509409631
2019/1/28,12.1791666667,63.6803545277,2.05803014149
2019/1/29,8.2625,37.3957717203,2.36055352864
2019/1/30,7.46666666667,39.9697173906,2.35411515812
2019/1/31,10.175,73.7414865915,2.01110754504
2019/2/1,15.125,90.12727099,1.77320051491
2019/2/2,16.1416666667,89.3462299163,1.75991418065
2019/2/3,18.3416666667,87.22546042,1.73485838293
2019/2/4,20.5291666667,81.4087909838,1.74175915669
2019/2/5,21.2291666667,82.3263309524,1.72012466376
2019/2/6,21.5125,85.2741796077,1.68926178897
